run_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,seed
0,5000000,-2958.20458984375,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
1,5000000,-61.73091125488281,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
2,5000000,-4497.4873046875,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
3,5000000,-4116.56298828125,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
4,5000000,-869.2077026367188,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
5,5000000,-3138.103515625,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
6,5000000,-811.9484252929688,2048,True,1676056,3.023375152147209e-06,15999,0.8655704137361813,False,0.6087970645475955,0.7418709436043187,1.5701421102720564e-09,,9
7,5000000,-2555.0595703125,512,True,238357,3.889698119911192e-05,6787,0.1343677338411073,False,0.5709354396645094,0.272735596030051,4.132760779522894e-07,,9
8,5000000,-3683.7607421875,1024,False,637836,0.0021729608403132,2159,2.7080358427157667,True,,,,0.8306506289251895,9
9,5000000,-2563.5283203125,512,False,540763,0.0047420934769502,15765,0.3144171936359528,False,,,,,9
10,5000000,-1888.0096435546875,1024,False,1399266,3.070327866275443e-05,13334,0.6208854487201751,False,,,,,9
11,5000000,-3293.242431640625,1024,False,1288345,0.000131605864636,9935,0.1092411835137167,True,,,,0.4344810139363085,9
12,5000000,-4157.40185546875,512,True,1140370,0.0009002514016924,9410,2.024890951657204,False,0.4371042510796342,0.8975811298925523,6.88350053079773e-08,,9
13,5000000,-967.606689453125,2048,False,1408081,3.170548759667372e-06,15065,2.682147139713119,False,,,,,9
14,5000000,-3597.616455078125,512,False,1614836,0.0007006541409329,6671,0.1375099078102485,False,,,,,9
15,5000000,111.35308837890624,2048,True,720611,0.0044663506078014,2812,1.10172502026761,True,0.207996559647436,0.0283365765160078,9.300119239139805e-06,0.2316854411797763,9
16,5000000,-432.1857299804688,1024,False,1409132,1.4427618420965211e-06,2698,1.7496726491829129,False,,,,,9
17,5000000,-2656.29443359375,1024,False,624594,9.797275285054146e-05,3438,0.2357143440932748,False,,,,,9
18,5000000,-2937.7099609375,512,True,624296,0.0030319179490881,6189,0.2286690329494201,True,0.0765771351486161,0.6825988457635817,1.8555993972685426e-07,0.541213418997635,9
19,5000000,160.93856811523438,2048,False,434596,0.0020672405509021,4314,0.1099770329950567,False,,,,,9
20,5000000,-4175.0986328125,1024,False,547828,0.0097776428479831,3041,8.046060873238961,False,,,,,9
21,5000000,-1424.669189453125,512,False,52323,1.0898089675699015e-05,6958,0.5601959447767406,True,,,,0.1263565374024127,9
22,5000000,-3063.890625,1024,True,1434010,9.556492296146e-05,9264,0.2325732021462238,True,0.493175717842465,0.362056610471456,5.036858219677776e-05,0.7676720012688956,9
23,5000000,-949.3558349609376,2048,False,167783,0.0005767164638164,9576,8.392140711648048,True,,,,0.9302340236242688,9
24,5000000,-4476.5068359375,2048,False,564196,0.0008551667979262,1047,0.935955480969152,False,,,,,9
25,5000000,-3440.64892578125,2048,False,1598611,0.0014198409065696,14325,0.3855143682728618,False,,,,,9
26,5000000,-4383.04150390625,2048,True,995297,0.0015752974935162,6039,0.1878453908916085,False,0.1979494327837304,0.5162057927209914,1.3230770762334396e-08,,9
27,5000000,-877.7168579101562,2048,False,1921710,0.0341018151613252,12682,0.4637568142975963,True,,,,0.062892909968957,9
28,5000000,-754.563232421875,2048,True,1541397,5.429167329237188e-06,1302,0.1510796842421526,False,0.2529135377543163,0.4263340720132975,6.121304118151216e-07,,9
29,5000000,-427.3468322753906,2048,True,263855,1.891784235480048e-06,4941,0.3343769241406478,True,0.6864485221922036,0.6986691911824686,2.6157379475456983e-08,0.3861276863411192,9
30,5000000,-3435.12060546875,512,False,114661,0.0030548241032472,12758,3.5876917645617468,True,,,,0.3771442712257098,9
31,5000000,-72.86550903320312,512,True,90202,0.0099765279328311,1260,1.090612064652301,True,0.5817675193430617,0.9598390074250908,1.6898619307938938e-06,0.045008811397936,9
32,5000000,-4141.5830078125,1024,False,1072830,0.0025524812058383,4548,0.1810177368702712,True,,,,0.5483678905765531,9
33,5000000,-5209.13330078125,1024,False,917762,0.0041767471318871,6538,6.428191198097523,False,,,,,9
34,5000000,-883.84130859375,512,True,1592992,0.0624932362103116,7506,1.520436653352059,False,0.4626512188203185,0.9523557320644088,7.564074719136714e-07,,9
35,5000000,15.702470779418944,2048,False,319689,0.0013947365926504,6528,0.1334829831829453,True,,,,0.9593928946448388,9
36,5000000,-683.2265625,1024,True,33664,8.436486699792773e-06,6574,7.220758740267607,True,0.9458485181442888,0.8707936452411659,1.865571869625813e-07,0.3334338729505774,9
37,5000000,-182.4630584716797,512,False,67139,1.1968240900788571e-06,7025,0.1368195469298534,True,,,,0.0219158606686777,9
38,5000000,-876.7142333984375,512,False,1948539,0.0894798006363062,6702,0.2117916589137708,False,,,,,9
39,5000000,-1850.499267578125,512,True,1325355,1.699479479215557e-05,10910,1.0829715167866312,True,0.5591409305748047,0.2941810047204334,3.410935690756263e-06,0.4207083006402284,9
40,5000000,-321.5155639648437,1024,False,1850011,1.6983865991372076e-06,3811,0.4977814850123896,False,,,,,9
41,5000000,-863.0859375,2048,True,212727,0.0568542657645315,3824,2.3962743009857603,True,0.7334020081362014,0.8829030102105013,2.30241961943837e-08,0.3852663271166542,9
42,5000000,-1602.5537109375,1024,False,476395,7.232117862092298e-06,7361,0.4063842002688845,False,,,,,9
43,5000000,-4125.43017578125,2048,False,1501785,0.0031468446315839,15860,9.745442856530763,True,,,,0.4233115110480517,9
44,5000000,-903.2412109375,512,False,766248,0.0299867515527872,15857,1.2409943474049767,True,,,,0.5565574939250512,9
45,5000000,-2142.955322265625,512,True,804040,1.746092815608174e-05,8288,0.4176011173004207,True,0.5297207378317216,0.7530890726996976,4.650903504053221e-08,0.924917178954556,9
46,5000000,-3642.40478515625,2048,True,508049,0.0001700895230335,1714,0.4976820509490307,False,0.6837093363313976,0.6261605842803448,3.5697846159490232e-06,,9
47,5000000,-3137.56494140625,1024,False,1758594,0.0005228658397811,4632,0.114939820882621,False,,,,,9
48,5000000,-2111.3037109375,512,True,49625,5.1648168040002205e-05,10195,0.3615229702360382,True,0.1245462009938227,0.5813688415801384,2.994677292541143e-06,0.6752375691898641,9
