run_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.initial_epsilon,hp_config.learning_rate,hp_config.learning_starts,hp_config.target_epsilon,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.target_update_interval,seed
0,10000000,-150.0,32,False,603170,0.7724415914984484,0.0001313028028065,21527,0.0880798550412758,False,,,,,9
1,10000000,-470.1172,32,False,71987,0.5435646498507704,1.2620948285169311e-06,27455,0.1558531934390202,False,,,,,9
2,10000000,-125.0,16,False,144230,0.972334458524792,0.0004066695065393,14187,0.0536465668088207,False,,,,,9
3,10000000,-7733.9844,32,False,943806,0.8409101495517417,6.273927602293595e-05,14897,0.1398286079895257,True,,,,258.0,9
4,10000000,-0.0,16,True,570637,0.7193007567311602,0.0874720269385501,4263,0.0425664744628721,True,0.6565772422107444,0.2607586865143843,7.332348382056157e-06,489.0,9
5,10000000,-482.03125,16,True,656682,0.5690914756743068,9.614170248896964e-06,12729,0.1643776527397391,True,0.8395654584238159,0.1051374238150234,0.0008050778165087,938.0,9
6,10000000,-5884.7656,64,False,739531,0.5195938961271603,2.5943873188938787e-05,4839,0.0599318993069068,True,,,,1385.0,9
7,10000000,-125.0,32,True,523736,0.5469702553792208,0.0007581104406909,30524,0.0643952215378134,False,0.1404798837803482,0.7191639320773799,1.4375546764731752e-06,,9
8,10000000,-150.0,32,True,829116,0.5023477380962735,0.0024495295557978,9595,0.1473036104023964,False,0.2562656120847584,0.5803957610736585,2.334359420826884e-05,,9
9,10000000,-150.0,16,False,447691,0.923204336235564,0.0031433763157634,10466,0.1629457661207929,True,,,,1386.0,9
10,10000000,-15354.6875,64,False,956129,0.8219950996148186,0.000131605864636,20273,0.0048194464635573,True,,,,858.0,9
11,10000000,-311.52344,16,True,570405,0.7954363806240866,0.0007440913299851,21759,0.1307685507303361,True,0.8975811298925523,0.3738862513474176,5.539361408594054e-06,1784.0,9
12,10000000,-150.0,64,False,101148,0.9597413068723368,0.0037256881265494,32732,0.0307402126269407,False,,,,,9
13,10000000,-0.0,64,False,407790,0.534583497727569,0.0030700388104416,15421,0.1446890642945992,False,,,,,9
14,10000000,-4145.703,64,True,521527,0.5271689941696268,9.999599921916053e-06,1611,0.1589458429681267,True,0.3518981638899336,0.928800480530935,6.571395525216133e-05,64.0,9
15,10000000,-0.0,16,False,577662,0.6189464106872543,0.0468888940822121,20514,0.1075909278019667,False,,,,,9
16,10000000,-3513.6719,16,False,739818,0.7452294043087835,1.3711126568556704e-05,9098,0.0125478029044512,True,,,,360.0,9
17,10000000,-1109.1797,16,True,679721,0.7268484222780227,0.0004818324615814,29488,0.1980774505319441,True,0.6664474210690998,0.2706891529697791,1.2094947786395798e-07,1517.0,9
