run_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,seed
0,500000,-267.91138,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
1,500000,272.14105,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
2,500000,-278.8733,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
3,500000,-256.27466,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
4,500000,70.75641,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
5,500000,-281.04395,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
6,500000,59.365536,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720564e-09,,9
7,500000,-173.72511,128,True,60266,3.889698119911192e-05,3394,0.1343677338411073,False,0.5709354396645094,0.272735596030051,4.132760779522894e-07,,9
8,500000,-282.25302,256,False,159982,0.0021729608403132,1079,2.708035842715768,True,,,,0.8306506289251895,9
9,500000,388.88657,128,False,135751,0.0047420934769502,7883,0.3144171936359528,False,,,,,9
10,500000,14.561231,256,False,350048,3.070327866275443e-05,6667,0.6208854487201753,False,,,,,9
11,500000,-235.79974,256,False,322360,0.000131605864636,4968,0.1092411835137167,True,,,,0.4344810139363085,9
12,500000,-273.0739,128,True,285423,0.0009002514016924,4705,2.024890951657205,False,0.4371042510796342,0.8975811298925523,6.88350053079773e-08,,9
13,500000,192.51407,512,False,352248,3.170548759667372e-06,7533,2.682147139713121,False,,,,,9
14,500000,-272.28668,128,False,403857,0.0007006541409329,3336,0.1375099078102485,False,,,,,9
15,500000,-194.04161,512,True,180644,0.0044663506078014,1406,1.1017250202676103,True,0.207996559647436,0.0283365765160078,9.300119239139805e-06,0.2316854411797763,9
16,500000,200.04799,256,False,352510,1.4427618420965211e-06,1349,1.7496726491829144,False,,,,,9
17,500000,-264.7695,256,False,156677,9.797275285054146e-05,1719,0.2357143440932748,False,,,,,9
18,500000,-125.609215,128,True,156602,0.0030319179490881,3094,0.2286690329494201,True,0.0765771351486161,0.6825988457635817,1.8555993972685426e-07,0.541213418997635,9
19,500000,-276.67572,512,False,109250,0.0020672405509021,2157,0.1099770329950567,False,,,,,9
