config_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.tau,optimisation_seed,seed
0,50000.0,-71.974,0.9288150876236,128,0.0364605194959,3.3985338e-06,True,0.005959434041,8158,0.8998809979685,1.0,0,0
0,50000.0,-60.665806,0.9288150876236,128,0.0364605194959,3.3985338e-06,True,0.005959434041,8158,0.8998809979685,1.0,0,1
0,50000.0,-91.88511,0.9288150876236,128,0.0364605194959,3.3985338e-06,True,0.005959434041,8158,0.8998809979685,1.0,0,2
1,50000.0,-110.279755,0.211177853109,512,0.5041509626918,3.64846e-08,True,0.0003337729082,4810,1.0221710059974,0.0996120698667,0,0
1,50000.0,-94.54727,0.211177853109,512,0.5041509626918,3.64846e-08,True,0.0003337729082,4810,1.0221710059974,0.0996120698667,0,1
1,50000.0,-96.25478,0.211177853109,512,0.5041509626918,3.64846e-08,True,0.0003337729082,4810,1.0221710059974,0.0996120698667,0,2
2,50000.0,-22.65505,0.0954000304608,128,0.96,2.920914e-07,True,0.0028665131267,368,0.4384785679874,0.4124987335992,0,0
2,50000.0,-40.585014,0.0954000304608,128,0.96,2.920914e-07,True,0.0028665131267,368,0.4384785679874,0.4124987335992,0,1
2,50000.0,-31.590538,0.0954000304608,128,0.96,2.920914e-07,True,0.0028665131267,368,0.4384785679874,0.4124987335992,0,2
3,50000.0,-108.44522,0.5866600283338,256,0.6664248900062,7.89114526e-05,True,0.0007364564161,7864,1.0256422588759,0.9495334016234,0,0
3,50000.0,-108.35049,0.5866600283338,256,0.6664248900062,7.89114526e-05,True,0.0007364564161,7864,1.0256422588759,0.9495334016234,0,1
3,50000.0,-118.06653,0.5866600283338,256,0.6664248900062,7.89114526e-05,True,0.0007364564161,7864,1.0256422588759,0.9495334016234,0,2
4,50000.0,-123.45198,0.7534363759139,256,0.1565494133333,1.354227e-06,False,0.000753682337,3856,0.1,0.6301063087469,0,0
4,50000.0,-121.57553,0.7534363759139,256,0.1565494133333,1.354227e-06,False,0.000753682337,3856,0.1,0.6301063087469,0,1
4,50000.0,-130.83926,0.7534363759139,256,0.1565494133333,1.354227e-06,False,0.000753682337,3856,0.1,0.6301063087469,0,2
5,50000.0,-109.91141,0.4570475311269,256,0.8102218596926,1.774415e-07,True,6.25458362e-05,315,0.3467146483279,0.2119187342439,0,0
5,50000.0,-119.83885,0.4570475311269,256,0.8102218596926,1.774415e-07,True,6.25458362e-05,315,0.3467146483279,0.2119187342439,0,1
5,50000.0,-101.23009,0.4570475311269,256,0.8102218596926,1.774415e-07,True,6.25458362e-05,315,0.3467146483279,0.2119187342439,0,2
6,50000.0,-113.86365,0.1244529070409,512,0.341181528605,2.66641618e-05,False,6.72502497e-05,3866,0.4344857503998,0.4623382936276,0,0
6,50000.0,-112.778885,0.1244529070409,512,0.341181528605,2.66641618e-05,False,6.72502497e-05,3866,0.4344857503998,0.4623382936276,0,1
6,50000.0,-119.49974,0.1244529070409,512,0.341181528605,2.66641618e-05,False,6.72502497e-05,3866,0.4344857503998,0.4623382936276,0,2
7,50000.0,-100.49507,0.0473095704658,128,0.7779658888672,1.71435962e-05,True,0.000326790023,6553,0.5463443924817,0.7278241050711,0,0
7,50000.0,-99.43924,0.0473095704658,128,0.7779658888672,1.71435962e-05,True,0.000326790023,6553,0.5463443924817,0.7278241050711,0,1
7,50000.0,-96.986015,0.0473095704658,128,0.7779658888672,1.71435962e-05,True,0.000326790023,6553,0.5463443924817,0.7278241050711,0,2
8,50000.0,-105.49684,0.6769195214296,512,0.2306991529379,8.246e-09,False,0.0004293123739,4065,1.2757310081038,0.0418681089967,0,0
8,50000.0,-92.01612,0.6769195214296,512,0.2306991529379,8.246e-09,False,0.0004293123739,4065,1.2757310081038,0.0418681089967,0,1
8,50000.0,-91.76064,0.6769195214296,512,0.2306991529379,8.246e-09,False,0.0004293123739,4065,1.2757310081038,0.0418681089967,0,2
9,50000.0,-77.17737,0.6331234885633,128,0.342777911377,2.5491e-09,False,0.08,48,0.6914939257415,0.6446695736306,0,0
9,50000.0,-97.37282,0.6331234885633,128,0.342777911377,2.5491e-09,False,0.08,48,0.6914939257415,0.6446695736306,0,1
9,50000.0,-96.28033,0.6331234885633,128,0.342777911377,2.5491e-09,False,0.08,48,0.6914939257415,0.6446695736306,0,2
10,50000.0,-100.1373,0.8699440126164,512,0.8528458277314,1.046374e-07,False,0.0015544007735,3093,0.9180694415688,0.825170885587,0,0
10,50000.0,-101.11656,0.8699440126164,512,0.8528458277314,1.046374e-07,False,0.0015544007735,3093,0.9180694415688,0.825170885587,0,1
10,50000.0,-72.31819,0.8699440126164,512,0.8528458277314,1.046374e-07,False,0.0015544007735,3093,0.9180694415688,0.825170885587,0,2
11,50000.0,-119.35913,0.7032140701985,128,0.4247732202067,1.1406143e-06,False,0.001056271828,6746,0.1827816854772,0.091209142595,0,0
11,50000.0,-101.80937,0.7032140701985,128,0.4247732202067,1.1406143e-06,False,0.001056271828,6746,0.1827816854772,0.091209142595,0,1
11,50000.0,-94.07828,0.7032140701985,128,0.4247732202067,1.1406143e-06,False,0.001056271828,6746,0.1827816854772,0.091209142595,0,2
12,50000.0,-95.69324,0.288774245311,128,0.5652434380372,1.47978e-08,True,0.0010834799492,2638,5.2664589618358,0.2399136775249,0,0
12,50000.0,-120.47623,0.288774245311,128,0.5652434380372,1.47978e-08,True,0.0010834799492,2638,5.2664589618358,0.2399136775249,0,1
12,50000.0,-99.16908,0.288774245311,128,0.5652434380372,1.47978e-08,True,0.0010834799492,2638,5.2664589618358,0.2399136775249,0,2
13,50000.0,-61.757744,0.2451386089983,128,0.3050493743217,1.2669e-09,False,4.76220617e-05,1652,7.7202010359539,0.3226242498954,0,0
13,50000.0,-127.62137,0.2451386089983,128,0.3050493743217,1.2669e-09,False,4.76220617e-05,1652,7.7202010359539,0.3226242498954,0,1
13,50000.0,-104.10281,0.2451386089983,128,0.3050493743217,1.2669e-09,False,4.76220617e-05,1652,7.7202010359539,0.3226242498954,0,2
14,50000.0,-95.916756,0.1572462313186,256,0.5811657927226,8.8589e-09,False,0.0259578389937,4598,1.6886959233728,0.4525194546603,0,0
14,50000.0,-98.438736,0.1572462313186,256,0.5811657927226,8.8589e-09,False,0.0259578389937,4598,1.6886959233728,0.4525194546603,0,1
14,50000.0,-94.62225,0.1572462313186,256,0.5811657927226,8.8589e-09,False,0.0259578389937,4598,1.6886959233728,0.4525194546603,0,2
15,50000.0,-93.04227,0.975650554363,512,0.9440254221655,2.25907958e-05,True,5.0224709e-06,2595,0.2164500708694,0.2943390384581,0,0
15,50000.0,-22.383556,0.975650554363,512,0.9440254221655,2.25907958e-05,True,5.0224709e-06,2595,0.2164500708694,0.2943390384581,0,1
15,50000.0,-2.1418657,0.975650554363,512,0.9440254221655,2.25907958e-05,True,5.0224709e-06,2595,0.2164500708694,0.2943390384581,0,2
16,50000.0,-119.749954,0.716691105227,512,0.141800914503,9.6e-05,True,0.0006639505323,2643,2.08972893193,0.2097152,0,0
16,50000.0,-112.005066,0.716691105227,512,0.141800914503,9.6e-05,True,0.0006639505323,2643,2.08972893193,0.2097152,0,1
16,50000.0,-79.46476,0.716691105227,512,0.141800914503,9.6e-05,True,0.0006639505323,2643,2.08972893193,0.2097152,0,2
17,50000.0,-116.63073,0.8471852055877,128,0.390290576053,5.36638e-08,False,0.0007636416338,6553,0.2573260329284,0.2805760617749,0,0
17,50000.0,-102.195984,0.8471852055877,128,0.390290576053,5.36638e-08,False,0.0007636416338,6553,0.2573260329284,0.2805760617749,0,1
17,50000.0,-128.37871,0.8471852055877,128,0.390290576053,5.36638e-08,False,0.0007636416338,6553,0.2573260329284,0.2805760617749,0,2
18,50000.0,-99.887634,0.5344500312414,128,0.1506903411844,7.2739e-09,True,0.0003318861122,3826,1.951609159685,0.4781747573675,0,0
