config_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.initial_epsilon,hp_config.learning_rate,hp_config.learning_starts,hp_config.target_epsilon,hp_config.target_update_interval,optimisation_seed,seed
0,100000.0,0.0,0.4424602195842,64,0.96,1.227746e-07,True,0.7972524978944,0.0006332318778,881,0.0325183279433,55,0,0
0,100000.0,0.0,0.4424602195842,64,0.96,1.227746e-07,True,0.7972524978944,0.0006332318778,881,0.0325183279433,55,0,1
0,100000.0,0.0,0.4424602195842,64,0.96,1.227746e-07,True,0.7972524978944,0.0006332318778,881,0.0325183279433,55,0,2
1,100000.0,0.0,0.0640470066183,64,1.0,1.01933469e-05,False,0.8,0.0003615399404,804,0.1170851285964,16,0,0
1,100000.0,0.0,0.0640470066183,64,1.0,1.01933469e-05,False,0.8,0.0003615399404,804,0.1170851285964,16,0,1
1,100000.0,0.0,0.0640470066183,64,1.0,1.01933469e-05,False,0.8,0.0003615399404,804,0.1170851285964,16,0,2
2,100000.0,0.0,0.1880125703983,128,0.8361849607898,6.5817972e-06,False,1.0,3.2703909e-06,1609,0.0152814091785,24,0,0
2,100000.0,0.0,0.1880125703983,128,0.8361849607898,6.5817972e-06,False,1.0,3.2703909e-06,1609,0.0152814091785,24,0,1
2,100000.0,0.0,0.1880125703983,128,0.8361849607898,6.5817972e-06,False,1.0,3.2703909e-06,1609,0.0152814091785,24,0,2
3,100000.0,0.0,0.0700835563928,32,0.95805429292,1.01575765e-05,True,0.5,0.0006471248058,1740,0.0745584543751,12,0,0
3,100000.0,0.0,0.0700835563928,32,0.95805429292,1.01575765e-05,True,0.5,0.0006471248058,1740,0.0745584543751,12,0,1
3,100000.0,0.0,0.0700835563928,32,0.95805429292,1.01575765e-05,True,0.5,0.0006471248058,1740,0.0745584543751,12,0,2
4,100000.0,0.0,0.1296582490124,32,0.3258967138798,3.960511e-07,False,0.8751486665113,0.0483727203813,1531,0.0523403058682,71,0,0
4,100000.0,0.0,0.1296582490124,32,0.3258967138798,3.960511e-07,False,0.8751486665113,0.0483727203813,1531,0.0523403058682,71,0,1
4,100000.0,0.0,0.1296582490124,32,0.3258967138798,3.960511e-07,False,0.8751486665113,0.0483727203813,1531,0.0523403058682,71,0,2
5,100000.0,0.0,0.5971706764448,64,0.5237713503295,1e-07,False,0.7935080320271,1.0093716e-06,700,0.1865824329978,76,0,0
5,100000.0,0.0,0.5971706764448,64,0.5237713503295,1e-07,False,0.7935080320271,1.0093716e-06,700,0.1865824329978,76,0,1
5,100000.0,0.0,0.5971706764448,64,0.5237713503295,1e-07,False,0.7935080320271,1.0093716e-06,700,0.1865824329978,76,0,2
6,100000.0,0.0077421875,0.426260043514,32,0.5952587813354,0.0007647556427,False,0.7070092845089,3.743826e-06,124,0.1027843662379,52,0,0
6,100000.0,0.0,0.426260043514,32,0.5952587813354,0.0007647556427,False,0.7070092845089,3.743826e-06,124,0.1027843662379,52,0,1
6,100000.0,0.0,0.426260043514,32,0.5952587813354,0.0007647556427,False,0.7070092845089,3.743826e-06,124,0.1027843662379,52,0,2
7,100000.0,0.0,0.7077888,64,0.1841223480149,6.7524766e-06,True,0.6318278383308,0.0118706071469,470,0.2,24,0,0
7,100000.0,0.0,0.7077888,64,0.1841223480149,6.7524766e-06,True,0.6318278383308,0.0118706071469,470,0.2,24,0,1
7,100000.0,0.0,0.7077888,64,0.1841223480149,6.7524766e-06,True,0.6318278383308,0.0118706071469,470,0.2,24,0,2
8,100000.0,0.044132814,0.7629858549468,64,0.9424544120336,0.0001605718195,True,0.9490971246345,1.49360773e-05,1010,0.1439579405937,7,0,0
8,100000.0,0.0,0.7629858549468,64,0.9424544120336,0.0001605718195,True,0.9490971246345,1.49360773e-05,1010,0.1439579405937,7,0,1
8,100000.0,0.0,0.7629858549468,64,0.9424544120336,0.0001605718195,True,0.9490971246345,1.49360773e-05,1010,0.1439579405937,7,0,2
9,100000.0,0.0,0.6486467608322,128,0.0321819042746,2.6809653e-06,False,1.0,6.4742459e-06,1911,0.2,32,0,0
9,100000.0,0.0,0.6486467608322,128,0.0321819042746,2.6809653e-06,False,1.0,6.4742459e-06,1911,0.2,32,0,1
9,100000.0,0.0,0.6486467608322,128,0.0321819042746,2.6809653e-06,False,1.0,6.4742459e-06,1911,0.2,32,0,2
10,100000.0,0.0,0.4287925774946,64,0.3596621409341,2.566735e-07,True,0.6912,0.0004696034667,1310,0.1192280763619,66,0,0
10,100000.0,0.0,0.4287925774946,64,0.3596621409341,2.566735e-07,True,0.6912,0.0004696034667,1310,0.1192280763619,66,0,1
10,100000.0,0.0,0.4287925774946,64,0.3596621409341,2.566735e-07,True,0.6912,0.0004696034667,1310,0.1192280763619,66,0,2
11,100000.0,0.0,0.9585317073334,128,0.5696021141566,6.0477983e-06,False,0.6,1.76040017e-05,1057,0.110395473294,87,0,0
11,100000.0,0.0,0.9585317073334,128,0.5696021141566,6.0477983e-06,False,0.6,1.76040017e-05,1057,0.110395473294,87,0,1
11,100000.0,0.0,0.9585317073334,128,0.5696021141566,6.0477983e-06,False,0.6,1.76040017e-05,1057,0.110395473294,87,0,2
12,100000.0,0.0,0.3528348889292,32,1.0,0.0006667231973,True,0.7007344752106,0.0045096152654,1126,0.1055628588178,8,0,0
12,100000.0,0.0,0.3528348889292,32,1.0,0.0006667231973,True,0.7007344752106,0.0045096152654,1126,0.1055628588178,8,0,1
12,100000.0,0.0,0.3528348889292,32,1.0,0.0006667231973,True,0.7007344752106,0.0045096152654,1126,0.1055628588178,8,0,2
13,100000.0,0.0,0.057912470343,128,0.110863494806,0.0001892931998,True,0.9882692674032,0.027062223211,1818,0.1673324025686,30,0,0
13,100000.0,0.0,0.057912470343,128,0.110863494806,0.0001892931998,True,0.9882692674032,0.027062223211,1818,0.1673324025686,30,0,1
13,100000.0,0.0,0.057912470343,128,0.110863494806,0.0001892931998,True,0.9882692674032,0.027062223211,1818,0.1673324025686,30,0,2
14,100000.0,0.0,0.3082526020507,64,0.4748859255314,1.818698e-07,False,1.0,0.0144428071524,345,0.0698161546026,39,0,0
14,100000.0,0.0,0.3082526020507,64,0.4748859255314,1.818698e-07,False,1.0,0.0144428071524,345,0.0698161546026,39,0,1
14,100000.0,0.0,0.3082526020507,64,0.4748859255314,1.818698e-07,False,1.0,0.0144428071524,345,0.0698161546026,39,0,2
15,100000.0,0.0,0.4902633108302,32,0.4806833530923,2.099657e-07,True,0.6022819013038,0.0049559780939,1550,0.062474167841,24,0,0
15,100000.0,0.0,0.4902633108302,32,0.4806833530923,2.099657e-07,True,0.6022819013038,0.0049559780939,1550,0.062474167841,24,0,1
15,100000.0,0.0,0.4902633108302,32,0.4806833530923,2.099657e-07,True,0.6022819013038,0.0049559780939,1550,0.062474167841,24,0,2
16,100000.0,0.0,0.1235642017292,64,0.1549342334128,0.0004096,False,0.6122763270651,0.0015174466737,1431,0.1163902248666,86,0,0
16,100000.0,0.0,0.1235642017292,64,0.1549342334128,0.0004096,False,0.6122763270651,0.0015174466737,1431,0.1163902248666,86,0,1
16,100000.0,0.0,0.1235642017292,64,0.1549342334128,0.0004096,False,0.6122763270651,0.0015174466737,1431,0.1163902248666,86,0,2
17,100000.0,0.0077421875,0.3533237549827,128,0.8274881072597,0.0003590496142,True,0.8720321693057,0.0187011547234,1430,0.0396611851672,99,0,0
17,100000.0,0.0,0.3533237549827,128,0.8274881072597,0.0003590496142,True,0.8720321693057,0.0187011547234,1430,0.0396611851672,99,0,1
17,100000.0,0.0,0.3533237549827,128,0.8274881072597,0.0003590496142,True,0.8720321693057,0.0187011547234,1430,0.0396611851672,99,0,2
18,100000.0,0.0,0.5360607337669,64,0.3842418235199,1.316322e-07,False,0.9654911251444,0.0351463751072,296,0.1710889746506,67,0,0
18,100000.0,0.0,0.5360607337669,64,0.3842418235199,1.316322e-07,False,0.9654911251444,0.0351463751072,296,0.1710889746506,67,0,1
18,100000.0,0.0,0.5360607337669,64,0.3842418235199,1.316322e-07,False,0.9654911251444,0.0351463751072,296,0.1710889746506,67,0,2
19,100000.0,0.0,0.8,128,0.2779250183184,7.3401511e-06,True,0.9426958578266,0.0001828686771,2048,0.16,72,0,0
19,100000.0,0.0,0.8,128,0.2779250183184,7.3401511e-06,True,0.9426958578266,0.0001828686771,2048,0.16,72,0,1
19,100000.0,0.0,0.8,128,0.2779250183184,7.3401511e-06,True,0.9426958578266,0.0001828686771,2048,0.16,72,0,2
20,100000.0,0.0,0.717033780409,32,0.0102853916904,2.8843114e-06,False,0.6,0.0004648212641,1965,0.032405567804,98,0,0
20,100000.0,0.0,0.717033780409,32,0.0102853916904,2.8843114e-06,False,0.6,0.0004648212641,1965,0.032405567804,98,0,1
20,100000.0,0.0,0.717033780409,32,0.0102853916904,2.8843114e-06,False,0.6,0.0004648212641,1965,0.032405567804,98,0,2
21,100000.0,0.0,0.0893013495064,64,0.9154423985219,0.0002452102477,False,0.96,0.00069074133,724,0.024410995242,69,0,0
21,100000.0,0.0,0.0893013495064,64,0.9154423985219,0.0002452102477,False,0.96,0.00069074133,724,0.024410995242,69,0,1
21,100000.0,0.0,0.0893013495064,64,0.9154423985219,0.0002452102477,False,0.96,0.00069074133,724,0.024410995242,69,0,2
22,100000.0,0.0,0.7291056677965,64,0.6091330383974,1.67978622e-05,False,0.6,8.61689289e-05,690,0.1800996945862,49,0,0
22,100000.0,0.0,0.7291056677965,64,0.6091330383974,1.67978622e-05,False,0.6,8.61689289e-05,690,0.1800996945862,49,0,1
22,100000.0,0.0077421875,0.7291056677965,64,0.6091330383974,1.67978622e-05,False,0.6,8.61689289e-05,690,0.1800996945862,49,0,2
23,100000.0,0.0,0.6752413146346,128,0.3281168708322,1e-07,False,0.7009831460396,6.79654608e-05,441,0.177232898263,9,0,0
23,100000.0,0.015414063,0.6752413146346,128,0.3281168708322,1e-07,False,0.7009831460396,6.79654608e-05,441,0.177232898263,9,0,1
23,100000.0,0.0,0.6752413146346,128,0.3281168708322,1e-07,False,0.7009831460396,6.79654608e-05,441,0.177232898263,9,0,2
24,100000.0,0.0074609374,0.7036869775223,64,0.3686459501616,2.45485597e-05,False,0.512,6.253982e-06,1000,0.0946195831428,77,0,0
24,100000.0,0.0,0.7036869775223,64,0.3686459501616,2.45485597e-05,False,0.512,6.253982e-06,1000,0.0946195831428,77,0,1
24,100000.0,0.0,0.7036869775223,64,0.3686459501616,2.45485597e-05,False,0.512,6.253982e-06,1000,0.0946195831428,77,0,2
