config_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.initial_epsilon,hp_config.learning_rate,hp_config.learning_starts,hp_config.target_epsilon,hp_config.target_update_interval,optimisation_seed,seed
0,1000000.0,1190.0,0.5860427115557,64,1.0,2.2326049e-06,True,0.7178166475392,1.27621872e-05,2834,0.0828620277399,393,0,0
0,1000000.0,2848.75,0.5860427115557,64,1.0,2.2326049e-06,True,0.7178166475392,1.27621872e-05,2834,0.0828620277399,393,0,1
0,1000000.0,687.1875,0.5860427115557,64,1.0,2.2326049e-06,True,0.7178166475392,1.27621872e-05,2834,0.0828620277399,393,0,2
1,1000000.0,1895.0781,0.0323552242051,64,0.3530967939769,2.35727587e-05,False,0.7226659005266,0.0176831146756,20880,0.0715624594753,254,0,0
1,1000000.0,2353.75,0.0323552242051,64,0.3530967939769,2.35727587e-05,False,0.7226659005266,0.0176831146756,20880,0.0715624594753,254,0,1
1,1000000.0,1981.3281,0.0323552242051,64,0.3530967939769,2.35727587e-05,False,0.7226659005266,0.0176831146756,20880,0.0715624594753,254,0,2
2,1000000.0,2260.3125,0.7737224751323,32,0.0682249847465,0.0001628666532,False,0.8085341219529,0.0006397269363,24533,0.1786615785426,1353,0,0
2,1000000.0,766.5625,0.7737224751323,32,0.0682249847465,0.0001628666532,False,0.8085341219529,0.0006397269363,24533,0.1786615785426,1353,0,1
2,1000000.0,1911.3281,0.7737224751323,32,0.0682249847465,0.0001628666532,False,0.8085341219529,0.0006397269363,24533,0.1786615785426,1353,0,2
3,1000000.0,2642.2656,0.5751882762482,64,0.3582789139737,1.30644828e-05,True,0.6,1.94851631e-05,3943,0.0306412818217,10,0,0
3,1000000.0,3121.875,0.5751882762482,64,0.3582789139737,1.30644828e-05,True,0.6,1.94851631e-05,3943,0.0306412818217,10,0,1
3,1000000.0,2940.3125,0.5751882762482,64,0.3582789139737,1.30644828e-05,True,0.6,1.94851631e-05,3943,0.0306412818217,10,0,2
4,1000000.0,0.0,0.7876439102378,32,0.0975307162295,2.53712345e-05,True,0.6367901027449,0.0248861571016,15184,0.1222550048294,1521,0,0
4,1000000.0,1190.0,0.7876439102378,32,0.0975307162295,2.53712345e-05,True,0.6367901027449,0.0248861571016,15184,0.1222550048294,1521,0,1
4,1000000.0,2770.0,0.7876439102378,32,0.0975307162295,2.53712345e-05,True,0.6367901027449,0.0248861571016,15184,0.1222550048294,1521,0,2
5,1000000.0,2570.0,1.0,32,0.2762302797038,1.778542e-07,True,1.0,0.0245822481251,2322,0.0194558436388,614,0,0
5,1000000.0,2770.0,1.0,32,0.2762302797038,1.778542e-07,True,1.0,0.0245822481251,2322,0.0194558436388,614,0,1
5,1000000.0,0.0,1.0,32,0.2762302797038,1.778542e-07,True,1.0,0.0245822481251,2322,0.0194558436388,614,0,2
6,1000000.0,1190.0,1.0,64,0.567789450503,6.620866e-07,True,1.0,2.8321522e-06,22867,0.161184520244,1280,0,0
6,1000000.0,0.0,1.0,64,0.567789450503,6.620866e-07,True,1.0,2.8321522e-06,22867,0.161184520244,1280,0,1
6,1000000.0,2770.0,1.0,64,0.567789450503,6.620866e-07,True,1.0,2.8321522e-06,22867,0.161184520244,1280,0,2
7,1000000.0,1726.4062,0.7335154916719,16,0.9808955220259,0.0001512820851,True,0.9597572203699,0.038594866641,5342,0.1797483051096,982,0,0
7,1000000.0,2003.75,0.7335154916719,16,0.9808955220259,0.0001512820851,True,0.9597572203699,0.038594866641,5342,0.1797483051096,982,0,1
7,1000000.0,2973.8281,0.7335154916719,16,0.9808955220259,0.0001512820851,True,0.9597572203699,0.038594866641,5342,0.1797483051096,982,0,2
8,1000000.0,1688.9844,0.3714932856688,16,0.7056917364147,2.2394702e-06,False,0.787582072336,0.0017847611914,19910,0.0666535403042,223,0,0
8,1000000.0,1789.375,0.3714932856688,16,0.7056917364147,2.2394702e-06,False,0.787582072336,0.0017847611914,19910,0.0666535403042,223,0,1
8,1000000.0,2634.6094,0.3714932856688,16,0.7056917364147,2.2394702e-06,False,0.787582072336,0.0017847611914,19910,0.0666535403042,223,0,2
9,1000000.0,0.0,0.8376776389735,16,0.6053486199036,2.13169e-07,False,1.0,5.1881696e-06,2905,0.12194634481,1983,0,0
