config_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.tau,optimisation_seed,seed
0,500000.0,-360.1653,0.0940650415526,1024,0.3090856772503,3.7174e-09,False,0.0008050551283,14662,3.9808910608325,0.3723546713125,0,0
0,500000.0,-322.7373,0.0940650415526,1024,0.3090856772503,3.7174e-09,False,0.0008050551283,14662,3.9808910608325,0.3723546713125,0,1
0,500000.0,-203.57526,0.0940650415526,1024,0.3090856772503,3.7174e-09,False,0.0008050551283,14662,3.9808910608325,0.3723546713125,0,2
1,500000.0,-466.30576,0.2847510582094,512,0.8,2.9345128e-06,False,0.0682753230948,9733,0.4128464190275,0.3444576424635,0,0
1,500000.0,-1533.2666,0.2847510582094,512,0.8,2.9345128e-06,False,0.0682753230948,9733,0.4128464190275,0.3444576424635,0,1
1,500000.0,-18.037388,0.2847510582094,512,0.8,2.9345128e-06,False,0.0682753230948,9733,0.4128464190275,0.3444576424635,0,2
2,500000.0,4655.951,0.0348746691942,512,0.301752662145,1.03504677e-05,True,0.0002117533387,12226,2.7347184134747,0.697667309944,0,0
2,500000.0,5005.4634,0.0348746691942,512,0.301752662145,1.03504677e-05,True,0.0002117533387,12226,2.7347184134747,0.697667309944,0,1
2,500000.0,4292.8105,0.0348746691942,512,0.301752662145,1.03504677e-05,True,0.0002117533387,12226,2.7347184134747,0.697667309944,0,2
3,500000.0,2082.5225,0.2676598064927,512,0.5374329398611,5.94785e-07,False,8.0904609e-06,5532,0.1,0.6246499325238,0,0
3,500000.0,1773.9459,0.2676598064927,512,0.5374329398611,5.94785e-07,False,8.0904609e-06,5532,0.1,0.6246499325238,0,1
3,500000.0,2146.656,0.2676598064927,512,0.5374329398611,5.94785e-07,False,8.0904609e-06,5532,0.1,0.6246499325238,0,2
4,500000.0,19.251616,0.1752602331025,2048,0.7105876542808,1.09858873e-05,True,2.0967562e-06,16384,0.2868101169499,1.0,0,0
4,500000.0,10.789869,0.1752602331025,2048,0.7105876542808,1.09858873e-05,True,2.0967562e-06,16384,0.2868101169499,1.0,0,1
4,500000.0,-56.356106,0.1752602331025,2048,0.7105876542808,1.09858873e-05,True,2.0967562e-06,16384,0.2868101169499,1.0,0,2
5,500000.0,4050.8677,0.618215302226,512,0.64,1.916715e-07,True,0.06144,6596,0.4212874379523,0.6977718974131,0,0
5,500000.0,-362.78326,0.618215302226,512,0.64,1.916715e-07,True,0.06144,6596,0.4212874379523,0.6977718974131,0,1
5,500000.0,4780.8804,0.618215302226,512,0.64,1.916715e-07,True,0.06144,6596,0.4212874379523,0.6977718974131,0,2
6,500000.0,5089.7676,0.390537612516,512,0.0438574754111,1.9175e-09,True,8.22857006e-05,8982,3.9453345553152,0.1087306409935,0,0
6,500000.0,4230.0127,0.390537612516,512,0.0438574754111,1.9175e-09,True,8.22857006e-05,8982,3.9453345553152,0.1087306409935,0,1
6,500000.0,4188.71,0.390537612516,512,0.0438574754111,1.9175e-09,True,8.22857006e-05,8982,3.9453345553152,0.1087306409935,0,2
7,500000.0,-18.952864,0.61712169453,2048,0.9178045096028,4.108941e-07,True,0.0110799052302,9572,0.7531723251798,0.1807988043736,0,0
7,500000.0,-14.297261,0.61712169453,2048,0.9178045096028,4.108941e-07,True,0.0110799052302,9572,0.7531723251798,0.1807988043736,0,1
7,500000.0,-33.503033,0.61712169453,2048,0.9178045096028,4.108941e-07,True,0.0110799052302,9572,0.7531723251798,0.1807988043736,0,2
8,500000.0,6871.194,0.9538510233157,2048,0.2347181438443,9.78464249e-05,False,0.0047701127254,5405,2.1582517961867,0.2016920886428,0,0
8,500000.0,6381.5903,0.9538510233157,2048,0.2347181438443,9.78464249e-05,False,0.0047701127254,5405,2.1582517961867,0.2016920886428,0,1
8,500000.0,4455.0938,0.9538510233157,2048,0.2347181438443,9.78464249e-05,False,0.0047701127254,5405,2.1582517961867,0.2016920886428,0,2
9,500000.0,-0.27498883,1.0,512,0.4413196820478,4.392464e-07,False,0.0645774007512,15958,4.5851873578082,0.6935545866722,0,0
9,500000.0,-104.25813,1.0,512,0.4413196820478,4.392464e-07,False,0.0645774007512,15958,4.5851873578082,0.6935545866722,0,1
9,500000.0,-0.13739529,1.0,512,0.4413196820478,4.392464e-07,False,0.0645774007512,15958,4.5851873578082,0.6935545866722,0,2
10,500000.0,3975.7236,1.0,1024,0.6109815412889,2.519472e-07,False,0.0017055268665,9823,6.0662504386028,0.7644664603762,0,0
10,500000.0,5299.492,1.0,1024,0.6109815412889,2.519472e-07,False,0.0017055268665,9823,6.0662504386028,0.7644664603762,0,1
10,500000.0,4701.539,1.0,1024,0.6109815412889,2.519472e-07,False,0.0017055268665,9823,6.0662504386028,0.7644664603762,0,2
11,500000.0,4738.6143,0.5324055803712,2048,0.96,3.7542e-09,False,0.000317284057,987,3.6318663617951,0.282134873139,0,0
11,500000.0,5130.1646,0.5324055803712,2048,0.96,3.7542e-09,False,0.000317284057,987,3.6318663617951,0.282134873139,0,1
11,500000.0,4409.708,0.5324055803712,2048,0.96,3.7542e-09,False,0.000317284057,987,3.6318663617951,0.282134873139,0,2
12,500000.0,-0.49799192,0.9793193331641,2048,0.3601287771567,6.16652e-08,True,3.252673e-05,447,0.6364480552998,0.4757579911982,0,0
12,500000.0,-366.3394,0.9793193331641,2048,0.3601287771567,6.16652e-08,True,3.252673e-05,447,0.6364480552998,0.4757579911982,0,1
12,500000.0,-0.25887752,0.9793193331641,2048,0.3601287771567,6.16652e-08,True,3.252673e-05,447,0.6364480552998,0.4757579911982,0,2
13,500000.0,2666.4531,0.7434024768861,2048,0.0248257512516,3.80023379e-05,False,0.0061147081774,4092,0.1,0.2852337587063,0,0
