config_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.tau,optimisation_seed,seed
0,50000.0,-71.043106,0.1569752343977,512,0.0671626774379,3.0846e-09,True,0.002221062164,5827,0.1414495011868,0.1308111206504,0,0
0,50000.0,-94.37478,0.1569752343977,512,0.0671626774379,3.0846e-09,True,0.002221062164,5827,0.1414495011868,0.1308111206504,0,1
0,50000.0,-60.84674,0.1569752343977,512,0.0671626774379,3.0846e-09,True,0.002221062164,5827,0.1414495011868,0.1308111206504,0,2
1,50000.0,-110.86965,0.6862339586165,256,0.4786790404554,8.8922e-09,True,1.6142074e-06,868,0.1299901568242,0.2728596424702,0,0
1,50000.0,-263.5739,0.6862339586165,256,0.4786790404554,8.8922e-09,True,1.6142074e-06,868,0.1299901568242,0.2728596424702,0,1
1,50000.0,-133.28351,0.6862339586165,256,0.4786790404554,8.8922e-09,True,1.6142074e-06,868,0.1299901568242,0.2728596424702,0,2
2,50000.0,-5.876999,0.5475040018502,512,0.9305922101036,1.08555711e-05,True,0.0002231554839,2960,1.1984176442388,0.9443609585126,0,0
2,50000.0,-32.852123,0.5475040018502,512,0.9305922101036,1.08555711e-05,True,0.0002231554839,2960,1.1984176442388,0.9443609585126,0,1
2,50000.0,9.948425,0.5475040018502,512,0.9305922101036,1.08555711e-05,True,0.0002231554839,2960,1.1984176442388,0.9443609585126,0,2
3,50000.0,-244.16777,0.9884852558463,128,0.4996343127771,3.911e-09,True,0.0043701024745,1248,3.0319727794505,0.3689664302723,0,0
3,50000.0,-141.15695,0.9884852558463,128,0.4996343127771,3.911e-09,True,0.0043701024745,1248,3.0319727794505,0.3689664302723,0,1
3,50000.0,-126.15912,0.9884852558463,128,0.4996343127771,3.911e-09,True,0.0043701024745,1248,3.0319727794505,0.3689664302723,0,2
4,50000.0,-551.3046,0.5034812742184,128,0.4544017758,1.58886333e-05,False,0.0001021101684,4579,0.1252365987625,0.5004136486852,0,0
4,50000.0,-849.0005,0.5034812742184,128,0.4544017758,1.58886333e-05,False,0.0001021101684,4579,0.1252365987625,0.5004136486852,0,1
4,50000.0,-861.04535,0.5034812742184,128,0.4544017758,1.58886333e-05,False,0.0001021101684,4579,0.1252365987625,0.5004136486852,0,2
5,50000.0,-558.8399,0.2512572295298,256,0.6709376071631,6.3996e-09,False,2.82628677e-05,4636,0.3806638771528,0.6042842793696,0,0
5,50000.0,-163.58902,0.2512572295298,256,0.6709376071631,6.3996e-09,False,2.82628677e-05,4636,0.3806638771528,0.6042842793696,0,1
5,50000.0,-720.64075,0.2512572295298,256,0.6709376071631,6.3996e-09,False,2.82628677e-05,4636,0.3806638771528,0.6042842793696,0,2
6,50000.0,-512.55115,0.841580377083,512,0.1448138777716,7.34741e-08,False,0.0497511907422,2619,0.4566987917131,0.7978558829628,0,0
6,50000.0,-173.86261,0.841580377083,512,0.1448138777716,7.34741e-08,False,0.0497511907422,2619,0.4566987917131,0.7978558829628,0,1
6,50000.0,-652.69293,0.841580377083,512,0.1448138777716,7.34741e-08,False,0.0497511907422,2619,0.4566987917131,0.7978558829628,0,2
7,50000.0,-1016.2909,0.0414514514339,256,0.4340179150848,7.482805e-07,True,0.0001354967189,2222,0.2937000540426,0.2596351225982,0,0
7,50000.0,-556.99854,0.0414514514339,256,0.4340179150848,7.482805e-07,True,0.0001354967189,2222,0.2937000540426,0.2596351225982,0,1
7,50000.0,-630.5381,0.0414514514339,256,0.4340179150848,7.482805e-07,True,0.0001354967189,2222,0.2937000540426,0.2596351225982,0,2
8,50000.0,-143.05936,0.5062373092733,512,1.0,7.37167e-08,True,1e-06,6553,3.6981372402966,0.3853767018775,0,0
8,50000.0,-136.61285,0.5062373092733,512,1.0,7.37167e-08,True,1e-06,6553,3.6981372402966,0.3853767018775,0,1
8,50000.0,-126.82651,0.5062373092733,512,1.0,7.37167e-08,True,1e-06,6553,3.6981372402966,0.3853767018775,0,2
9,50000.0,-949.76196,0.4469318562574,256,0.2885956372483,3.34792e-08,False,0.0005502578098,711,0.2194540386013,0.6209692351332,0,0
9,50000.0,-822.7935,0.4469318562574,256,0.2885956372483,3.34792e-08,False,0.0005502578098,711,0.2194540386013,0.6209692351332,0,1
9,50000.0,-1067.1613,0.4469318562574,256,0.2885956372483,3.34792e-08,False,0.0005502578098,711,0.2194540386013,0.6209692351332,0,2
10,50000.0,166.4241,0.0763021078344,512,0.2059526206306,5.37319e-08,False,0.0002041682678,1635,0.4790191723264,0.8800437619691,0,0
10,50000.0,-36.790375,0.0763021078344,512,0.2059526206306,5.37319e-08,False,0.0002041682678,1635,0.4790191723264,0.8800437619691,0,1
10,50000.0,20.32645,0.0763021078344,512,0.2059526206306,5.37319e-08,False,0.0002041682678,1635,0.4790191723264,0.8800437619691,0,2
11,50000.0,-250.77435,0.37743052044,128,0.4734490544125,3.91704443e-05,False,1.19067065e-05,8192,1.1003971965964,0.8281543949136,0,0
11,50000.0,-187.87457,0.37743052044,128,0.4734490544125,3.91704443e-05,False,1.19067065e-05,8192,1.1003971965964,0.8281543949136,0,1
11,50000.0,-65.9505,0.37743052044,128,0.4734490544125,3.91704443e-05,False,1.19067065e-05,8192,1.1003971965964,0.8281543949136,0,2
12,50000.0,-155.70285,1.0,512,0.0956357042762,1.15646453e-05,True,5.7291874e-06,6037,1.4705430536396,0.2651108508334,0,0
12,50000.0,-183.13206,1.0,512,0.0956357042762,1.15646453e-05,True,5.7291874e-06,6037,1.4705430536396,0.2651108508334,0,1
12,50000.0,-210.14139,1.0,512,0.0956357042762,1.15646453e-05,True,5.7291874e-06,6037,1.4705430536396,0.2651108508334,0,2
13,50000.0,-356.67093,0.5020582727965,512,0.5948149488358,1.43923e-08,True,0.0001629776297,742,4.0373507560262,0.2513213561899,0,0
13,50000.0,-172.25499,0.5020582727965,512,0.5948149488358,1.43923e-08,True,0.0001629776297,742,4.0373507560262,0.2513213561899,0,1
13,50000.0,-148.62253,0.5020582727965,512,0.5948149488358,1.43923e-08,True,0.0001629776297,742,4.0373507560262,0.2513213561899,0,2
14,50000.0,-427.1937,0.366434648757,256,0.7505500351923,7.3955312e-06,True,0.1,4377,0.8194194750403,0.044522264275,0,0
14,50000.0,-367.43793,0.366434648757,256,0.7505500351923,7.3955312e-06,True,0.1,4377,0.8194194750403,0.044522264275,0,1
14,50000.0,-412.51727,0.366434648757,256,0.7505500351923,7.3955312e-06,True,0.1,4377,0.8194194750403,0.044522264275,0,2
15,50000.0,-183.18912,0.9771447351803,512,1.0,1.39777e-08,True,0.0001008007182,5325,0.5665286981422,0.0227618378876,0,0
