config_id,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef,optimisation_seed,seed
0,1000000.0,17.34375,0.363789199409,0.4074270303433,0.848616725417,8.71161665e-05,0.2896196227523,128,True,0.3753308134391,0.1220408002184,0,0
0,1000000.0,68.90625,0.363789199409,0.4074270303433,0.848616725417,8.71161665e-05,0.2896196227523,128,True,0.3753308134391,0.1220408002184,0,1
0,1000000.0,17.03125,0.363789199409,0.4074270303433,0.848616725417,8.71161665e-05,0.2896196227523,128,True,0.3753308134391,0.1220408002184,0,2
1,1000000.0,17.34375,0.4525461494315,0.1981706727539,0.9408766388729,0.005077310263,0.4491429336395,256,True,0.0271570811011,0.5876321212212,0,0
1,1000000.0,40.15625,0.4525461494315,0.1981706727539,0.9408766388729,0.005077310263,0.4491429336395,256,True,0.0271570811011,0.5876321212212,0,1
1,1000000.0,17.03125,0.4525461494315,0.1981706727539,0.9408766388729,0.005077310263,0.4491429336395,256,True,0.0271570811011,0.5876321212212,0,2
2,1000000.0,1450.0781,0.4201191125161,0.366591818566,0.96,0.0002639104182,0.6011091751277,128,False,0.38201824397,0.2185333413636,0,0
2,1000000.0,1295.625,0.4201191125161,0.366591818566,0.96,0.0002639104182,0.6011091751277,128,False,0.38201824397,0.2185333413636,0,1
2,1000000.0,1291.6406,0.4201191125161,0.366591818566,0.96,0.0002639104182,0.6011091751277,128,False,0.38201824397,0.2185333413636,0,2
3,1000000.0,2894.9219,0.2533403201105,0.137260140256,0.8,0.0045085586892,0.49152,128,True,0.059855255197,0.35615346791,0,0
3,1000000.0,2577.5781,0.2533403201105,0.137260140256,0.8,0.0045085586892,0.49152,128,True,0.059855255197,0.35615346791,0,1
3,1000000.0,3340.3906,0.2533403201105,0.137260140256,0.8,0.0045085586892,0.49152,128,True,0.059855255197,0.35615346791,0,2
4,1000000.0,39.21875,0.0918466351414,0.0334365291667,0.9999,3.1859587e-06,0.7413874257679,256,True,0.5,0.6802835925923,0,0
4,1000000.0,50.78125,0.0918466351414,0.0334365291667,0.9999,3.1859587e-06,0.7413874257679,256,True,0.5,0.6802835925923,0,1
4,1000000.0,17.03125,0.0918466351414,0.0334365291667,0.9999,3.1859587e-06,0.7413874257679,256,True,0.5,0.6802835925923,0,2
5,1000000.0,17.34375,0.3747729482979,0.2215756232172,0.8,0.0009100612614,0.3057282415276,128,True,0.0443626013741,0.9387440764646,0,0
