config_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.tau,optimisation_seed,seed
0,500000.0,183.16187,0.0522747613478,1024,0.0516046546284,2.87293e-08,False,9.1603761e-06,6710,1.5166041711135,0.9352235235644,0,0
0,500000.0,265.7928,0.0522747613478,1024,0.0516046546284,2.87293e-08,False,9.1603761e-06,6710,1.5166041711135,0.9352235235644,0,1
0,500000.0,1039.4955,0.0522747613478,1024,0.0516046546284,2.87293e-08,False,9.1603761e-06,6710,1.5166041711135,0.9352235235644,0,2
1,500000.0,1044.0825,0.568079091376,1024,0.3561785576081,1.8608028e-06,True,1.4199531e-06,5888,0.175138390264,0.4472534781252,0,0
1,500000.0,1009.18176,0.568079091376,1024,0.3561785576081,1.8608028e-06,True,1.4199531e-06,5888,0.175138390264,0.4472534781252,0,1
1,500000.0,1025.1453,0.568079091376,1024,0.3561785576081,1.8608028e-06,True,1.4199531e-06,5888,0.175138390264,0.4472534781252,0,2
2,500000.0,3281.6313,0.23031177598,512,0.1630552222206,8.1620548e-06,True,0.0011154467593,10101,7.9019602070813,0.9033558049606,0,0
2,500000.0,3016.2834,0.23031177598,512,0.1630552222206,8.1620548e-06,True,0.0011154467593,10101,7.9019602070813,0.9033558049606,0,1
2,500000.0,3076.7031,0.23031177598,512,0.1630552222206,8.1620548e-06,True,0.0011154467593,10101,7.9019602070813,0.9033558049606,0,2
3,500000.0,3222.6616,0.1618702974214,1024,0.1890578642232,3.34718e-08,True,0.0003912017334,16384,2.1554811791931,1.0,0,0
3,500000.0,2730.918,0.1618702974214,1024,0.1890578642232,3.34718e-08,True,0.0003912017334,16384,2.1554811791931,1.0,0,1
3,500000.0,1686.2957,0.1618702974214,1024,0.1890578642232,3.34718e-08,True,0.0003912017334,16384,2.1554811791931,1.0,0,2
4,500000.0,1007.87103,0.184993993367,2048,0.7374353952298,2.11283e-08,True,0.0007836653783,11653,1.6475074726828,0.9192200203063,0,0
4,500000.0,606.4008,0.184993993367,2048,0.7374353952298,2.11283e-08,True,0.0007836653783,11653,1.6475074726828,0.9192200203063,0,1
4,500000.0,125.10254,0.184993993367,2048,0.7374353952298,2.11283e-08,True,0.0007836653783,11653,1.6475074726828,0.9192200203063,0,2
5,500000.0,3151.1655,0.6574643677028,2048,0.0195873527931,8.375563e-06,True,0.015634607003,7582,1.0216393779804,0.5179009080016,0,0
