config_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.tau,optimisation_seed,seed
0,500000.0,1196.1884,0.0431685204242,1024,0.7101425183033,2.1432142e-06,True,0.0574599044504,16001,0.3386793336133,0.4741268765003,0,0
0,500000.0,910.98846,0.0431685204242,1024,0.7101425183033,2.1432142e-06,True,0.0574599044504,16001,0.3386793336133,0.4741268765003,0,1
0,500000.0,1059.6141,0.0431685204242,1024,0.7101425183033,2.1432142e-06,True,0.0574599044504,16001,0.3386793336133,0.4741268765003,0,2
1,500000.0,-60.136513,0.0181390327134,1024,0.4833191733842,2.3173174e-06,False,7.8990103e-06,1299,0.2004268657252,0.6054026085295,0,0
1,500000.0,-187.14708,0.0181390327134,1024,0.4833191733842,2.3173174e-06,False,7.8990103e-06,1299,0.2004268657252,0.6054026085295,0,1
1,500000.0,-65.16733,0.0181390327134,1024,0.4833191733842,2.3173174e-06,False,7.8990103e-06,1299,0.2004268657252,0.6054026085295,0,2
2,500000.0,1582.29,0.4474693212953,2048,0.8372071900791,9.40486e-08,True,2.322774e-06,12221,7.1143671774207,0.144994170261,0,0
2,500000.0,1103.6362,0.4474693212953,2048,0.8372071900791,9.40486e-08,True,2.322774e-06,12221,7.1143671774207,0.144994170261,0,1
2,500000.0,1948.1108,0.4474693212953,2048,0.8372071900791,9.40486e-08,True,2.322774e-06,12221,7.1143671774207,0.144994170261,0,2
3,500000.0,683.757,0.2545496002423,1024,0.4858841131,3.2668e-09,False,0.0046650995156,6868,3.1875197796805,0.4988819281225,0,0
3,500000.0,1201.0605,0.2545496002423,1024,0.4858841131,3.2668e-09,False,0.0046650995156,6868,3.1875197796805,0.4988819281225,0,1
3,500000.0,769.298,0.2545496002423,1024,0.4858841131,3.2668e-09,False,0.0046650995156,6868,3.1875197796805,0.4988819281225,0,2
4,500000.0,646.2752,0.0179801190142,2048,0.8,6.7372757e-05,True,0.0056786739363,12035,1.0779295424602,0.5266475552347,0,0
4,500000.0,597.1045,0.0179801190142,2048,0.8,6.7372757e-05,True,0.0056786739363,12035,1.0779295424602,0.5266475552347,0,1
4,500000.0,397.1128,0.0179801190142,2048,0.8,6.7372757e-05,True,0.0056786739363,12035,1.0779295424602,0.5266475552347,0,2
5,500000.0,1311.1272,0.1369699455392,2048,0.6380584805801,4.1285452e-05,True,0.0013659692813,3672,0.1382307076383,0.434782751584,0,0
5,500000.0,1638.4694,0.1369699455392,2048,0.6380584805801,4.1285452e-05,True,0.0013659692813,3672,0.1382307076383,0.434782751584,0,1
5,500000.0,1193.9927,0.1369699455392,2048,0.6380584805801,4.1285452e-05,True,0.0013659692813,3672,0.1382307076383,0.434782751584,0,2
6,500000.0,1367.5498,0.0522841945452,1024,0.9494006423321,3.7957e-09,False,2.14045922e-05,6780,0.4424736975428,0.930653617453,0,0
6,500000.0,1406.9084,0.0522841945452,1024,0.9494006423321,3.7957e-09,False,2.14045922e-05,6780,0.4424736975428,0.930653617453,0,1
