run_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,seed
0,500000,1075.7653,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
0,1000000,1313.187,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
0,1500000,1651.0231,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
0,2000000,1821.4526,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
0,2500000,1959.1475,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
0,3000000,2016.5024,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
0,3500000,1987.5061,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
0,4000000,1963.23,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
0,4500000,2152.0317,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
0,5000000,2163.354,1024,False,1205934,0.0005301709347576,6941,1.9578897201213,True,,,,0.7938077877018379,9
1,500000,-231.19858,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,1000000,-2.0877738,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,1500000,-1.0482715,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,2000000,-2.8952959,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,2500000,-4.960808,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,3000000,-5.8334064,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,3500000,-2.8215399,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,4000000,-1.4329284,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,4500000,-1.2625656,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,5000000,-1.881876,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
2,500000,2017.5073,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
2,1000000,2731.8486,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
2,1500000,4288.942,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
2,2000000,4618.1904,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
2,2500000,4980.3535,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
2,3000000,5493.791,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
2,3500000,5674.5435,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
2,4000000,5930.47,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
2,4500000,6245.4824,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
2,5000000,6272.4365,1024,False,237451,0.0015834527427829,2348,7.750644796341911,False,,,,,9
3,500000,1741.965,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,1000000,3546.9187,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,1500000,4139.112,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,2000000,4115.884,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,2500000,4120.8994,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,3000000,4352.545,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,3500000,4451.876,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,4000000,4580.451,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,4500000,4644.777,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,5000000,4708.2886,1024,True,1235663,0.0011494196400307,10108,7.71784686211806,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
4,500000,-1.6335315,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
4,1000000,-4.574025,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
4,1500000,-13.3034,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
4,2000000,-20.810484,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
4,2500000,-39.312782,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
4,3000000,4.8292785,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
4,3500000,97.3012,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
4,4000000,563.3511,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
4,4500000,1921.1085,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
4,5000000,2535.7212,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876635,False,,,,,9
5,500000,4586.6465,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,1000000,5059.7173,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,1500000,5019.76,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,2000000,6155.9653,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,2500000,7489.6426,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,3000000,8274.398,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,3500000,8496.842,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,4000000,8602.284,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
