run_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,seed
0,500000,4660.8896,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
0,1000000,4734.2056,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
0,1500000,4802.894,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
0,2000000,4721.7046,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
0,2500000,4661.0283,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
0,3000000,4494.335,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
0,3500000,4836.8994,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
0,4000000,3806.1147,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
0,4500000,2469.6562,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
0,5000000,3061.1885,1024,False,1205934,0.0005301709347576,6941,1.9578897201213008,True,,,,0.7938077877018379,9
1,500000,247.95145,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,1000000,444.9352,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,1500000,432.96063,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,2000000,476.8042,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,2500000,462.4723,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,3000000,369.1953,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,3500000,575.1273,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,4000000,521.89856,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,4500000,529.53265,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
1,5000000,957.84326,1024,False,1851270,2.265584636656665e-06,1427,0.1097581541938015,False,,,,,9
2,500000,584.00275,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
2,1000000,1451.1628,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
2,1500000,2515.9824,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
2,2000000,1927.2097,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
2,2500000,5488.007,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
2,3000000,2778.6753,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
2,3500000,5006.6943,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
2,4000000,6066.0967,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
2,4500000,7013.6113,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
2,5000000,6673.782,1024,False,237451,0.0015834527427829,2348,7.750644796341918,False,,,,,9
3,500000,598.3837,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,1000000,4821.293,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,1500000,5851.7217,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,2000000,3176.5728,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,2500000,2737.0002,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,3000000,2719.6865,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,3500000,3572.5269,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,4000000,4369.798,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,4500000,4223.9297,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,5000000,3457.006,1024,True,1235663,0.0011494196400307,10108,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
4,500000,403.9652,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
4,1000000,455.2483,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
4,1500000,642.3662,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
4,2000000,1563.7092,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
4,2500000,2318.3127,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
4,3000000,4896.574,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
4,3500000,5078.554,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
4,4000000,5083.498,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
4,4500000,5045.8604,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
4,5000000,4879.7725,2048,False,421573,4.411959206764395e-06,5168,0.5338528208876637,False,,,,,9
5,500000,3268.101,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,1000000,4290.718,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,1500000,4441.867,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,2000000,4550.868,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,2500000,4709.06,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,3000000,4585.945,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,3500000,1536.6393,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,4000000,2818.3706,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,4500000,4537.743,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
5,5000000,4741.7397,512,False,507348,0.0002145625214968,4004,0.2079405399213931,True,,,,0.3750379189543544,9
6,500000,199.06778,2048,True,1676056,3.023375152147209e-06,15999,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,1000000,357.2315,2048,True,1676056,3.023375152147209e-06,15999,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,1500000,382.3473,2048,True,1676056,3.023375152147209e-06,15999,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,2000000,434.63977,2048,True,1676056,3.023375152147209e-06,15999,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,2500000,583.8513,2048,True,1676056,3.023375152147209e-06,15999,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,3000000,536.9691,2048,True,1676056,3.023375152147209e-06,15999,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
