run_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,seed
0,2000,-1169.0929243169458,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,4000,-1232.205817055937,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,6000,-1269.5991798810924,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,8000,-1314.7623840085234,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,10000,-1226.3612868838768,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,12000,-1305.5627014595077,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,14000,-1172.3012874854453,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,16000,-1220.1233916444746,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,18000,-1253.3036499570464,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,20000,-1317.5253011373084,512,False,72738,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
1,2000,-1240.5515536180396,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,4000,-1173.0312569864,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,6000,-1229.7692274070782,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,8000,-1189.6937931630755,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,10000,-1196.9531747009182,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,12000,-1223.5736883249,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,14000,-1203.3095066982796,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,16000,-1217.9000783545075,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,18000,-1193.860030942967,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,20000,-1283.4121887088577,512,False,111148,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
2,2000,-1334.9637658484642,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,4000,-1245.6217071945553,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,6000,-1234.0177359179663,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,8000,-1235.628897991519,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,10000,-1274.1338130513832,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,12000,-1178.8577736343452,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,14000,-1362.1348208615227,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,16000,-1284.1365329081432,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,18000,-1112.7351584611033,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,20000,-1720.465862080635,512,False,15095,0.0015834527427829,1174,7.750644796341918,False,,,,,9
3,2000,-1169.0929243169458,512,True,74508,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,4000,-1201.027889114704,512,True,74508,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,6000,-1230.2311940950538,512,True,74508,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,8000,-1266.0442803403307,512,True,74508,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,10000,-1266.135556819234,512,True,74508,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,12000,-1302.8684981851195,512,True,74508,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,14000,-1230.0900096418632,512,True,74508,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,16000,-1294.849229921448,512,True,74508,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
