run_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,seed
0,50000,-109.95143,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,100000,71.57119,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,150000,62.20311,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,200000,205.37701,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,250000,243.10486,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,300000,267.7708,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,350000,266.2922,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,400000,257.73328,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,450000,273.88858,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,500000,267.91138,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
1,50000,-247.1947,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,100000,-285.67743,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,150000,-351.41986,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,200000,-386.34058,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,250000,-461.66174,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,300000,-430.63644,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
