run_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,seed
0,50000,-66.177124,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,100000,-84.66918,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,150000,144.61823,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,200000,239.8156,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,250000,168.99168,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,300000,282.32434,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,350000,241.31238,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,400000,195.16507,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,450000,304.6092,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
0,500000,274.43976,256,False,301789,0.0005301709347576,3471,1.9578897201213008,True,,,,0.7938077877018379,9
1,50000,-91.94124,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,100000,-93.25518,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,150000,-93.934326,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,200000,-93.698715,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,250000,-93.796036,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,300000,-95.565865,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,350000,-109.10544,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,400000,-117.2467,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,450000,-103.16757,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
1,500000,-107.44174,256,False,462875,2.265584636656665e-06,713,0.1097581541938015,False,,,,,9
2,50000,-52.79799,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,100000,-93.399155,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,150000,-93.65036,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,200000,-92.576675,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,250000,-103.61889,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,300000,-14.719227,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,350000,-92.36098,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,400000,-21.758904,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,450000,-73.39406,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
2,500000,-94.38049,256,False,60040,0.0015834527427829,1174,7.750644796341918,False,,,,,9
3,50000,-63.83343,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,100000,-57.32855,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,150000,-53.25638,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,200000,-67.50916,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,250000,-67.6577,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,300000,-74.59986,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,350000,-68.86325,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,400000,-96.55741,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,450000,-32.885406,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
3,500000,-48.156006,256,True,309209,0.0011494196400307,5054,7.717846862118066,False,0.3659128215680481,0.442661634261348,3.0772018129755767e-06,,9
4,50000,-105.52379,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
4,100000,-94.41168,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
4,150000,-97.276886,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
4,200000,-114.96101,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
4,250000,-125.972336,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
4,300000,-124.478546,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
4,350000,-47.324646,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
4,400000,-59.768967,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
4,450000,-24.572548,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
4,500000,-18.967731,512,False,106000,4.411959206764395e-06,2584,0.5338528208876637,False,,,,,9
5,50000,-89.97203,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
5,100000,-131.26389,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
5,150000,-49.405075,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
5,200000,-29.732098,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
5,250000,-117.63878,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
5,300000,294.63248,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
5,350000,293.73663,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
5,400000,309.33084,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
5,450000,223.04015,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
5,500000,311.7674,128,False,127410,0.0002145625214968,2002,0.2079405399213931,True,,,,0.3750379189543544,9
6,50000,-94.85163,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,100000,-67.134285,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,150000,3.1201148,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,200000,-119.78482,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,250000,-58.63813,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,300000,-69.052536,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,350000,-129.13477,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,400000,-105.77133,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
6,450000,-103.9111,512,True,419139,3.023375152147209e-06,8000,0.8655704137361817,False,0.6087970645475955,0.7418709436043187,1.5701421102720566e-09,,9
