config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,optimisation_seed,seed
0,6250.0,-0.0401775862710515,256,True,40536,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,0
0,6250.0,-0.3035189928405588,256,True,40536,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,1
0,6250.0,-0.3180071433448017,256,True,40536,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,2
1,6250.0,-0.0063657541315009,512,True,53644,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,0
1,6250.0,-0.005025095567667,512,True,53644,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,1
1,6250.0,-0.0011346073820434,512,True,53644,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,2
2,6250.0,-0.0017368526436696,256,False,81210,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,0
2,6250.0,-0.0003484553664368,256,False,81210,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,1
2,6250.0,-0.0002881232238744,256,False,81210,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,2
3,6250.0,-0.0469192130263636,512,True,18113,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,0
3,6250.0,-0.0805989093197079,512,True,18113,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,1
3,6250.0,-0.01294246510752,512,True,18113,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,2
4,6250.0,-1.455113153817843e-05,512,True,33254,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,0
4,6250.0,-1.784797858809335e-05,512,True,33254,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,1
4,6250.0,-1.4353305668543068e-06,512,True,33254,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,2
5,6250.0,-1.455113153817843e-05,1024,True,5444,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,0
5,6250.0,-1.784797858809335e-05,1024,True,5444,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,1
5,6250.0,-1.4353305668543068e-06,1024,True,5444,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,2
6,6250.0,2.2250738585072014e-308,1024,False,112390,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,0
6,6250.0,2.2250738585072014e-308,1024,False,112390,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,1
6,6250.0,2.2250738585072014e-308,1024,False,112390,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,2
7,6250.0,-0.0044164330884087,256,True,106436,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,0
7,6250.0,-0.0029574585434626,256,True,106436,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,1
7,6250.0,-0.0624516000119249,256,True,106436,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,2
8,12500.0,2.2250738585072014e-308,1024,False,112390,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,0
8,12500.0,2.2250738585072014e-308,1024,False,112390,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,1
8,12500.0,2.2250738585072014e-308,1024,False,112390,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,2
9,12500.0,-0.0092559824613899,512,True,33254,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,0
9,12500.0,-0.0171306607025534,512,True,33254,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,1
9,12500.0,-0.0102563184309297,512,True,33254,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,2
10,12500.0,-1.5661507680335918,1024,True,5444,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,0
10,12500.0,-0.0048371626814027,1024,True,5444,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,1
10,12500.0,-0.0660527116727602,1024,True,5444,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,2
11,12500.0,-0.1865425913279306,256,False,81210,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,0
11,12500.0,-0.0604065293304759,256,False,81210,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,1
11,12500.0,-0.0006005931573446,256,False,81210,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,2
12,25000.0,2.2250738585072014e-308,1024,False,112390,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,0
12,25000.0,2.2250738585072014e-308,1024,False,112390,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,1
12,25000.0,2.2250738585072014e-308,1024,False,112390,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,2
13,25000.0,-0.0978106574438598,512,True,33254,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,0
