config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.initial_epsilon,hp_config.learning_rate,hp_config.learning_starts,hp_config.target_epsilon,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.target_update_interval,optimisation_seed,seed
0,15000.0,-200.0,64,True,40536,0.9060843643877,0.0017412429067,99,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,47.0,0,0
0,15000.0,-200.0,64,True,40536,0.9060843643877,0.0017412429067,99,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,47.0,0,1
0,15000.0,-200.0,64,True,40536,0.9060843643877,0.0017412429067,99,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,47.0,0,2
1,15000.0,-200.0,128,True,53644,0.7399885861875,6.93757513e-05,2008,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,83.0,0,0
1,15000.0,-200.0,128,True,53644,0.7399885861875,6.93757513e-05,2008,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,83.0,0,1
1,15000.0,-200.0,128,True,53644,0.7399885861875,6.93757513e-05,2008,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,83.0,0,2
2,15000.0,-200.0,64,False,81210,0.6963923980504,0.0610626706487,755,0.1168219386229,False,,,,,0,0
2,15000.0,-200.0,64,False,81210,0.6963923980504,0.0610626706487,755,0.1168219386229,False,,,,,0,1
2,15000.0,-200.0,64,False,81210,0.6963923980504,0.0610626706487,755,0.1168219386229,False,,,,,0,2
3,15000.0,-200.0,128,True,18113,0.9180393817687,5.0321538e-06,797,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,0
3,15000.0,-200.0,128,True,18113,0.9180393817687,5.0321538e-06,797,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,1
3,15000.0,-200.0,128,True,18113,0.9180393817687,5.0321538e-06,797,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,2
4,15000.0,-200.0,128,True,33254,0.6686980802086,0.0224097128559,659,0.1519645092401,True,0.6214591421051,0.365912821568,4.81450319e-05,15.0,0,0
4,15000.0,-200.0,128,True,33254,0.6686980802086,0.0224097128559,659,0.1519645092401,True,0.6214591421051,0.365912821568,4.81450319e-05,15.0,0,1
4,15000.0,-200.0,128,True,33254,0.6686980802086,0.0224097128559,659,0.1519645092401,True,0.6214591421051,0.365912821568,4.81450319e-05,15.0,0,2
5,15000.0,-200.0,128,False,63103,0.6266458012699,0.0019127047982,256,0.1953154335377,True,,,,81.0,0,0
5,15000.0,-200.0,128,False,63103,0.6266458012699,0.0019127047982,256,0.1953154335377,True,,,,81.0,0,1
5,15000.0,-200.0,128,False,63103,0.6266458012699,0.0019127047982,256,0.1953154335377,True,,,,81.0,0,2
6,15000.0,-200.0,64,True,80884,0.7331553864282,4.9081153e-06,1905,0.0942615891279,True,0.4860845955278,0.5695369779388,2.150057e-07,33.0,0,0
6,15000.0,-200.0,64,True,80884,0.7331553864282,4.9081153e-06,1905,0.0942615891279,True,0.4860845955278,0.5695369779388,2.150057e-07,33.0,0,1
6,15000.0,-200.0,64,True,80884,0.7331553864282,4.9081153e-06,1905,0.0942615891279,True,0.4860845955278,0.5695369779388,2.150057e-07,33.0,0,2
7,15000.0,-200.0,128,True,104579,0.6222127960008,9.6141702e-06,1316,0.1953754565499,True,0.6917745709777,0.8664515356923,1.2908454e-06,55.0,0,0
7,15000.0,-200.0,128,True,104579,0.6222127960008,9.6141702e-06,1316,0.1953754565499,True,0.6917745709777,0.8664515356923,1.2908454e-06,55.0,0,1
7,15000.0,-200.0,128,True,104579,0.6222127960008,9.6141702e-06,1316,0.1953754565499,True,0.6917745709777,0.8664515356923,1.2908454e-06,55.0,0,2
8,30000.0,-187.89844,64,True,40536,0.9060843643877,0.0017412429067,99,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,47.0,0,0
8,30000.0,-198.6875,64,True,40536,0.9060843643877,0.0017412429067,99,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,47.0,0,1
8,30000.0,-200.0,64,True,40536,0.9060843643877,0.0017412429067,99,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,47.0,0,2
9,30000.0,-200.0,128,True,53644,0.7399885861875,6.93757513e-05,2008,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,83.0,0,0
9,30000.0,-200.0,128,True,53644,0.7399885861875,6.93757513e-05,2008,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,83.0,0,1
9,30000.0,-200.0,128,True,53644,0.7399885861875,6.93757513e-05,2008,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,83.0,0,2
10,30000.0,-200.0,64,False,81210,0.6963923980504,0.0610626706487,755,0.1168219386229,False,,,,,0,0
10,30000.0,-200.0,64,False,81210,0.6963923980504,0.0610626706487,755,0.1168219386229,False,,,,,0,1
10,30000.0,-200.0,64,False,81210,0.6963923980504,0.0610626706487,755,0.1168219386229,False,,,,,0,2
11,30000.0,-200.0,128,True,18113,0.9180393817687,5.0321538e-06,797,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,0
11,30000.0,-200.0,128,True,18113,0.9180393817687,5.0321538e-06,797,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,1
11,30000.0,-200.0,128,True,18113,0.9180393817687,5.0321538e-06,797,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,2
12,60000.0,-200.0,64,True,40536,0.9060843643877,0.0017412429067,99,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,47.0,0,0
