config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,optimisation_seed,seed
0,62500.0,-682.33514,128,True,171608,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,0
0,62500.0,-807.3578,128,True,171608,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,1
0,62500.0,-226.59445,128,True,171608,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,2
1,62500.0,-111.08608,256,True,315788,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,0
1,62500.0,-160.2026,256,True,315788,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,1
1,62500.0,-201.88074,256,True,315788,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,2
2,62500.0,-160.06412,128,False,81210,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,0
2,62500.0,-327.30963,128,False,81210,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,1
2,62500.0,-249.43188,128,False,81210,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,2
3,62500.0,-654.9575,256,True,18113,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,0
3,62500.0,-666.639,256,True,18113,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,1
3,62500.0,-966.14575,256,True,18113,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,2
4,62500.0,-99.88008,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,0
4,62500.0,-61.367252,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,1
4,62500.0,76.58075,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,2
5,62500.0,-39.289776,512,True,398660,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,0
5,62500.0,-8.246017,512,True,398660,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,1
5,62500.0,106.04066,512,True,398660,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,2
6,62500.0,-488.3156,512,False,374534,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,0
6,62500.0,-640.7305,512,False,374534,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,1
6,62500.0,-965.181,512,False,374534,0.0947322469392,2957,0.106449413073,True,,,,0.9300032356005,0,2
7,62500.0,-122.46265,128,True,499652,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,0
7,62500.0,157.35098,128,True,499652,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,1
7,62500.0,-24.468605,128,True,499652,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,2
8,125000.0,190.79984,512,True,398660,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,0
8,125000.0,-4.162325,512,True,398660,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,1
8,125000.0,20.803822,512,True,398660,0.0014972501595,7098,2.1137505514135,False,0.6087970645476,0.3031787955469,2.8997503e-06,,0,2
9,125000.0,-24.941177,128,True,499652,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,0
9,125000.0,265.66824,128,True,499652,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,1
9,125000.0,-16.518843,128,True,499652,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,2
10,125000.0,-12.950263,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,0
10,125000.0,144.72144,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,1
10,125000.0,99.4023,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,2
11,125000.0,4.804888,256,True,315788,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,0
11,125000.0,-27.166233,256,True,315788,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,1
11,125000.0,98.59244,256,True,315788,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,2
12,250000.0,-0.35149467,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,0
12,250000.0,152.0264,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,1
12,250000.0,201.36504,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,2
13,250000.0,-52.517143,128,True,499652,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,0
13,250000.0,260.6104,128,True,499652,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,1
13,250000.0,-6.048404,128,True,499652,0.0008114310965,4469,1.7607276774114,True,0.0487959143318,0.3248033476,2.12299e-08,0.3253832629268,0,2
14,500000.0,180.36765,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,0
14,500000.0,162.58,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,1
14,500000.0,217.10019,256,True,426470,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,2
15,125000.0,-101.72644,512,True,346159,0.000117989386,5795,2.2249449070487,False,0.2899788929506,0.4201203645695,4.132761e-07,,0,0
15,125000.0,149.95581,512,True,346159,0.000117989386,5795,2.2249449070487,False,0.2899788929506,0.4201203645695,4.132761e-07,,0,1
15,125000.0,-0.552479,512,True,346159,0.000117989386,5795,2.2249449070487,False,0.2899788929506,0.4201203645695,4.132761e-07,,0,2
16,125000.0,71.03189,256,False,63103,0.0002363129444,1472,8.7879991248486,True,,,,0.1404798837803,0,0
16,125000.0,14.962163,256,False,63103,0.0002363129444,1472,8.7879991248486,True,,,,0.1404798837803,0,1
16,125000.0,220.0475,256,False,63103,0.0002363129444,1472,8.7879991248486,True,,,,0.1404798837803,0,2
17,125000.0,-198.1206,128,True,246349,2.23892665e-05,3912,2.2914539764798,False,0.5854601439095,0.956522798376,3.22014e-08,,0,0
17,125000.0,-132.82779,128,True,246349,2.23892665e-05,3912,2.2914539764798,False,0.5854601439095,0.956522798376,3.22014e-08,,0,1
17,125000.0,-215.42618,128,True,246349,2.23892665e-05,3912,2.2914539764798,False,0.5854601439095,0.956522798376,3.22014e-08,,0,2
18,125000.0,-546.43994,512,False,245022,0.004742093477,1434,0.7913989622326,False,,,,,0,0
18,125000.0,-113.52014,512,False,245022,0.004742093477,1434,0.7913989622326,False,,,,,0,1
18,125000.0,-13.646797,512,False,245022,0.004742093477,1434,0.7913989622326,False,,,,,0,2
19,125000.0,-1057.1968,128,True,342296,0.064705727672,6594,9.060284954064,False,0.695606274177,0.4296164980726,2.8209e-08,,0,0
19,125000.0,-1220.7798,128,True,342296,0.064705727672,6594,9.060284954064,False,0.695606274177,0.4296164980726,2.8209e-08,,0,1
19,125000.0,-156.53046,128,True,342296,0.064705727672,6594,9.060284954064,False,0.695606274177,0.4296164980726,2.8209e-08,,0,2
20,125000.0,-44.5864,512,True,353917,1.75293462e-05,5368,0.1707669490147,True,0.7280017370214,0.6103292819866,1.2304873e-06,0.5949640336357,0,0
20,125000.0,-99.5707,512,True,353917,1.75293462e-05,5368,0.1707669490147,True,0.7280017370214,0.6103292819866,1.2304873e-06,0.5949640336357,0,1
20,125000.0,-86.32863,512,True,353917,1.75293462e-05,5368,0.1707669490147,True,0.7280017370214,0.6103292819866,1.2304873e-06,0.5949640336357,0,2
21,250000.0,211.02017,256,False,63103,0.0002363129444,1472,8.7879991248486,True,,,,0.1404798837803,0,0
21,250000.0,172.57072,256,False,63103,0.0002363129444,1472,8.7879991248486,True,,,,0.1404798837803,0,1
21,250000.0,246.27077,256,False,63103,0.0002363129444,1472,8.7879991248486,True,,,,0.1404798837803,0,2
22,250000.0,128.07275,512,True,346159,0.000117989386,5795,2.2249449070487,False,0.2899788929506,0.4201203645695,4.132761e-07,,0,0
22,250000.0,103.99315,512,True,346159,0.000117989386,5795,2.2249449070487,False,0.2899788929506,0.4201203645695,4.132761e-07,,0,1
22,250000.0,32.021744,512,True,346159,0.000117989386,5795,2.2249449070487,False,0.2899788929506,0.4201203645695,4.132761e-07,,0,2
23,250000.0,-56.103283,512,True,353917,1.75293462e-05,5368,0.1707669490147,True,0.7280017370214,0.6103292819866,1.2304873e-06,0.5949640336357,0,0
23,250000.0,240.62183,512,True,353917,1.75293462e-05,5368,0.1707669490147,True,0.7280017370214,0.6103292819866,1.2304873e-06,0.5949640336357,0,1
23,250000.0,206.0254,512,True,353917,1.75293462e-05,5368,0.1707669490147,True,0.7280017370214,0.6103292819866,1.2304873e-06,0.5949640336357,0,2
24,500000.0,241.06412,256,False,63103,0.0002363129444,1472,8.7879991248486,True,,,,0.1404798837803,0,0
24,500000.0,248.5951,256,False,63103,0.0002363129444,1472,8.7879991248486,True,,,,0.1404798837803,0,1
24,500000.0,264.18475,256,False,63103,0.0002363129444,1472,8.7879991248486,True,,,,0.1404798837803,0,2
25,250000.0,183.93623,512,True,165634,0.0007599528921,7148,3.4201677465851,True,0.5063111381074,0.0290012663262,1.392655e-07,0.5785819963611,0,0
25,250000.0,196.07202,512,True,165634,0.0007599528921,7148,3.4201677465851,True,0.5063111381074,0.0290012663262,1.392655e-07,0.5785819963611,0,1
25,250000.0,169.09407,512,True,165634,0.0007599528921,7148,3.4201677465851,True,0.5063111381074,0.0290012663262,1.392655e-07,0.5785819963611,0,2
26,250000.0,231.42563,128,False,144675,0.0033070664216,623,4.1175408591421,False,,,,,0,0
26,250000.0,252.7127,128,False,144675,0.0033070664216,623,4.1175408591421,False,,,,,0,1
26,250000.0,259.62195,128,False,144675,0.0033070664216,623,4.1175408591421,False,,,,,0,2
27,250000.0,-171.92691,128,False,334550,3.1705488e-06,4051,1.3746795663395,True,,,,0.7858078028489,0,0
27,250000.0,-204.3102,128,False,334550,3.1705488e-06,4051,1.3746795663395,True,,,,0.7858078028489,0,1
27,250000.0,-178.44041,128,False,334550,3.1705488e-06,4051,1.3746795663395,True,,,,0.7858078028489,0,2
28,250000.0,261.74326,512,True,63103,0.0003485123307,1472,5.496870141989,False,0.9080159220222,0.9,1.248973e-07,,0,0
28,250000.0,257.00406,512,True,63103,0.0003485123307,1472,5.496870141989,False,0.9080159220222,0.9,1.248973e-07,,0,1
28,250000.0,214.6542,512,True,63103,0.0003485123307,1472,5.496870141989,False,0.9080159220222,0.9,1.248973e-07,,0,2
29,500000.0,67.267426,128,False,144675,0.0033070664216,623,4.1175408591421,False,,,,,0,0
29,500000.0,257.98676,128,False,144675,0.0033070664216,623,4.1175408591421,False,,,,,0,1
29,500000.0,241.00748,128,False,144675,0.0033070664216,623,4.1175408591421,False,,,,,0,2
30,500000.0,274.52808,512,True,63103,0.0003485123307,1472,5.496870141989,False,0.9080159220222,0.9,1.248973e-07,,0,0
30,500000.0,257.6463,512,True,63103,0.0003485123307,1472,5.496870141989,False,0.9080159220222,0.9,1.248973e-07,,0,1
30,500000.0,252.34164,512,True,63103,0.0003485123307,1472,5.496870141989,False,0.9080159220222,0.9,1.248973e-07,,0,2
31,500000.0,-222.80194,128,False,27737,6.9914039e-06,1777,4.3032675446908,False,,,,,0,0
31,500000.0,-206.38432,128,False,27737,6.9914039e-06,1777,4.3032675446908,False,,,,,0,1
31,500000.0,-152.16147,128,False,27737,6.9914039e-06,1777,4.3032675446908,False,,,,,0,2
32,500000.0,-658.3678,256,False,17866,0.0151493436634,4332,3.965675081771,False,,,,,0,0
32,500000.0,-762.1678,256,False,17866,0.0151493436634,4332,3.965675081771,False,,,,,0,1
32,500000.0,-541.80786,256,False,17866,0.0151493436634,4332,3.965675081771,False,,,,,0,2
33,500000.0,187.82182,512,True,16542,0.0003981179186,628,2.6955305740159,False,0.1339480611584,0.8740578457427,2.74483e-08,,0,0
33,500000.0,232.28632,512,True,16542,0.0003981179186,628,2.6955305740159,False,0.1339480611584,0.8740578457427,2.74483e-08,,0,1
33,500000.0,259.5647,512,True,16542,0.0003981179186,628,2.6955305740159,False,0.1339480611584,0.8740578457427,2.74483e-08,,0,2
34,500000.0,257.12915,256,True,13044,0.00025265964,2647,2.5475437498748,False,0.9,0.9,2.476199e-07,,0,0
34,500000.0,275.93835,256,True,13044,0.00025265964,2647,2.5475437498748,False,0.9,0.9,2.476199e-07,,0,1
34,500000.0,278.0534,256,True,13044,0.00025265964,2647,2.5475437498748,False,0.9,0.9,2.476199e-07,,0,2
35,62500.0,-158.71384,256,True,53601,7.66708e-06,607,2.1567650906403,False,0.9466173036872,0.7885375250359,3.013096e-07,,0,0
35,62500.0,-174.53415,256,True,53601,7.66708e-06,607,2.1567650906403,False,0.9466173036872,0.7885375250359,3.013096e-07,,0,1
35,62500.0,-174.79535,256,True,53601,7.66708e-06,607,2.1567650906403,False,0.9466173036872,0.7885375250359,3.013096e-07,,0,2
36,62500.0,-184.89188,512,True,18269,0.0094888353579,4428,2.2351640670549,False,0.1177563710433,0.2308209691146,1.53918e-08,,0,0
36,62500.0,-951.4327,512,True,18269,0.0094888353579,4428,2.2351640670549,False,0.1177563710433,0.2308209691146,1.53918e-08,,0,1
36,62500.0,-797.21344,512,True,18269,0.0094888353579,4428,2.2351640670549,False,0.1177563710433,0.2308209691146,1.53918e-08,,0,2
37,62500.0,-173.26196,128,True,3103,4.1030662e-06,4529,2.8473324770615,True,0.9,0.9,1e-07,0.0447832307111,0,0
37,62500.0,-244.3309,128,True,3103,4.1030662e-06,4529,2.8473324770615,True,0.9,0.9,1e-07,0.0447832307111,0,1
37,62500.0,-133.27602,128,True,3103,4.1030662e-06,4529,2.8473324770615,True,0.9,0.9,1e-07,0.0447832307111,0,2
38,62500.0,211.40208,256,True,7730,0.0001086524415,1443,0.2890612761207,False,0.6998382373097,0.4041663403002,2.071017e-07,,0,0
38,62500.0,129.36707,256,True,7730,0.0001086524415,1443,0.2890612761207,False,0.6998382373097,0.4041663403002,2.071017e-07,,0,1
38,62500.0,-67.89769,256,True,7730,0.0001086524415,1443,0.2890612761207,False,0.6998382373097,0.4041663403002,2.071017e-07,,0,2
39,62500.0,-101.480774,256,True,11598,9.90637639e-05,1472,8.4371872119001,False,0.8837818345517,0.9158609650261,2.897887e-07,,0,0
39,62500.0,-278.58127,256,True,11598,9.90637639e-05,1472,8.4371872119001,False,0.8837818345517,0.9158609650261,2.897887e-07,,0,1
39,62500.0,-125.0487,256,True,11598,9.90637639e-05,1472,8.4371872119001,False,0.8837818345517,0.9158609650261,2.897887e-07,,0,2
40,62500.0,-130.23636,256,True,5072,9.9577987e-05,1326,2.5475437498748,False,0.7997719917866,0.9,5.460302e-07,,0,0
40,62500.0,-133.04028,256,True,5072,9.9577987e-05,1326,2.5475437498748,False,0.7997719917866,0.9,5.460302e-07,,0,1
40,62500.0,-85.68085,256,True,5072,9.9577987e-05,1326,2.5475437498748,False,0.7997719917866,0.9,5.460302e-07,,0,2
41,62500.0,-108.456345,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,0
41,62500.0,120.54964,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,1
41,62500.0,110.59027,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,2
42,62500.0,-67.37483,256,True,4916,0.0001007947088,1263,3.4059418428877,False,0.935372246509,0.8751413828715,2.940842e-07,,0,0
42,62500.0,-26.590868,256,True,4916,0.0001007947088,1263,3.4059418428877,False,0.935372246509,0.8751413828715,2.940842e-07,,0,1
42,62500.0,-98.77614,256,True,4916,0.0001007947088,1263,3.4059418428877,False,0.935372246509,0.8751413828715,2.940842e-07,,0,2
43,125000.0,226.83421,256,True,7730,0.0001086524415,1443,0.2890612761207,False,0.6998382373097,0.4041663403002,2.071017e-07,,0,0
43,125000.0,-115.45623,256,True,7730,0.0001086524415,1443,0.2890612761207,False,0.6998382373097,0.4041663403002,2.071017e-07,,0,1
43,125000.0,145.29099,256,True,7730,0.0001086524415,1443,0.2890612761207,False,0.6998382373097,0.4041663403002,2.071017e-07,,0,2
44,125000.0,245.93768,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,0
44,125000.0,208.83377,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,1
44,125000.0,184.60016,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,2
45,125000.0,-80.26121,256,True,4916,0.0001007947088,1263,3.4059418428877,False,0.935372246509,0.8751413828715,2.940842e-07,,0,0
45,125000.0,-53.71245,256,True,4916,0.0001007947088,1263,3.4059418428877,False,0.935372246509,0.8751413828715,2.940842e-07,,0,1
45,125000.0,76.3748,256,True,4916,0.0001007947088,1263,3.4059418428877,False,0.935372246509,0.8751413828715,2.940842e-07,,0,2
46,125000.0,-61.365448,256,True,5072,9.9577987e-05,1326,2.5475437498748,False,0.7997719917866,0.9,5.460302e-07,,0,0
46,125000.0,79.10469,256,True,5072,9.9577987e-05,1326,2.5475437498748,False,0.7997719917866,0.9,5.460302e-07,,0,1
46,125000.0,-64.92569,256,True,5072,9.9577987e-05,1326,2.5475437498748,False,0.7997719917866,0.9,5.460302e-07,,0,2
47,250000.0,273.11667,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,0
47,250000.0,225.91864,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,1
47,250000.0,254.62424,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,2
48,250000.0,89.02619,256,True,7730,0.0001086524415,1443,0.2890612761207,False,0.6998382373097,0.4041663403002,2.071017e-07,,0,0
48,250000.0,234.27731,256,True,7730,0.0001086524415,1443,0.2890612761207,False,0.6998382373097,0.4041663403002,2.071017e-07,,0,1
48,250000.0,27.054415,256,True,7730,0.0001086524415,1443,0.2890612761207,False,0.6998382373097,0.4041663403002,2.071017e-07,,0,2
49,500000.0,226.91882,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,0
49,500000.0,241.50772,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,1
49,500000.0,269.27963,256,True,6306,0.0001149121612,1378,1.0162098835307,False,0.6743105655335,0.8791496652871,2.618737e-07,,0,2
50,125000.0,-170.01451,256,True,12805,5.43358587e-05,741,1.6784683225984,False,0.7455803555577,0.2864312154321,1.2652061e-06,,0,0
50,125000.0,-61.179516,256,True,12805,5.43358587e-05,741,1.6784683225984,False,0.7455803555577,0.2864312154321,1.2652061e-06,,0,1
50,125000.0,-308.95227,256,True,12805,5.43358587e-05,741,1.6784683225984,False,0.7455803555577,0.2864312154321,1.2652061e-06,,0,2
51,125000.0,8.908567,256,True,83634,4.45211432e-05,2542,3.3673889615066,True,0.9078075652287,0.2635300912581,3.0532e-09,0.3676907778158,0,0
51,125000.0,-149.44284,256,True,83634,4.45211432e-05,2542,3.3673889615066,True,0.9078075652287,0.2635300912581,3.0532e-09,0.3676907778158,0,1
51,125000.0,-161.39868,256,True,83634,4.45211432e-05,2542,3.3673889615066,True,0.9078075652287,0.2635300912581,3.0532e-09,0.3676907778158,0,2
52,125000.0,-946.93304,256,False,352809,0.0143823493114,7815,1.6103266624277,False,,,,,0,0
52,125000.0,-159.28267,256,False,352809,0.0143823493114,7815,1.6103266624277,False,,,,,0,1
52,125000.0,-309.78333,256,False,352809,0.0143823493114,7815,1.6103266624277,False,,,,,0,2
53,125000.0,-408.61368,256,True,383504,2.4644949e-06,6659,0.4532118840016,True,0.3664458003511,0.9032203514583,1.0727272e-06,0.6029253869899,0,0
53,125000.0,-383.60254,256,True,383504,2.4644949e-06,6659,0.4532118840016,True,0.3664458003511,0.9032203514583,1.0727272e-06,0.6029253869899,0,1
53,125000.0,-395.78708,256,True,383504,2.4644949e-06,6659,0.4532118840016,True,0.3664458003511,0.9032203514583,1.0727272e-06,0.6029253869899,0,2
54,125000.0,134.35643,512,True,8077,0.0003159918631,4052,2.8225653928561,False,0.9270513134704,0.9036258632389,1.0585677e-06,,0,0
54,125000.0,131.1048,512,True,8077,0.0003159918631,4052,2.8225653928561,False,0.9270513134704,0.9036258632389,1.0585677e-06,,0,1
54,125000.0,178.47574,512,True,8077,0.0003159918631,4052,2.8225653928561,False,0.9270513134704,0.9036258632389,1.0585677e-06,,0,2
