config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,optimisation_seed,seed
0,625000.0,3391.5361,512,True,1221208,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,0
0,625000.0,1367.1436,512,True,1221208,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,1
0,625000.0,163.42807,512,True,1221208,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,2
1,625000.0,1713.1968,1024,True,841100,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,0
1,625000.0,2379.7515,1024,True,841100,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,1
1,625000.0,445.93665,1024,True,841100,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,2
2,625000.0,441.13,512,False,606522,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,0
2,625000.0,1004.1443,512,False,606522,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,1
2,625000.0,1442.0374,512,False,606522,9.20288469e-05,5072,9.062263471262,True,,,,0.1082875468554,0,2
3,625000.0,1239.6333,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,0
3,625000.0,3202.756,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,1
3,625000.0,3150.2666,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,2
4,625000.0,643.15704,1024,True,951782,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,0
4,625000.0,405.12436,1024,True,951782,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,1
4,625000.0,487.0952,1024,True,951782,4.86385705e-05,7877,0.8374496868437,True,0.4788644151532,0.3308995977153,1.777256e-07,0.65660863544,0,2
5,625000.0,246.89267,2048,True,399684,6.4054197e-06,15127,0.4309267799259,False,0.9766948703633,0.0487959143318,3.8897e-08,,0,0
5,625000.0,1037.7571,2048,True,399684,6.4054197e-06,15127,0.4309267799259,False,0.9766948703633,0.0487959143318,3.8897e-08,,0,1
5,625000.0,1039.0635,2048,True,399684,6.4054197e-06,15127,0.4309267799259,False,0.9766948703633,0.0487959143318,3.8897e-08,,0,2
6,625000.0,1972.6469,2048,False,1948422,0.0018430691395,10959,3.6032215317319,True,,,,0.528015572932,0,0
6,625000.0,3319.7822,2048,False,1948422,0.0018430691395,10959,3.6032215317319,True,,,,0.528015572932,0,1
6,625000.0,1691.0242,2048,False,1948422,0.0018430691395,10959,3.6032215317319,True,,,,0.528015572932,0,2
7,625000.0,369.23743,512,True,1920047,1.84696222e-05,2957,7.9276068983354,True,0.9769934773084,0.128994595601,2.0928e-09,0.1030011056509,0,0
7,625000.0,337.43637,512,True,1920047,1.84696222e-05,2957,7.9276068983354,True,0.9769934773084,0.128994595601,2.0928e-09,0.1030011056509,0,1
7,625000.0,304.86633,512,True,1920047,1.84696222e-05,2957,7.9276068983354,True,0.9769934773084,0.128994595601,2.0928e-09,0.1030011056509,0,2
8,1250000.0,2105.2358,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,0
8,1250000.0,2032.9314,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,1
8,1250000.0,2805.815,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,2
9,1250000.0,1814.7001,2048,False,1948422,0.0018430691395,10959,3.6032215317319,True,,,,0.528015572932,0,0
9,1250000.0,2171.6584,2048,False,1948422,0.0018430691395,10959,3.6032215317319,True,,,,0.528015572932,0,1
9,1250000.0,2004.7786,2048,False,1948422,0.0018430691395,10959,3.6032215317319,True,,,,0.528015572932,0,2
10,1250000.0,1053.3375,512,True,1221208,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,0
10,1250000.0,2694.4985,512,True,1221208,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,1
10,1250000.0,2774.3647,512,True,1221208,0.0115038614859,6036,3.6000911929116,False,0.5861995941544,0.1944690198935,5.6024e-09,,0,2
11,1250000.0,3193.8657,1024,True,841100,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,0
11,1250000.0,2855.6357,1024,True,841100,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,1
11,1250000.0,1775.2129,1024,True,841100,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,2
12,2500000.0,2965.539,1024,True,841100,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,0
12,2500000.0,3270.0205,1024,True,841100,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,1
12,2500000.0,-0.36711872,1024,True,841100,0.0002511226362,2163,5.4957161864116,False,0.5419994971545,0.7395489953577,1.29303e-08,,0,2
13,2500000.0,3258.5835,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,0
13,2500000.0,3322.4873,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,1
13,2500000.0,3255.85,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,2
14,5000000.0,3287.8489,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,0
14,5000000.0,3273.6438,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,1
14,5000000.0,3572.8086,1024,True,543425,0.0151493436634,4851,3.965675081771,False,0.1148485311159,0.1438659916714,3.25830982e-05,,0,2
15,1250000.0,1342.328,2048,True,1636991,0.0002145625215,4469,2.1137505514135,True,0.6087970645476,0.3031787955469,2.8997503e-06,0.5801870306006,0,0
15,1250000.0,1941.386,2048,True,1636991,0.0002145625215,4469,2.1137505514135,True,0.6087970645476,0.3031787955469,2.8997503e-06,0.5801870306006,0,1
15,1250000.0,2745.0889,2048,True,1636991,0.0002145625215,4469,2.1137505514135,True,0.6087970645476,0.3031787955469,2.8997503e-06,0.5801870306006,0,2
16,1250000.0,355.76956,1024,False,1261556,1.66773852e-05,14165,0.106449413073,True,,,,0.9300032356005,0,0
16,1250000.0,1022.63196,1024,False,1261556,1.66773852e-05,14165,0.106449413073,True,,,,0.9300032356005,0,1
16,1250000.0,1017.0579,1024,False,1261556,1.66773852e-05,14165,0.106449413073,True,,,,0.9300032356005,0,2
17,1250000.0,46.93324,512,True,376179,1.0555465e-06,13640,1.8960166746975,False,0.4025406834385,0.7280017370214,1.0763811e-06,,0,0
17,1250000.0,47.794384,512,True,376179,1.0555465e-06,13640,1.8960166746975,False,0.4025406834385,0.7280017370214,1.0763811e-06,,0,1
17,1250000.0,50.53961,512,True,376179,1.0555465e-06,13640,1.8960166746975,False,0.4025406834385,0.7280017370214,1.0763811e-06,,0,2
18,1250000.0,2816.733,2048,True,380088,0.0024495295558,3091,6.0688845301762,True,0.88229216514,0.5063111381074,1.2473e-09,0.4344810139363,0,0
18,1250000.0,3462.272,2048,True,380088,0.0024495295558,3091,6.0688845301762,True,0.88229216514,0.5063111381074,1.2473e-09,0.4344810139363,0,1
18,1250000.0,1263.8477,2048,True,380088,0.0024495295558,3091,6.0688845301762,True,0.88229216514,0.5063111381074,1.2473e-09,0.4344810139363,0,2
19,1250000.0,347.74463,512,False,1675708,2.23892665e-05,12895,2.2914539764798,True,,,,0.1441193235802,0,0
