config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.initial_epsilon,hp_config.learning_rate,hp_config.learning_starts,hp_config.target_epsilon,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.target_update_interval,optimisation_seed,seed
0,1250000.0,145.9375,16,True,171608,0.9060843643877,0.0017412429067,25699,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,431.0,0,0
0,1250000.0,35.15625,16,True,171608,0.9060843643877,0.0017412429067,25699,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,431.0,0,1
0,1250000.0,44.0625,16,True,171608,0.9060843643877,0.0017412429067,25699,0.1360970264937,True,0.7764913525399,0.6159747654952,5.5992237e-06,431.0,0,2
1,1250000.0,219.6875,32,True,840076,0.7399885861875,6.93757513e-05,11224,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,1107.0,0,0
1,1250000.0,452.34375,32,True,840076,0.7399885861875,6.93757513e-05,11224,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,1107.0,0,1
1,1250000.0,434.14062,32,True,840076,0.7399885861875,6.93757513e-05,11224,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,1107.0,0,2
2,1250000.0,28.90625,16,False,605498,0.6963923980504,0.0610626706487,1779,0.1168219386229,False,,,,,0,0
2,1250000.0,40.15625,16,False,605498,0.6963923980504,0.0610626706487,1779,0.1168219386229,False,,,,,0,1
2,1250000.0,17.03125,16,False,605498,0.6963923980504,0.0610626706487,1779,0.1168219386229,False,,,,,0,2
3,1250000.0,517.5,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,0
3,1250000.0,1312.4219,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,1
3,1250000.0,1545.1562,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,2
4,1250000.0,28.90625,32,True,950758,0.6686980802086,0.0224097128559,18067,0.1519645092401,True,0.6214591421051,0.365912821568,4.81450319e-05,399.0,0,0
4,1250000.0,17.1875,32,True,950758,0.6686980802086,0.0224097128559,18067,0.1519645092401,True,0.6214591421051,0.365912821568,4.81450319e-05,399.0,0,1
4,1250000.0,17.03125,32,True,950758,0.6686980802086,0.0224097128559,18067,0.1519645092401,True,0.6214591421051,0.365912821568,4.81450319e-05,399.0,0,2
5,1250000.0,178.125,32,False,587391,0.7909251647193,0.0023646213762,29278,0.0201235831709,False,,,,,0,0
5,1250000.0,19.84375,32,False,587391,0.7909251647193,0.0023646213762,29278,0.0201235831709,False,,,,,0,1
5,1250000.0,42.5,32,False,587391,0.7909251647193,0.0023646213762,29278,0.0201235831709,False,,,,,0,2
6,1250000.0,226.875,16,True,211956,0.7071842941132,3.85486089e-05,9472,0.1953154335377,False,0.3658500193296,0.2246539162513,0.0004837605406,,0,0
6,1250000.0,160.625,16,True,211956,0.7071842941132,3.85486089e-05,9472,0.1953154335377,False,0.3658500193296,0.2246539162513,0.0004837605406,,0,1
6,1250000.0,287.34375,16,True,211956,0.7071842941132,3.85486089e-05,9472,0.1953154335377,False,0.3658500193296,0.2246539162513,0.0004837605406,,0,2
7,1250000.0,17.34375,32,True,759939,0.7373487511442,0.0077934079486,23409,0.0942615891279,True,0.4860845955278,0.5695369779388,2.150057e-07,1105.0,0,0
7,1250000.0,50.78125,32,True,759939,0.7373487511442,0.0077934079486,23409,0.0942615891279,True,0.4860845955278,0.5695369779388,2.150057e-07,1105.0,0,1
7,1250000.0,51.40625,32,True,759939,0.7373487511442,0.0077934079486,23409,0.0942615891279,True,0.4860845955278,0.5695369779388,2.150057e-07,1105.0,0,2
8,2500000.0,2013.125,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,0
8,2500000.0,1784.6875,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,1
8,2500000.0,1119.8438,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,2
9,2500000.0,433.67188,32,True,840076,0.7399885861875,6.93757513e-05,11224,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,1107.0,0,0
9,2500000.0,397.57812,32,True,840076,0.7399885861875,6.93757513e-05,11224,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,1107.0,0,1
9,2500000.0,418.28125,32,True,840076,0.7399885861875,6.93757513e-05,11224,0.1444058982905,True,0.4615888288944,0.620764656906,6.1734052e-05,1107.0,0,2
10,2500000.0,392.89062,16,True,211956,0.7071842941132,3.85486089e-05,9472,0.1953154335377,False,0.3658500193296,0.2246539162513,0.0004837605406,,0,0
10,2500000.0,2811.5625,16,True,211956,0.7071842941132,3.85486089e-05,9472,0.1953154335377,False,0.3658500193296,0.2246539162513,0.0004837605406,,0,1
10,2500000.0,450.39062,16,True,211956,0.7071842941132,3.85486089e-05,9472,0.1953154335377,False,0.3658500193296,0.2246539162513,0.0004837605406,,0,2
11,2500000.0,45.0,32,False,587391,0.7909251647193,0.0023646213762,29278,0.0201235831709,False,,,,,0,0
11,2500000.0,34.0625,32,False,587391,0.7909251647193,0.0023646213762,29278,0.0201235831709,False,,,,,0,1
11,2500000.0,17.03125,32,False,587391,0.7909251647193,0.0023646213762,29278,0.0201235831709,False,,,,,0,2
12,5000000.0,2864.2188,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,0
12,5000000.0,3227.4219,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,1
12,5000000.0,210.625,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,2
13,5000000.0,911.6406,16,True,211956,0.7071842941132,3.85486089e-05,9472,0.1953154335377,False,0.3658500193296,0.2246539162513,0.0004837605406,,0,0
13,5000000.0,502.42188,16,True,211956,0.7071842941132,3.85486089e-05,9472,0.1953154335377,False,0.3658500193296,0.2246539162513,0.0004837605406,,0,1
13,5000000.0,1409.2188,16,True,211956,0.7071842941132,3.85486089e-05,9472,0.1953154335377,False,0.3658500193296,0.2246539162513,0.0004837605406,,0,2
14,10000000.0,2464.0625,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,0
14,10000000.0,4040.2344,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,1
14,10000000.0,66.25,32,True,542401,0.9180393817687,5.0321538e-06,1821,0.1079372726604,False,0.028601902432,0.6850020961124,4.64586795e-05,,0,2
15,2500000.0,17.34375,64,True,784332,0.8117550505659,0.0559571088057,4786,0.1953754565499,True,0.6917745709777,0.8664515356923,1.2908454e-06,33.0,0,0
15,2500000.0,17.1875,64,True,784332,0.8117550505659,0.0559571088057,4786,0.1953754565499,True,0.6917745709777,0.8664515356923,1.2908454e-06,33.0,0,1
15,2500000.0,17.03125,64,True,784332,0.8117550505659,0.0559571088057,4786,0.1953754565499,True,0.6917745709777,0.8664515356923,1.2908454e-06,33.0,0,2
16,2500000.0,17.34375,16,False,139108,0.6690038074194,0.0020541603153,31012,0.1213642584293,True,,,,1207.0,0,0
16,2500000.0,67.03125,16,False,139108,0.6690038074194,0.0020541603153,31012,0.1213642584293,True,,,,1207.0,0,1
16,2500000.0,28.59375,16,False,139108,0.6690038074194,0.0020541603153,31012,0.1213642584293,True,,,,1207.0,0,2
17,2500000.0,87.03125,16,True,353917,0.6442382185243,0.0015653280986,27787,0.0799046424285,True,0.2382276932713,0.7189137859164,2.579012e-07,217.0,0,0
17,2500000.0,50.78125,16,True,353917,0.6442382185243,0.0015653280986,27787,0.0799046424285,True,0.2382276932713,0.7189137859164,2.579012e-07,217.0,0,1
17,2500000.0,17.03125,16,True,353917,0.6442382185243,0.0015653280986,27787,0.0799046424285,True,0.2382276932713,0.7189137859164,2.579012e-07,217.0,0,2
18,2500000.0,28.90625,64,True,165634,0.716644030991,0.0286927507789,22524,0.1763395362251,False,0.4009206005157,0.2951110943196,2.341508e-07,,0,0
18,2500000.0,44.375,64,True,165634,0.716644030991,0.0286927507789,22524,0.1763395362251,False,0.4009206005157,0.2951110943196,2.341508e-07,,0,1
18,2500000.0,17.03125,64,True,165634,0.716644030991,0.0286927507789,22524,0.1763395362251,False,0.4009206005157,0.2951110943196,2.341508e-07,,0,2
19,2500000.0,17.34375,64,False,999939,0.8780533469325,0.002513493968,11862,0.1166733016545,True,,,,25.0,0,0
19,2500000.0,41.25,64,False,999939,0.8780533469325,0.002513493968,11862,0.1166733016545,True,,,,25.0,0,1
19,2500000.0,17.03125,64,False,999939,0.8780533469325,0.002513493968,11862,0.1166733016545,True,,,,25.0,0,2
