config_id,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef,optimisation_seed,seed
0,1000000,0.060179688,0.1334392605349,0.3102823477238,0.8214908255535,1.14519959e-05,0.8613398345187,64,False,0.4983903025277,0.7721353499219,0,0
0,1000000,0.03019531,0.1334392605349,0.3102823477238,0.8214908255535,1.14519959e-05,0.8613398345187,64,False,0.4983903025277,0.7721353499219,0,1
0,1000000,0.04546875,0.1334392605349,0.3102823477238,0.8214908255535,1.14519959e-05,0.8613398345187,64,False,0.4983903025277,0.7721353499219,0,2
1,1000000,0.0,0.3887567454949,0.1015344760381,0.9361524957409,0.000911882611,0.1023175241426,64,True,0.1634725970216,0.0673412596807,0,0
1,1000000,0.0,0.3887567454949,0.1015344760381,0.9361524957409,0.000911882611,0.1023175241426,64,True,0.1634725970216,0.0673412596807,0,1
1,1000000,0.0077421875,0.3887567454949,0.1015344760381,0.9361524957409,0.000911882611,0.1023175241426,64,True,0.1634725970216,0.0673412596807,0,2
2,1000000,0.00753125,0.2504352009855,0.3934665988199,0.862010743824,0.0003071026264,0.30080646649,128,False,0.0775880906731,0.4135681213811,0,0
2,1000000,0.015203125,0.2504352009855,0.3934665988199,0.862010743824,0.0003071026264,0.30080646649,128,False,0.0775880906731,0.4135681213811,0,1
2,1000000,0.033859372,0.2504352009855,0.3934665988199,0.862010743824,0.0003071026264,0.30080646649,128,False,0.0775880906731,0.4135681213811,0,2
3,1000000,0.0,0.0065933386795,0.1959644667804,0.9957539504622,0.0225563113862,0.5456557460129,32,True,0.2717747073621,0.739386969246,0,0
3,1000000,0.0,0.0065933386795,0.1959644667804,0.9957539504622,0.0225563113862,0.5456557460129,32,True,0.2717747073621,0.739386969246,0,1
3,1000000,0.0,0.0065933386795,0.1959644667804,0.9957539504622,0.0225563113862,0.5456557460129,32,True,0.2717747073621,0.739386969246,0,2
4,1000000,0.0,0.1230075648054,0.4912656871602,0.91077477531,0.0758471981296,0.727733050473,32,False,0.056819580961,0.3732779752463,0,0
4,1000000,0.0,0.1230075648054,0.4912656871602,0.91077477531,0.0758471981296,0.727733050473,32,False,0.056819580961,0.3732779752463,0,1
4,1000000,0.0,0.1230075648054,0.4912656871602,0.91077477531,0.0758471981296,0.727733050473,32,False,0.056819580961,0.3732779752463,0,2
5,1000000,0.10311718,0.3703909413889,0.1692365785129,0.8437454778484,5.32211847e-05,0.4882360594347,128,True,0.3467472014017,0.5433470252901,0,0
5,1000000,0.059968747,0.3703909413889,0.1692365785129,0.8437454778484,5.32211847e-05,0.4882360594347,128,True,0.3467472014017,0.5433470252901,0,1
5,1000000,0.09727344,0.3703909413889,0.1692365785129,0.8437454778484,5.32211847e-05,0.4882360594347,128,True,0.3467472014017,0.5433470252901,0,2
6,1000000,0.0,0.4893948002718,0.3362887748517,0.9695949536324,0.0028273628929,0.1711095534265,128,False,0.3857714850456,0.9530346989632,0,0
6,1000000,0.0,0.4893948002718,0.3362887748517,0.9695949536324,0.0028273628929,0.1711095534265,128,False,0.3857714850456,0.9530346989632,0,1
6,1000000,0.0,0.4893948002718,0.3362887748517,0.9695949536324,0.0028273628929,0.1711095534265,128,False,0.3857714850456,0.9530346989632,0,2
7,1000000,0.0076015624,0.2378601389937,0.0020678797737,0.8850459337898,2.153853e-06,0.9276796989143,32,True,0.2052954044193,0.1540218777955,0,0
7,1000000,0.015132813,0.2378601389937,0.0020678797737,0.8850459337898,2.153853e-06,0.9276796989143,32,True,0.2052954044193,0.1540218777955,0,1
7,1000000,0.0077421875,0.2378601389937,0.0020678797737,0.8850459337898,2.153853e-06,0.9276796989143,32,True,0.2052954044193,0.1540218777955,0,2
8,1000000,0.07425781,0.2889165818021,0.1708032646746,0.9141834293892,3.09412831e-05,0.4883531986321,128,True,0.3454611596348,0.5425686484532,0,0
8,1000000,0.08073437,0.2889165818021,0.1708032646746,0.9141834293892,3.09412831e-05,0.4883531986321,128,True,0.3454611596348,0.5425686484532,0,1
8,1000000,0.12606251,0.2889165818021,0.1708032646746,0.9141834293892,3.09412831e-05,0.4883531986321,128,True,0.3454611596348,0.5425686484532,0,2
9,1000000,0.08861718,0.3513595365787,0.1693280472958,0.9365741816611,4.31174443e-05,0.8690501426165,128,True,0.3488506344802,0.5438082535066,0,0
9,1000000,0.08150782,0.3513595365787,0.1693280472958,0.9365741816611,4.31174443e-05,0.8690501426165,128,True,0.3488506344802,0.5438082535066,0,1
9,1000000,0.09755468,0.3513595365787,0.1693280472958,0.9365741816611,4.31174443e-05,0.8690501426165,128,True,0.3488506344802,0.5438082535066,0,2
10,1000000,0.03695312,0.1405604749324,0.149509021136,0.8998227480779,6.0874979e-06,0.6754236293682,128,True,0.2301580421419,0.6125090659276,0,0
10,1000000,0.029703123,0.1405604749324,0.149509021136,0.8998227480779,6.0874979e-06,0.6754236293682,128,True,0.2301580421419,0.6125090659276,0,1
10,1000000,0.0077421875,0.1405604749324,0.149509021136,0.8998227480779,6.0874979e-06,0.6754236293682,128,True,0.2301580421419,0.6125090659276,0,2
11,1000000,0.11085937,0.2909750218791,0.1770643332174,0.9365694163505,3.72432063e-05,0.4355171613078,128,True,0.3639856375824,0.528527091573,0,0
11,1000000,0.06679687,0.2909750218791,0.1770643332174,0.9365694163505,3.72432063e-05,0.4355171613078,128,True,0.3639856375824,0.528527091573,0,1
11,1000000,0.09734374,0.2909750218791,0.1770643332174,0.9365694163505,3.72432063e-05,0.4355171613078,128,True,0.3639856375824,0.528527091573,0,2
12,1000000,0.014710937,0.1720784922193,0.0809018912338,0.9011111303497,1.6012516e-06,0.6410032013585,128,True,0.3576255963855,0.6309521092429,0,0
12,1000000,0.022382813,0.1720784922193,0.0809018912338,0.9011111303497,1.6012516e-06,0.6410032013585,128,True,0.3576255963855,0.6309521092429,0,1
12,1000000,0.0077421875,0.1720784922193,0.0809018912338,0.9011111303497,1.6012516e-06,0.6410032013585,128,True,0.3576255963855,0.6309521092429,0,2
13,1000000,0.10417187,0.211304503343,0.2301214181812,0.9067995567905,5.41489248e-05,0.6431071603909,128,True,0.1905699296223,0.5335118299902,0,0
13,1000000,0.073625,0.211304503343,0.2301214181812,0.9067995567905,5.41489248e-05,0.6431071603909,128,True,0.1905699296223,0.5335118299902,0,1
13,1000000,0.05257812,0.211304503343,0.2301214181812,0.9067995567905,5.41489248e-05,0.6431071603909,128,True,0.1905699296223,0.5335118299902,0,2
14,1000000,0.037515625,0.4002356204565,0.1233185559533,0.9391644936179,2.48257683e-05,0.4570857989045,128,True,0.4964497126195,0.5421653908378,0,0
14,1000000,0.074539065,0.4002356204565,0.1233185559533,0.9391644936179,2.48257683e-05,0.4570857989045,128,True,0.4964497126195,0.5421653908378,0,1
14,1000000,0.08939062,0.4002356204565,0.1233185559533,0.9391644936179,2.48257683e-05,0.4570857989045,128,True,0.4964497126195,0.5421653908378,0,2
15,1000000,0.08840625,0.1572225315751,0.1617808930572,0.89249427643,7.0558e-05,0.700047739217,128,True,0.3542211293735,0.5313214025847,0,0
15,1000000,0.07446875,0.1572225315751,0.1617808930572,0.89249427643,7.0558e-05,0.700047739217,128,True,0.3542211293735,0.5313214025847,0,1
15,1000000,0.10185156,0.1572225315751,0.1617808930572,0.89249427643,7.0558e-05,0.700047739217,128,True,0.3542211293735,0.5313214025847,0,2
16,1000000,0.13253906,0.2038204344949,0.1919347853976,0.8917328288408,3.92169187e-05,0.6191143506607,128,True,0.3509688322869,0.769603356508,0,0
16,1000000,0.1104375,0.2038204344949,0.1919347853976,0.8917328288408,3.92169187e-05,0.6191143506607,128,True,0.3509688322869,0.769603356508,0,1
16,1000000,0.11909375,0.2038204344949,0.1919347853976,0.8917328288408,3.92169187e-05,0.6191143506607,128,True,0.3509688322869,0.769603356508,0,2
17,1000000,0.13338281,0.1513339551553,0.198400565547,0.8892682481978,4.20384763e-05,0.6087625337362,128,True,0.3703011716745,0.9778339182217,0,0
17,1000000,0.045046873,0.1513339551553,0.198400565547,0.8892682481978,4.20384763e-05,0.6087625337362,128,True,0.3703011716745,0.9778339182217,0,1
17,1000000,0.111351565,0.1513339551553,0.198400565547,0.8892682481978,4.20384763e-05,0.6087625337362,128,True,0.3703011716745,0.9778339182217,0,2
