config_id,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef,optimisation_seed,seed
0,1000000,-110.006256,0.1334392605349,0.3102823477238,0.8214908255535,1.14519959e-05,0.8613398345187,64,False,0.4983903025277,0.7721353499219,0,0
0,1000000,-121.35015,0.1334392605349,0.3102823477238,0.8214908255535,1.14519959e-05,0.8613398345187,64,False,0.4983903025277,0.7721353499219,0,1
0,1000000,203.08832,0.1334392605349,0.3102823477238,0.8214908255535,1.14519959e-05,0.8613398345187,64,False,0.4983903025277,0.7721353499219,0,2
1,1000000,-128.76408,0.3887567454949,0.1015344760381,0.9361524957409,0.000911882611,0.1023175241426,64,True,0.1634725970216,0.0673412596807,0,0
1,1000000,-177.48184,0.3887567454949,0.1015344760381,0.9361524957409,0.000911882611,0.1023175241426,64,True,0.1634725970216,0.0673412596807,0,1
1,1000000,-129.82248,0.3887567454949,0.1015344760381,0.9361524957409,0.000911882611,0.1023175241426,64,True,0.1634725970216,0.0673412596807,0,2
2,1000000,-177.49036,0.2504352009855,0.3934665988199,0.862010743824,0.0003071026264,0.30080646649,128,False,0.0775880906731,0.4135681213811,0,0
2,1000000,-178.89543,0.2504352009855,0.3934665988199,0.862010743824,0.0003071026264,0.30080646649,128,False,0.0775880906731,0.4135681213811,0,1
2,1000000,-177.48238,0.2504352009855,0.3934665988199,0.862010743824,0.0003071026264,0.30080646649,128,False,0.0775880906731,0.4135681213811,0,2
3,1000000,-128.5118,0.0065933386795,0.1959644667804,0.9957539504622,0.0225563113862,0.5456557460129,32,True,0.2717747073621,0.739386969246,0,0
3,1000000,-18.169868,0.0065933386795,0.1959644667804,0.9957539504622,0.0225563113862,0.5456557460129,32,True,0.2717747073621,0.739386969246,0,1
3,1000000,-129.14194,0.0065933386795,0.1959644667804,0.9957539504622,0.0225563113862,0.5456557460129,32,True,0.2717747073621,0.739386969246,0,2
4,1000000,-400.0,0.1230075648054,0.4912656871602,0.91077477531,0.0758471981296,0.727733050473,32,False,0.056819580961,0.3732779752463,0,0
4,1000000,-400.0,0.1230075648054,0.4912656871602,0.91077477531,0.0758471981296,0.727733050473,32,False,0.056819580961,0.3732779752463,0,1
4,1000000,-400.0,0.1230075648054,0.4912656871602,0.91077477531,0.0758471981296,0.727733050473,32,False,0.056819580961,0.3732779752463,0,2
5,1000000,241.2468,0.3703909413889,0.1692365785129,0.8437454778484,5.32211847e-05,0.4882360594347,128,True,0.3467472014017,0.5433470252901,0,0
5,1000000,133.9924,0.3703909413889,0.1692365785129,0.8437454778484,5.32211847e-05,0.4882360594347,128,True,0.3467472014017,0.5433470252901,0,1
5,1000000,97.498474,0.3703909413889,0.1692365785129,0.8437454778484,5.32211847e-05,0.4882360594347,128,True,0.3467472014017,0.5433470252901,0,2
6,1000000,-178.88805,0.4893948002718,0.3362887748517,0.9695949536324,0.0028273628929,0.1711095534265,128,False,0.3857714850456,0.9530346989632,0,0
6,1000000,-177.48184,0.4893948002718,0.3362887748517,0.9695949536324,0.0028273628929,0.1711095534265,128,False,0.3857714850456,0.9530346989632,0,1
6,1000000,-178.89001,0.4893948002718,0.3362887748517,0.9695949536324,0.0028273628929,0.1711095534265,128,False,0.3857714850456,0.9530346989632,0,2
7,1000000,46.24276,0.2378601389937,0.0020678797737,0.8850459337898,2.153853e-06,0.9276796989143,32,True,0.2052954044193,0.1540218777955,0,0
7,1000000,17.39057,0.2378601389937,0.0020678797737,0.8850459337898,2.153853e-06,0.9276796989143,32,True,0.2052954044193,0.1540218777955,0,1
7,1000000,-26.704777,0.2378601389937,0.0020678797737,0.8850459337898,2.153853e-06,0.9276796989143,32,True,0.2052954044193,0.1540218777955,0,2
8,1000000,-91.07185,0.2870107169135,0.0919211606253,0.8422881589915,3.8569247e-06,0.8545506558464,128,True,0.3168310158312,0.4553362339972,0,0
8,1000000,-120.89067,0.2870107169135,0.0919211606253,0.8422881589915,3.8569247e-06,0.8545506558464,128,True,0.3168310158312,0.4553362339972,0,1
8,1000000,-96.05241,0.2870107169135,0.0919211606253,0.8422881589915,3.8569247e-06,0.8545506558464,128,True,0.3168310158312,0.4553362339972,0,2
9,1000000,-49.06168,0.3943568770997,0.1905481380398,0.8441703264683,0.0001008928054,0.4091378541794,128,True,0.3541437003828,0.5705711636892,0,0
9,1000000,-130.99786,0.3943568770997,0.1905481380398,0.8441703264683,0.0001008928054,0.4091378541794,128,True,0.3541437003828,0.5705711636892,0,1
9,1000000,4.992337,0.3943568770997,0.1905481380398,0.8441703264683,0.0001008928054,0.4091378541794,128,True,0.3541437003828,0.5705711636892,0,2
10,1000000,237.34192,0.2052474655168,0.1371546639289,0.8434122479269,2.34717673e-05,0.5028623211857,128,True,0.3367299479101,0.5004934580314,0,0
10,1000000,173.93063,0.2052474655168,0.1371546639289,0.8434122479269,2.34717673e-05,0.5028623211857,128,True,0.3367299479101,0.5004934580314,0,1
10,1000000,78.63277,0.2052474655168,0.1371546639289,0.8434122479269,2.34717673e-05,0.5028623211857,128,True,0.3367299479101,0.5004934580314,0,2
11,1000000,188.5109,0.4060458085371,0.1688763245544,0.8436472185042,5.08629113e-05,0.5200571995726,128,True,0.3463023171797,0.542516157269,0,0
11,1000000,230.36292,0.4060458085371,0.1688763245544,0.8436472185042,5.08629113e-05,0.5200571995726,128,True,0.3463023171797,0.542516157269,0,1
11,1000000,-33.282722,0.4060458085371,0.1688763245544,0.8436472185042,5.08629113e-05,0.5200571995726,128,True,0.3463023171797,0.542516157269,0,2
12,1000000,66.469574,0.2730752274794,0.0030833518028,0.8291289256217,6.0968443e-06,0.4948905136153,128,True,0.4975339359619,0.6486006811167,0,0
12,1000000,93.282135,0.2730752274794,0.0030833518028,0.8291289256217,6.0968443e-06,0.4948905136153,128,True,0.4975339359619,0.6486006811167,0,1
12,1000000,189.95938,0.2730752274794,0.0030833518028,0.8291289256217,6.0968443e-06,0.4948905136153,128,True,0.4975339359619,0.6486006811167,0,2
13,1000000,-129.75266,0.1945182145156,0.3067773333941,0.8207458796222,0.0008037889429,0.4975833639494,128,True,0.4077041260887,0.3883297784487,0,0
13,1000000,-174.17027,0.1945182145156,0.3067773333941,0.8207458796222,0.0008037889429,0.4975833639494,128,True,0.4077041260887,0.3883297784487,0,1
13,1000000,-177.48238,0.1945182145156,0.3067773333941,0.8207458796222,0.0008037889429,0.4975833639494,128,True,0.4077041260887,0.3883297784487,0,2
14,1000000,169.634,0.4089519458317,0.1185909590878,0.8485170528835,2.18160394e-05,0.485799434407,128,True,0.3439396597459,0.5919632370167,0,0
14,1000000,215.08557,0.4089519458317,0.1185909590878,0.8485170528835,2.18160394e-05,0.485799434407,128,True,0.3439396597459,0.5919632370167,0,1
14,1000000,-110.588745,0.4089519458317,0.1185909590878,0.8485170528835,2.18160394e-05,0.485799434407,128,True,0.3439396597459,0.5919632370167,0,2
15,1000000,-119.654915,0.3161102576633,0.0877595639676,0.8387085451308,1.72970624e-05,0.4941047944427,128,True,0.4048090857066,0.5897961321942,0,0
15,1000000,125.868195,0.3161102576633,0.0877595639676,0.8387085451308,1.72970624e-05,0.4941047944427,128,True,0.4048090857066,0.5897961321942,0,1
15,1000000,202.44025,0.3161102576633,0.0877595639676,0.8387085451308,1.72970624e-05,0.4941047944427,128,True,0.4048090857066,0.5897961321942,0,2
16,1000000,-14.151716,0.1650269679794,0.1639557247909,0.8612017628071,1.25200776e-05,0.4968504995235,128,True,0.2071115195248,0.4586562206781,0,0
16,1000000,-117.358475,0.1650269679794,0.1639557247909,0.8612017628071,1.25200776e-05,0.4968504995235,128,True,0.2071115195248,0.4586562206781,0,1
16,1000000,137.9249,0.1650269679794,0.1639557247909,0.8612017628071,1.25200776e-05,0.4968504995235,128,True,0.2071115195248,0.4586562206781,0,2
17,1000000,138.82858,0.1547806767364,0.1703805502335,0.8442094595093,9.55862502e-05,0.4981613750425,128,True,0.3482030985764,0.2827139713483,0,0
17,1000000,133.76746,0.1547806767364,0.1703805502335,0.8442094595093,9.55862502e-05,0.4981613750425,128,True,0.3482030985764,0.2827139713483,0,1
17,1000000,-68.9554,0.1547806767364,0.1703805502335,0.8442094595093,9.55862502e-05,0.4981613750425,128,True,0.3482030985764,0.2827139713483,0,2
18,1000000,-113.55186,0.1570261588663,0.161111380449,0.8415694252322,1.58295142e-05,0.4984564795079,128,True,0.3010125752265,0.6130021902807,0,0
18,1000000,207.40105,0.1570261588663,0.161111380449,0.8415694252322,1.58295142e-05,0.4984564795079,128,True,0.3010125752265,0.6130021902807,0,1
18,1000000,172.33972,0.1570261588663,0.161111380449,0.8415694252322,1.58295142e-05,0.4984564795079,128,True,0.3010125752265,0.6130021902807,0,2
19,1000000,120.209114,0.135537879253,0.1674861404601,0.8347998025691,3.57614154e-05,0.4952002290568,128,True,0.3535101112127,0.5353083949935,0,0
19,1000000,-67.4351,0.135537879253,0.1674861404601,0.8347998025691,3.57614154e-05,0.4952002290568,128,True,0.3535101112127,0.5353083949935,0,1
19,1000000,63.58453,0.135537879253,0.1674861404601,0.8347998025691,3.57614154e-05,0.4952002290568,128,True,0.3535101112127,0.5353083949935,0,2
20,1000000,-109.495514,0.2895176394113,0.1479241665956,0.849914625875,3.97613073e-05,0.5060585776781,128,True,0.3233618048577,0.4216281830355,0,0
20,1000000,197.12862,0.2895176394113,0.1479241665956,0.849914625875,3.97613073e-05,0.5060585776781,128,True,0.3233618048577,0.4216281830355,0,1
20,1000000,118.280266,0.2895176394113,0.1479241665956,0.849914625875,3.97613073e-05,0.5060585776781,128,True,0.3233618048577,0.4216281830355,0,2
21,1000000,78.48929,0.3529132594041,0.2442149229213,0.8438852365903,5.8914455e-06,0.4949011412781,128,True,0.3166260214022,0.4654167560397,0,0
21,1000000,-3.5022821,0.3529132594041,0.2442149229213,0.8438852365903,5.8914455e-06,0.4949011412781,128,True,0.3166260214022,0.4654167560397,0,1
21,1000000,-99.82115,0.3529132594041,0.2442149229213,0.8438852365903,5.8914455e-06,0.4949011412781,128,True,0.3166260214022,0.4654167560397,0,2
22,1000000,188.86761,0.4207079151478,0.02006528162,0.9259787901326,0.000223443452,0.9973647887134,32,False,0.0022205304825,0.7152607495904,0,0
22,1000000,218.24075,0.4207079151478,0.02006528162,0.9259787901326,0.000223443452,0.9973647887134,32,False,0.0022205304825,0.7152607495904,0,1
22,1000000,238.87119,0.4207079151478,0.02006528162,0.9259787901326,0.000223443452,0.9973647887134,32,False,0.0022205304825,0.7152607495904,0,2
23,1000000,-124.54317,0.4527501489544,2.8573091e-05,0.9287820605582,0.0001215163437,0.9999523547317,32,False,6.28212199e-05,0.5227699821471,0,0
23,1000000,141.4758,0.4527501489544,2.8573091e-05,0.9287820605582,0.0001215163437,0.9999523547317,32,False,6.28212199e-05,0.5227699821471,0,1
23,1000000,164.1102,0.4527501489544,2.8573091e-05,0.9287820605582,0.0001215163437,0.9999523547317,32,False,6.28212199e-05,0.5227699821471,0,2
