config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.initial_epsilon,hp_config.learning_rate,hp_config.learning_starts,hp_config.target_epsilon,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.target_update_interval,optimisation_seed,seed
0,50000,77.92969,64,False,13815,0.6058881185018,0.0202627866917,1015,0.1920351273976,False,,,,,0,0
0,50000,20.023438,64,False,13815,0.6058881185018,0.0202627866917,1015,0.1920351273976,False,,,,,0,1
0,50000,44.851562,64,False,13815,0.6058881185018,0.0202627866917,1015,0.1920351273976,False,,,,,0,2
1,50000,171.8125,256,True,85286,0.8669842802919,0.0001126656871,1430,0.0245778605854,True,0.3854468731489,0.1039730728138,6.01105795e-05,47.0,0,0
1,50000,172.30469,256,True,85286,0.8669842802919,0.0001126656871,1430,0.0245778605854,True,0.3854468731489,0.1039730728138,6.01105795e-05,47.0,0,1
1,50000,184.42969,256,True,85286,0.8669842802919,0.0001126656871,1430,0.0245778605854,True,0.3854468731489,0.1039730728138,6.01105795e-05,47.0,0,2
2,50000,9.4375,128,False,59071,0.7447194498964,2.104609e-06,1906,0.117146683122,True,,,,4.0,0,0
2,50000,9.34375,128,False,59071,0.7447194498964,2.104609e-06,1906,0.117146683122,True,,,,4.0,0,1
2,50000,55.945312,128,False,59071,0.7447194498964,2.104609e-06,1906,0.117146683122,True,,,,4.0,0,2
3,50000,497.65625,64,True,98704,0.9699131431989,0.0016715721228,273,0.0997168664411,False,0.5155792293139,0.7579156192206,7.052682e-07,,0,0
3,50000,500.0,64,True,98704,0.9699131431989,0.0016715721228,273,0.0997168664411,False,0.5155792293139,0.7579156192206,7.052682e-07,,0,1
3,50000,171.54688,64,True,98704,0.9699131431989,0.0016715721228,273,0.0997168664411,False,0.5155792293139,0.7579156192206,7.052682e-07,,0,2
4,50000,220.11719,64,False,64836,0.8932186802849,0.0005160075704,722,0.1317051459979,True,,,,54.0,0,0
4,50000,164.8125,64,False,64836,0.8932186802849,0.0005160075704,722,0.1317051459979,True,,,,54.0,0,1
4,50000,220.35938,64,False,64836,0.8932186802849,0.0005160075704,722,0.1317051459979,True,,,,54.0,0,2
5,50000,22.921875,128,True,19391,0.6337919160724,1.7334511e-05,1203,0.0536180962035,False,0.6914968363661,0.5510075630154,1.250281e-07,,0,0
5,50000,115.53125,128,True,19391,0.6337919160724,1.7334511e-05,1203,0.0536180962035,False,0.6914968363661,0.5510075630154,1.250281e-07,,0,1
5,50000,208.04688,128,True,19391,0.6337919160724,1.7334511e-05,1203,0.0536180962035,False,0.6914968363661,0.5510075630154,1.250281e-07,,0,2
6,50000,189.07812,256,False,111718,0.754263786599,2.42610304e-05,1621,0.156901180339,False,,,,,0,0
6,50000,120.0,256,False,111718,0.754263786599,2.42610304e-05,1621,0.156901180339,False,,,,,0,1
6,50000,133.20312,256,False,111718,0.754263786599,2.42610304e-05,1621,0.156901180339,False,,,,,0,2
7,50000,51.265625,128,True,31187,0.5312306368724,0.0567351986399,54,0.0282868931759,True,0.3331551267579,0.3302481898665,1.06086171e-05,96.0,0,0
7,50000,18.117188,128,True,31187,0.5312306368724,0.0567351986399,54,0.0282868931759,True,0.3331551267579,0.3302481898665,1.06086171e-05,96.0,0,1
7,50000,53.515625,128,True,31187,0.5312306368724,0.0567351986399,54,0.0282868931759,True,0.3331551267579,0.3302481898665,1.06086171e-05,96.0,0,2
8,50000,133.66406,64,True,98330,0.971664096891,0.0016826978961,256,0.0994976825988,False,0.5139890968197,0.7761928085551,5.475651e-07,,0,0
8,50000,500.0,64,True,98330,0.971664096891,0.0016826978961,256,0.0994976825988,False,0.5139890968197,0.7761928085551,5.475651e-07,,0,1
8,50000,114.640625,64,True,98330,0.971664096891,0.0016826978961,256,0.0994976825988,False,0.5139890968197,0.7761928085551,5.475651e-07,,0,2
9,50000,166.38281,64,False,80330,0.8940966628067,0.0009842789286,551,0.1806484602229,True,,,,54.0,0,0
9,50000,157.88281,64,False,80330,0.8940966628067,0.0009842789286,551,0.1806484602229,True,,,,54.0,0,1
9,50000,146.73438,64,False,80330,0.8940966628067,0.0009842789286,551,0.1806484602229,True,,,,54.0,0,2
10,50000,500.0,64,True,98375,0.9705447829522,0.0016196709269,107,0.1000115757313,False,0.5159662435987,0.6955453359244,2.488922e-06,,0,0
10,50000,500.0,64,True,98375,0.9705447829522,0.0016196709269,107,0.1000115757313,False,0.5159662435987,0.6955453359244,2.488922e-06,,0,1
10,50000,500.0,64,True,98375,0.9705447829522,0.0016196709269,107,0.1000115757313,False,0.5159662435987,0.6955453359244,2.488922e-06,,0,2
11,50000,500.0,64,True,85276,0.9682457705356,0.0016003492688,103,0.1003503771228,False,0.5166005167173,0.6821347448725,2.5283142e-06,,0,0
11,50000,499.875,64,True,85276,0.9682457705356,0.0016003492688,103,0.1003503771228,False,0.5166005167173,0.6821347448725,2.5283142e-06,,0,1
11,50000,500.0,64,True,85276,0.9682457705356,0.0016003492688,103,0.1003503771228,False,0.5166005167173,0.6821347448725,2.5283142e-06,,0,2
12,50000,500.0,64,True,98375,0.9960037862151,0.0018027764313,76,0.0968109831241,False,0.5163156198493,0.6865878232743,7.16200822e-05,,0,0
12,50000,112.546875,64,True,98375,0.9960037862151,0.0018027764313,76,0.0968109831241,False,0.5163156198493,0.6865878232743,7.16200822e-05,,0,1
12,50000,500.0,64,True,98375,0.9960037862151,0.0018027764313,76,0.0968109831241,False,0.5163156198493,0.6865878232743,7.16200822e-05,,0,2
13,50000,500.0,64,True,99492,0.8117780185121,0.0006369965198,0,0.0789653642745,False,0.5164858698323,0.6777761396682,1.7258944e-06,,0,0
13,50000,500.0,64,True,99492,0.8117780185121,0.0006369965198,0,0.0789653642745,False,0.5164858698323,0.6777761396682,1.7258944e-06,,0,1
13,50000,125.296875,64,True,99492,0.8117780185121,0.0006369965198,0,0.0789653642745,False,0.5164858698323,0.6777761396682,1.7258944e-06,,0,2
14,50000,83.67969,64,True,110277,0.9995362195136,0.0052932518907,107,0.1330913839607,False,0.516308395172,0.6670541371164,1.8216403e-06,,0,0
14,50000,106.67969,64,True,110277,0.9995362195136,0.0052932518907,107,0.1330913839607,False,0.516308395172,0.6670541371164,1.8216403e-06,,0,1
14,50000,500.0,64,True,110277,0.9995362195136,0.0052932518907,107,0.1330913839607,False,0.516308395172,0.6670541371164,1.8216403e-06,,0,2
15,50000,500.0,64,True,91948,0.9997276737227,0.0013641150522,0,0.0499720629018,False,0.5163041353116,0.6819169716193,2.2669519e-06,,0,0
15,50000,183.09375,64,True,91948,0.9997276737227,0.0013641150522,0,0.0499720629018,False,0.5163041353116,0.6819169716193,2.2669519e-06,,0,1
15,50000,500.0,64,True,91948,0.9997276737227,0.0013641150522,0,0.0499720629018,False,0.5163041353116,0.6819169716193,2.2669519e-06,,0,2
16,50000,500.0,64,True,99492,0.9913973580778,0.0013054399206,53,0.1162569312404,False,0.5164858698323,0.6871893723593,2.1302821e-06,,0,0
16,50000,442.1875,64,True,99492,0.9913973580778,0.0013054399206,53,0.1162569312404,False,0.5164858698323,0.6871893723593,2.1302821e-06,,0,1
16,50000,387.125,64,True,99492,0.9913973580778,0.0013054399206,53,0.1162569312404,False,0.5164858698323,0.6871893723593,2.1302821e-06,,0,2
17,50000,500.0,64,True,99492,0.9575404871411,0.0010864554046,65,0.1013668397748,False,0.5164858698323,0.6904759351515,1.6211554e-06,,0,0
17,50000,500.0,64,True,99492,0.9575404871411,0.0010864554046,65,0.1013668397748,False,0.5164858698323,0.6904759351515,1.6211554e-06,,0,1
17,50000,266.1953,64,True,99492,0.9575404871411,0.0010864554046,65,0.1013668397748,False,0.5164858698323,0.6904759351515,1.6211554e-06,,0,2
18,50000,500.0,64,True,30116,0.7998334667338,0.001698860257,108,0.0974740281848,False,0.5165455096016,0.7168837050637,5.2665736e-06,,0,0
18,50000,500.0,64,True,30116,0.7998334667338,0.001698860257,108,0.0974740281848,False,0.5165455096016,0.7168837050637,5.2665736e-06,,0,1
18,50000,416.0703,64,True,30116,0.7998334667338,0.001698860257,108,0.0974740281848,False,0.5165455096016,0.7168837050637,5.2665736e-06,,0,2
