config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.initial_epsilon,hp_config.learning_rate,hp_config.learning_starts,hp_config.target_epsilon,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.target_update_interval,optimisation_seed,seed
0,10000000,0.0,16,False,108422,0.6058881185018,0.0202627866917,16754,0.1920351273976,False,,,,,0,0
0,10000000,0.0,16,False,108422,0.6058881185018,0.0202627866917,16754,0.1920351273976,False,,,,,0,1
0,10000000,1190.0,16,False,108422,0.6058881185018,0.0202627866917,16754,0.1920351273976,False,,,,,0,2
1,10000000,3061.4062,64,True,708529,0.8669842802919,0.0001126656871,23189,0.0245778605854,True,0.3854468731489,0.1039730728138,6.01105795e-05,940.0,0,0
1,10000000,3038.125,64,True,708529,0.8669842802919,0.0001126656871,23189,0.0245778605854,True,0.3854468731489,0.1039730728138,6.01105795e-05,940.0,0,1
1,10000000,2297.1875,64,True,708529,0.8669842802919,0.0001126656871,23189,0.0245778605854,True,0.3854468731489,0.1039730728138,6.01105795e-05,940.0,0,2
2,10000000,2231.1719,32,False,488416,0.7447194498964,2.104609e-06,30575,0.117146683122,True,,,,54.0,0,0
2,10000000,2039.2188,32,False,488416,0.7447194498964,2.104609e-06,30575,0.117146683122,True,,,,54.0,0,1
2,10000000,1624.1406,32,False,488416,0.7447194498964,2.104609e-06,30575,0.117146683122,True,,,,54.0,0,2
3,10000000,2770.0,16,True,821187,0.9699131431989,0.0016715721228,5261,0.0997168664411,False,0.5155792293139,0.7579156192206,7.052682e-07,,0,0
3,10000000,1190.0,16,True,821187,0.9699131431989,0.0016715721228,5261,0.0997168664411,False,0.5155792293139,0.7579156192206,7.052682e-07,,0,1
3,10000000,0.0,16,True,821187,0.9699131431989,0.0016715721228,5261,0.0997168664411,False,0.5155792293139,0.7579156192206,7.052682e-07,,0,2
4,10000000,0.0,16,False,536821,0.8932186802849,0.0005160075704,12212,0.1317051459979,True,,,,1066.0,0,0
4,10000000,407.34375,16,False,536821,0.8932186802849,0.0005160075704,12212,0.1317051459979,True,,,,1066.0,0,1
4,10000000,1172.4219,16,False,536821,0.8932186802849,0.0005160075704,12212,0.1317051459979,True,,,,1066.0,0,2
5,10000000,6781.6406,32,True,155242,0.6337919160724,1.7334511e-05,19670,0.0536180962035,False,0.6914968363661,0.5510075630154,1.250281e-07,,0,0
5,10000000,6470.625,32,True,155242,0.6337919160724,1.7334511e-05,19670,0.0536180962035,False,0.6914968363661,0.5510075630154,1.250281e-07,,0,1
5,10000000,5555.1562,32,True,155242,0.6337919160724,1.7334511e-05,19670,0.0536180962035,False,0.6914968363661,0.5510075630154,1.250281e-07,,0,2
6,10000000,6498.047,64,False,930458,0.754263786599,2.42610304e-05,26157,0.156901180339,False,,,,,0,0
6,10000000,6544.922,64,False,930458,0.754263786599,2.42610304e-05,26157,0.156901180339,False,,,,,0,1
6,10000000,8256.328,64,False,930458,0.754263786599,2.42610304e-05,26157,0.156901180339,False,,,,,0,2
7,10000000,0.0,32,True,254287,0.5312306368724,0.0567351986399,1866,0.0282868931759,True,0.3331551267579,0.3302481898665,1.06086171e-05,1926.0,0,0
7,10000000,0.0,32,True,254287,0.5312306368724,0.0567351986399,1866,0.0282868931759,True,0.3331551267579,0.3302481898665,1.06086171e-05,1926.0,0,1
7,10000000,2570.0,32,True,254287,0.5312306368724,0.0567351986399,1866,0.0282868931759,True,0.3331551267579,0.3302481898665,1.06086171e-05,1926.0,0,2
8,10000000,10620.469,64,False,888969,0.7517298401498,2.42196671e-05,24850,0.1560297205215,False,,,,,0,0
8,10000000,8677.578,64,False,888969,0.7517298401498,2.42196671e-05,24850,0.1560297205215,False,,,,,0,1
8,10000000,6437.2656,64,False,888969,0.7517298401498,2.42196671e-05,24850,0.1560297205215,False,,,,,0,2
9,10000000,7959.1406,64,False,862550,0.747134011793,2.37009067e-05,20843,0.1474737223635,False,,,,,0,0
9,10000000,3679.2969,64,False,862550,0.747134011793,2.37009067e-05,20843,0.1474737223635,False,,,,,0,1
9,10000000,7017.8125,64,False,862550,0.747134011793,2.37009067e-05,20843,0.1474737223635,False,,,,,0,2
10,10000000,6882.2656,64,False,690973,0.7515745365664,2.57652292e-05,23459,0.1821480499508,False,,,,,0,0
10,10000000,4907.3438,64,False,690973,0.7515745365664,2.57652292e-05,23459,0.1821480499508,False,,,,,0,1
10,10000000,6454.6094,64,False,690973,0.7515745365664,2.57652292e-05,23459,0.1821480499508,False,,,,,0,2
11,10000000,9975.0,64,False,888969,0.7518340088088,2.18126108e-05,20599,0.0987811704226,False,,,,,0,0
11,10000000,6614.6875,64,False,888969,0.7518340088088,2.18126108e-05,20599,0.0987811704226,False,,,,,0,1
11,10000000,10690.0,64,False,888969,0.7518340088088,2.18126108e-05,20599,0.0987811704226,False,,,,,0,2
12,10000000,0.0,64,False,672942,0.7544441246113,1.0206028e-06,1057,0.0012908230189,False,,,,,0,0
12,10000000,1190.0,64,False,672942,0.7544441246113,1.0206028e-06,1057,0.0012908230189,False,,,,,0,1
12,10000000,2770.0,64,False,672942,0.7544441246113,1.0206028e-06,1057,0.0012908230189,False,,,,,0,2
13,10000000,7663.5938,64,False,924207,0.7513116790109,2.8320883e-05,16361,0.0619414024518,False,,,,,0,0
13,10000000,4640.547,64,False,924207,0.7513116790109,2.8320883e-05,16361,0.0619414024518,False,,,,,0,1
13,10000000,9620.859,64,False,924207,0.7513116790109,2.8320883e-05,16361,0.0619414024518,False,,,,,0,2
14,10000000,8390.3125,64,False,853632,0.7516325237758,1.69696464e-05,19033,0.1312679277809,False,,,,,0,0
14,10000000,8059.2188,64,False,853632,0.7516325237758,1.69696464e-05,19033,0.1312679277809,False,,,,,0,1
14,10000000,9382.031,64,False,853632,0.7516325237758,1.69696464e-05,19033,0.1312679277809,False,,,,,0,2
15,10000000,5411.172,16,False,869196,0.7528234049124,7.31280714e-05,16361,0.1381668516411,False,,,,,0,0
15,10000000,4408.5156,16,False,869196,0.7528234049124,7.31280714e-05,16361,0.1381668516411,False,,,,,0,1
15,10000000,3572.2656,16,False,869196,0.7528234049124,7.31280714e-05,16361,0.1381668516411,False,,,,,0,2
16,10000000,9417.5,64,False,888969,0.7517298401498,0.0017681348215,22039,0.1071998451964,False,,,,,0,0
16,10000000,6286.953,64,False,888969,0.7517298401498,0.0017681348215,22039,0.1071998451964,False,,,,,0,1
16,10000000,8321.5625,64,False,888969,0.7517298401498,0.0017681348215,22039,0.1071998451964,False,,,,,0,2
17,10000000,6050.2344,32,True,27948,0.6314530764606,2.4444259e-05,17467,0.0526533327404,False,0.7165468397446,0.4221373424008,1.251823e-07,,0,0
17,10000000,7727.5,32,True,27948,0.6314530764606,2.4444259e-05,17467,0.0526533327404,False,0.7165468397446,0.4221373424008,1.251823e-07,,0,1
