config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,optimisation_seed,seed
0,50000,-0.0059512471516083,256,False,13815,1.14519959e-05,7056,0.9795606401315,False,,,,,0,0
0,50000,-0.0015140048289822,256,False,13815,1.14519959e-05,7056,0.9795606401315,False,,,,,0,1
0,50000,-0.0110909189218961,256,False,13815,1.14519959e-05,7056,0.9795606401315,False,,,,,0,2
1,50000,-0.0456641535783464,1024,True,96240,0.0028478949271,2249,1.5652932996104,True,0.3090379345976,0.1026475562155,8.14516e-08,0.8415823516715,0,0
1,50000,-0.1849951999669062,1024,True,96240,0.0028478949271,2249,1.5652932996104,True,0.3090379345976,0.1026475562155,8.14516e-08,0.8415823516715,0,1
1,50000,-0.0097189308245045,1024,True,96240,0.0028478949271,2249,1.5652932996104,True,0.3090379345976,0.1026475562155,8.14516e-08,0.8415823516715,0,2
2,50000,-0.0192713135673864,512,False,34581,4.28054781e-05,849,4.7456322726478,False,,,,,0,0
2,50000,-0.0077235570132212,512,False,34581,4.28054781e-05,849,4.7456322726478,False,,,,,0,1
2,50000,-0.0607701971672321,512,False,34581,4.28054781e-05,849,4.7456322726478,False,,,,,0,2
3,50000,2.2250738585072014e-308,256,True,75068,0.0147099454925,4104,0.2398578002018,True,0.6867763624061,0.6524641477596,4.30592362e-05,0.2140177348442,0,0
3,50000,2.2250738585072014e-308,256,True,75068,0.0147099454925,4104,0.2398578002018,True,0.6867763624061,0.6524641477596,4.30592362e-05,0.2140177348442,0,1
3,50000,-0.1729725829624273,256,True,75068,0.0147099454925,4104,0.2398578002018,True,0.6867763624061,0.6524641477596,4.30592362e-05,0.2140177348442,0,2
4,50000,2.2250738585072014e-308,256,False,106465,0.0363820733993,5366,0.5295971440677,False,,,,,0,0
4,50000,-0.0408747812339462,256,False,106465,0.0363820733993,5366,0.5295971440677,False,,,,,0,1
4,50000,2.2250738585072014e-308,256,False,106465,0.0363820733993,5366,0.5295971440677,False,,,,,0,2
5,50000,-0.0060568428982011,512,True,25899,0.0001500837059,1967,2.869393820566,True,0.5271518287342,0.6263805733528,9.309297e-07,0.1221271925606,0,0
5,50000,-0.0053651770932497,512,True,25899,0.0001500837059,1967,2.869393820566,True,0.5271518287342,0.6263805733528,9.309297e-07,0.1221271925606,0,1
5,50000,-0.1518871376516242,512,True,25899,0.0001500837059,1967,2.869393820566,True,0.5271518287342,0.6263805733528,9.309297e-07,0.1221271925606,0,2
6,50000,-0.0071672384618002,1024,False,83433,0.0005481095916,3127,8.186592311086,False,,,,,0,0
6,50000,-0.0008467512176012,1024,False,83433,0.0005481095916,3127,8.186592311086,False,,,,,0,1
6,50000,-0.0030864537511667,1024,False,83433,0.0005481095916,3127,8.186592311086,False,,,,,0,2
7,50000,-0.002701921910745,512,True,48523,1.6271479e-06,8046,0.140292814919,True,0.4118386005983,0.1906686871126,2.5243e-09,0.9969491660316,0,0
7,50000,-0.0160318421351822,512,True,48523,1.6271479e-06,8046,0.140292814919,True,0.4118386005983,0.1906686871126,2.5243e-09,0.9969491660316,0,1
7,50000,-0.0035423208007353,512,True,48523,1.6271479e-06,8046,0.140292814919,True,0.4118386005983,0.1906686871126,2.5243e-09,0.9969491660316,0,2
8,50000,-0.7040203849570947,1024,False,48519,5.04420978e-05,5175,3.7636469880561,False,,,,,0,0
8,50000,-0.0071513506441302,1024,False,48519,5.04420978e-05,5175,3.7636469880561,False,,,,,0,1
8,50000,-0.8576539334774984,1024,False,48519,5.04420978e-05,5175,3.7636469880561,False,,,,,0,2
9,50000,-0.0096352790370106,256,False,13815,3.5296375e-06,7056,1.5908118368745,False,,,,,0,0
9,50000,-0.0097930403195362,256,False,13815,3.5296375e-06,7056,1.5908118368745,False,,,,,0,1
9,50000,-0.0021107728695389,256,False,13815,3.5296375e-06,7056,1.5908118368745,False,,,,,0,2
10,50000,-0.0040785309332992,512,False,33641,4.18061517e-05,851,4.7263344642132,False,,,,,0,0
10,50000,-0.0403110377465417,512,False,33641,4.18061517e-05,851,4.7263344642132,False,,,,,0,1
10,50000,-0.0135187224093431,512,False,33641,4.18061517e-05,851,4.7263344642132,False,,,,,0,2
11,50000,-0.0006393915616406,512,False,15505,3.06223045e-05,836,4.481853754044,False,,,,,0,0
11,50000,-0.0214733226446502,512,False,15505,3.06223045e-05,836,4.481853754044,False,,,,,0,1
11,50000,-0.1344864234572522,512,False,15505,3.06223045e-05,836,4.481853754044,False,,,,,0,2
12,50000,-0.002971569702462,1024,False,82045,2.4176949e-06,3155,0.1419160043027,False,,,,,0,0
12,50000,-0.0097392554083157,1024,False,82045,2.4176949e-06,3155,0.1419160043027,False,,,,,0,1
12,50000,-0.0015373337236358,1024,False,82045,2.4176949e-06,3155,0.1419160043027,False,,,,,0,2
13,50000,-0.0017551733232153,512,False,5229,2.25086218e-05,918,4.2492430605273,False,,,,,0,0
13,50000,-0.0089774024173317,512,False,5229,2.25086218e-05,918,4.2492430605273,False,,,,,0,1
13,50000,-0.0037805858232871,512,False,5229,2.25086218e-05,918,4.2492430605273,False,,,,,0,2
14,50000,-0.0311855165983816,512,False,1028,1.24360892e-05,869,3.7922629564831,False,,,,,0,0
14,50000,-0.005305133570078,512,False,1028,1.24360892e-05,869,3.7922629564831,False,,,,,0,1
14,50000,-0.183443909029068,512,False,1028,1.24360892e-05,869,3.7922629564831,False,,,,,0,2
15,50000,-0.0177724450457329,512,False,23392,3.88045828e-05,927,4.6588351570544,False,,,,,0,0
15,50000,-0.0035646852481182,512,False,23392,3.88045828e-05,927,4.6588351570544,False,,,,,0,1
15,50000,-0.0139743486354457,512,False,23392,3.88045828e-05,927,4.6588351570544,False,,,,,0,2
16,50000,-0.0124895311011426,1024,False,6386,2.4132336e-06,3107,0.1401724154315,False,,,,,0,0
16,50000,-0.0036470554188069,1024,False,6386,2.4132336e-06,3107,0.1401724154315,False,,,,,0,1
16,50000,-0.0283709317660205,1024,False,6386,2.4132336e-06,3107,0.1401724154315,False,,,,,0,2
17,50000,-0.0742942542509049,1024,False,1028,1.0006083e-06,3124,9.9657408354148,False,,,,,0,0
17,50000,-0.0062440515630359,1024,False,1028,1.0006083e-06,3124,9.9657408354148,False,,,,,0,1
17,50000,-0.0089782308073055,1024,False,1028,1.0006083e-06,3124,9.9657408354148,False,,,,,0,2
18,50000,2.2250738585072014e-308,1024,False,82127,0.0994441725594,3099,3.0839289924233,False,,,,,0,0
18,50000,2.2250738585072014e-308,1024,False,82127,0.0994441725594,3099,3.0839289924233,False,,,,,0,1
18,50000,2.2250738585072014e-308,1024,False,82127,0.0994441725594,3099,3.0839289924233,False,,,,,0,2
19,50000,2.2250738585072014e-308,512,False,73091,0.0973791193492,752,9.9701385350201,False,,,,,0,0
19,50000,2.2250738585072014e-308,512,False,73091,0.0973791193492,752,9.9701385350201,False,,,,,0,1
19,50000,2.2250738585072014e-308,512,False,73091,0.0973791193492,752,9.9701385350201,False,,,,,0,2
20,50000,-0.0054795136781913,512,False,1099,1.0112094e-06,1032,1.0643561138293,False,,,,,0,0
20,50000,-0.0334468004429732,512,False,1099,1.0112094e-06,1032,1.0643561138293,False,,,,,0,1
20,50000,-0.0726313662261963,512,False,1099,1.0112094e-06,1032,1.0643561138293,False,,,,,0,2
21,50000,-11.522354502719358,512,False,31174,0.0281283230069,1104,9.9832525996253,False,,,,,0,0
21,50000,2.2250738585072014e-308,512,False,31174,0.0281283230069,1104,9.9832525996253,False,,,,,0,1
21,50000,2.2250738585072014e-308,512,False,31174,0.0281283230069,1104,9.9832525996253,False,,,,,0,2
22,50000,2.2250738585072014e-308,256,True,101018,0.0372840691495,2523,1.9347950832848,True,0.2197930333872,0.5758991906527,4.726789e-07,0.6705190453666,0,0
22,50000,2.2250738585072014e-308,256,True,101018,0.0372840691495,2523,1.9347950832848,True,0.2197930333872,0.5758991906527,4.726789e-07,0.6705190453666,0,1
22,50000,2.2250738585072014e-308,256,True,101018,0.0372840691495,2523,1.9347950832848,True,0.2197930333872,0.5758991906527,4.726789e-07,0.6705190453666,0,2
23,50000,2.2250738585072014e-308,512,False,67968,0.0978738560367,518,9.9529712831091,False,,,,,0,0
23,50000,2.2250738585072014e-308,512,False,67968,0.0978738560367,518,9.9529712831091,False,,,,,0,1
23,50000,2.2250738585072014e-308,512,False,67968,0.0978738560367,518,9.9529712831091,False,,,,,0,2
24,50000,-0.0044514374235008,1024,False,70294,0.0004136888844,7068,1.223822099919,False,,,,,0,0
24,50000,-0.0064783455980108,1024,False,70294,0.0004136888844,7068,1.223822099919,False,,,,,0,1
24,50000,-0.0014718183357684,1024,False,70294,0.0004136888844,7068,1.223822099919,False,,,,,0,2
25,50000,-0.2933242461807863,1024,False,1622,0.001183312227,6616,0.1000349840821,False,,,,,0,0
25,50000,-0.0103583302582059,1024,False,1622,0.001183312227,6616,0.1000349840821,False,,,,,0,1
25,50000,-0.4581315023010495,1024,False,1622,0.001183312227,6616,0.1000349840821,False,,,,,0,2
26,50000,-0.0292234233414296,256,False,108958,6.2209322e-06,1,0.1001234167436,False,,,,,0,0
26,50000,-0.0398796908552237,256,False,108958,6.2209322e-06,1,0.1001234167436,False,,,,,0,1
26,50000,-0.0154076443655764,256,False,108958,6.2209322e-06,1,0.1001234167436,False,,,,,0,2
27,50000,2.2250738585072014e-308,1024,False,26985,0.0338008490166,190,9.9914829251522,False,,,,,0,0
27,50000,2.2250738585072014e-308,1024,False,26985,0.0338008490166,190,9.9914829251522,False,,,,,0,1
27,50000,2.2250738585072014e-308,1024,False,26985,0.0338008490166,190,9.9914829251522,False,,,,,0,2
28,50000,2.2250738585072014e-308,1024,False,102457,0.0403851148058,7203,0.1001337865496,False,,,,,0,0
28,50000,-0.0003660929767234,1024,False,102457,0.0403851148058,7203,0.1001337865496,False,,,,,0,1
