cum_budget,optimizer,run_id,budget,performance,seed
200000,PBT,,,,0
300000,PBT,,,,0
400000,PBT,,12000.0,183.18131001790366,0
500000,PBT,,12000.0,183.64721171061197,0
600000,PBT,,12000.0,184.1131134033203,0
700000,PBT,,12000.0,184.57901509602866,0
800000,PBT,,12000.0,185.0759506225586,0
900000,PBT,,12000.0,185.63883304595947,0
1000000,PBT,,12000.0,186.20171546936035,0
1100000,PBT,,12000.0,186.76459789276123,0
1200000,PBT,,12000.0,186.69238662719727,0
1300000,PBT,,12000.0,185.93215719858804,0
1400000,PBT,,12000.0,185.17192776997885,0
1500000,PBT,,12000.0,184.41169834136963,0
1600000,PBT,,12000.0,186.35242716471353,0
1700000,PBT,,12000.0,189.8124450047811,0
1800000,PBT,,12000.0,193.27246284484863,0
1900000,PBT,,12000.0,196.73248068491617,0
2000000,PBT,,12000.0,194.95106633504233,0
2100000,PBT,,12000.0,191.8592939376831,0
2200000,PBT,,12000.0,188.76752154032388,0
2300000,PBT,,12000.0,185.6757491429647,0
2400000,PBT,,12000.0,188.40624618530273,0
2500000,PBT,,12000.0,191.37933778762817,0
2600000,PBT,,12000.0,194.3524293899536,0
2700000,PBT,,12000.0,196.6220703125,0
2800000,PBT,,12000.0,193.73307291666666,0
2900000,PBT,,12000.0,190.84407552083334,0
3000000,PBT,,12000.0,187.955078125,0
3100000,PBT,,12000.0,186.90494791666666,0
3200000,PBT,,12000.0,190.58333333333334,0
3300000,PBT,,12000.0,194.26171875,0
3400000,PBT,,12000.0,197.94010416666666,0
3500000,PBT,,12000.0,198.01209910710654,0
3600000,PBT,,12000.0,193.49414253234863,0
3700000,PBT,,12000.0,188.97618595759073,0
3800000,PBT,,12000.0,184.45822938283285,0
200000,PBT,,,,1
300000,PBT,,,,1
400000,PBT,,12000.0,177.48903592427573,1
500000,PBT,,12000.0,179.73174015680948,1
600000,PBT,,12000.0,181.97444438934326,1
700000,PBT,,12000.0,184.21714862187704,1
800000,PBT,,12000.0,185.77408854166666,1
900000,PBT,,12000.0,185.873779296875,1
1000000,PBT,,12000.0,185.97347005208334,1
1100000,PBT,,12000.0,186.07316080729166,1
1200000,PBT,,12000.0,183.8753261566162,1
1300000,PBT,,12000.0,179.18850564956665,1
1400000,PBT,,12000.0,174.5016851425171,1
1500000,PBT,,12000.0,169.81486463546753,1
1600000,PBT,,12000.0,169.88281758626303,1
1700000,PBT,,12000.0,172.62533060709634,1
1800000,PBT,,12000.0,175.3678436279297,1
1900000,PBT,,12000.0,178.11035664876303,1
2000000,PBT,,12000.0,173.05393091837564,1
2100000,PBT,,12000.0,166.0477705001831,1
2200000,PBT,,12000.0,159.04161008199057,1
2300000,PBT,,12000.0,152.035449663798,1
2400000,PBT,,12000.0,159.7591094970703,1
2500000,PBT,,12000.0,168.0965118408203,1
2600000,PBT,,12000.0,176.4339141845703,1
2700000,PBT,,12000.0,183.67593908309937,1
2800000,PBT,,12000.0,182.88519605000815,1
2900000,PBT,,12000.0,182.0944530169169,1
3000000,PBT,,12000.0,181.30370998382568,1
3100000,PBT,,12000.0,180.51790364583334,1
3200000,PBT,,12000.0,179.74479166666666,1
3300000,PBT,,12000.0,178.9716796875,1
3400000,PBT,,12000.0,178.19856770833334,1
3500000,PBT,,12000.0,179.42141326268515,1
3600000,PBT,,12000.0,183.18456840515137,1
3700000,PBT,,12000.0,186.94772354761758,1
3800000,PBT,,12000.0,190.71087869008383,1
200000,PBT,,,,2
300000,PBT,,,,2
400000,PBT,,12000.0,188.1798006693522,2
500000,PBT,,12000.0,186.162247021993,2
600000,PBT,,12000.0,184.1446933746338,2
700000,PBT,,12000.0,182.12713972727457,2
800000,PBT,,12000.0,181.08072408040366,2
900000,PBT,,12000.0,182.0979766845703,2
1000000,PBT,,12000.0,183.11522928873697,2
1100000,PBT,,12000.0,184.13248189290366,2
1200000,PBT,,12000.0,183.07714462280273,2
1300000,PBT,,12000.0,179.7765016555786,2
1400000,PBT,,12000.0,176.4758586883545,2
1500000,PBT,,12000.0,173.17521572113037,2
1600000,PBT,,12000.0,172.6080780029297,2
1700000,PBT,,12000.0,173.5785369873047,2
1800000,PBT,,12000.0,174.5489959716797,2
1900000,PBT,,12000.0,175.5194549560547,2
2000000,PBT,,12000.0,178.59982935587564,2
2100000,PBT,,12000.0,182.2076826095581,2
2200000,PBT,,12000.0,185.81553586324057,2
2300000,PBT,,12000.0,189.423389116923,2
2400000,PBT,,12000.0,192.08788681030273,2
2500000,PBT,,12000.0,194.71307802200317,2
2600000,PBT,,12000.0,197.3382692337036,2
2700000,PBT,,12000.0,199.17000341415405,2
2800000,PBT,,12000.0,195.18305269877115,2
