cum_budget,optimizer,run_id,budget,performance,seed
50000000,Random Search,0.0,50000000.0,2488172.5,42
50100000,Random Search,0.002,50000000.0,2488252.3575,42
50200000,Random Search,0.004,50000000.0,2488332.215,42
50300000,Random Search,0.006,50000000.0,2488412.0725,42
50400000,Random Search,0.008,50000000.0,2488491.93,42
50500000,Random Search,0.01,50000000.0,2488571.7875,42
50600000,Random Search,0.012,50000000.0,2488651.645,42
50700000,Random Search,0.013999999999999999,50000000.0,2488731.5025,42
50800000,Random Search,0.016,50000000.0,2488811.36,42
50900000,Random Search,0.018,50000000.0,2488891.2175,42
51000000,Random Search,0.02,50000000.0,2488971.075,42
51100000,Random Search,0.022,50000000.0,2489050.9325,42
51200000,Random Search,0.024,50000000.0,2489130.79,42
51300000,Random Search,0.026,50000000.0,2489210.6475,42
51400000,Random Search,0.027999999999999997,50000000.0,2489290.505,42
51500000,Random Search,0.03,50000000.0,2489370.3625,42
51600000,Random Search,0.032,50000000.0,2489450.22,42
51700000,Random Search,0.033999999999999996,50000000.0,2489530.0775,42
51800000,Random Search,0.036,50000000.0,2489609.935,42
51900000,Random Search,0.038,50000000.0,2489689.7925,42
52000000,Random Search,0.04,50000000.0,2489769.65,42
52100000,Random Search,0.041999999999999996,50000000.0,2489849.5075,42
52200000,Random Search,0.044,50000000.0,2489929.365,42
52300000,Random Search,0.046,50000000.0,2490009.2225,42
52400000,Random Search,0.048,50000000.0,2490089.08,42
52500000,Random Search,0.049999999999999996,50000000.0,2490168.9375,42
52600000,Random Search,0.052,50000000.0,2490248.795,42
52700000,Random Search,0.054,50000000.0,2490328.6525,42
52800000,Random Search,0.055999999999999994,50000000.0,2490408.51,42
52900000,Random Search,0.057999999999999996,50000000.0,2490488.3675,42
53000000,Random Search,0.06,50000000.0,2490568.225,42
53100000,Random Search,0.062,50000000.0,2490648.0825,42
53200000,Random Search,0.064,50000000.0,2490727.94,42
53300000,Random Search,0.066,50000000.0,2490807.7975,42
53400000,Random Search,0.06799999999999999,50000000.0,2490887.655,42
53500000,Random Search,0.06999999999999999,50000000.0,2490967.5125,42
53600000,Random Search,0.072,50000000.0,2491047.37,42
53700000,Random Search,0.074,50000000.0,2491127.2275,42
53800000,Random Search,0.076,50000000.0,2491207.085,42
