cum_budget,optimizer,run_id,budget,performance,seed
5000000,Random Search,0.0,5000000.0,-8203.29296875,42
5100000,Random Search,0.02,5000000.0,-8156.975166015625,42
5200000,Random Search,0.04,5000000.0,-8110.65736328125,42
5300000,Random Search,0.060000000000000005,5000000.0,-8064.339560546875,42
5400000,Random Search,0.08,5000000.0,-8018.0217578125,42
5500000,Random Search,0.1,5000000.0,-7971.703955078125,42
5600000,Random Search,0.12000000000000001,5000000.0,-7925.38615234375,42
5700000,Random Search,0.14,5000000.0,-7879.068349609375,42
5800000,Random Search,0.16,5000000.0,-7832.750546875,42
5900000,Random Search,0.18000000000000002,5000000.0,-7786.432744140625,42
6000000,Random Search,0.2,5000000.0,-7740.11494140625,42
6100000,Random Search,0.22000000000000003,5000000.0,-7693.797138671875,42
6200000,Random Search,0.24000000000000002,5000000.0,-7647.4793359375,42
6300000,Random Search,0.26,5000000.0,-7601.161533203125,42
6400000,Random Search,0.28,5000000.0,-7554.84373046875,42
6500000,Random Search,0.30000000000000004,5000000.0,-7508.525927734375,42
6600000,Random Search,0.32,5000000.0,-7462.208125,42
6700000,Random Search,0.34,5000000.0,-7415.8903222656245,42
6800000,Random Search,0.36000000000000004,5000000.0,-7369.57251953125,42
6900000,Random Search,0.38,5000000.0,-7323.254716796875,42
7000000,Random Search,0.4,5000000.0,-7276.9369140625,42
7100000,Random Search,0.42000000000000004,5000000.0,-7230.619111328125,42
7200000,Random Search,0.44000000000000006,5000000.0,-7184.30130859375,42
7300000,Random Search,0.46,5000000.0,-7137.983505859374,42
7400000,Random Search,0.48000000000000004,5000000.0,-7091.665703125,42
7500000,Random Search,0.5,5000000.0,-7045.347900390625,42
7600000,Random Search,0.52,5000000.0,-6999.03009765625,42
7700000,Random Search,0.54,5000000.0,-6952.712294921875,42
7800000,Random Search,0.56,5000000.0,-6906.3944921875,42
7900000,Random Search,0.5800000000000001,5000000.0,-6860.076689453124,42
8000000,Random Search,0.6000000000000001,5000000.0,-6813.75888671875,42
8100000,Random Search,0.62,5000000.0,-6767.441083984375,42
8200000,Random Search,0.64,5000000.0,-6721.12328125,42
8300000,Random Search,0.66,5000000.0,-6674.805478515625,42
8400000,Random Search,0.68,5000000.0,-6628.48767578125,42
8500000,Random Search,0.7000000000000001,5000000.0,-6582.169873046875,42
8600000,Random Search,0.7200000000000001,5000000.0,-6535.8520703125,42
8700000,Random Search,0.7400000000000001,5000000.0,-6489.534267578125,42
8800000,Random Search,0.76,5000000.0,-6443.21646484375,42
8900000,Random Search,0.78,5000000.0,-6396.8986621093745,42
9000000,Random Search,0.8,5000000.0,-6350.580859375,42
9100000,Random Search,0.8200000000000001,5000000.0,-6304.263056640625,42
9200000,Random Search,0.8400000000000001,5000000.0,-6257.9452539062495,42
9300000,Random Search,0.8600000000000001,5000000.0,-6211.627451171875,42
9400000,Random Search,0.8800000000000001,5000000.0,-6165.3096484375,42
9500000,Random Search,0.9,5000000.0,-6118.991845703125,42
9600000,Random Search,0.92,5000000.0,-6072.67404296875,42
9700000,Random Search,0.9400000000000001,5000000.0,-6026.356240234375,42
9800000,Random Search,0.9600000000000001,5000000.0,-5980.038437499999,42
9900000,Random Search,0.9800000000000001,5000000.0,-5933.720634765625,42
10000000,Random Search,1.0,5000000.0,-5887.40283203125,42
10100000,Random Search,1.02,5000000.0,-5849.153793945313,42
10200000,Random Search,1.04,5000000.0,-5810.904755859375,42
10300000,Random Search,1.06,5000000.0,-5772.655717773438,42
10400000,Random Search,1.08,5000000.0,-5734.4066796875,42
10500000,Random Search,1.1,5000000.0,-5696.157641601562,42
10600000,Random Search,1.12,5000000.0,-5657.908603515625,42
10700000,Random Search,1.1400000000000001,5000000.0,-5619.659565429687,42
10800000,Random Search,1.16,5000000.0,-5581.41052734375,42
10900000,Random Search,1.18,5000000.0,-5543.161489257813,42
11000000,Random Search,1.2,5000000.0,-5504.912451171875,42
11100000,Random Search,1.22,5000000.0,-5466.6634130859375,42
11200000,Random Search,1.24,5000000.0,-5428.414375,42
11300000,Random Search,1.26,5000000.0,-5390.165336914062,42
11400000,Random Search,1.28,5000000.0,-5351.916298828125,42
11500000,Random Search,1.3,5000000.0,-5313.667260742188,42
11600000,Random Search,1.32,5000000.0,-5275.41822265625,42
11700000,Random Search,1.34,5000000.0,-5237.169184570313,42
11800000,Random Search,1.36,5000000.0,-5198.920146484375,42
11900000,Random Search,1.38,5000000.0,-5160.671108398437,42
12000000,Random Search,1.4,5000000.0,-5122.4220703125,42
12100000,Random Search,1.42,5000000.0,-5084.173032226563,42
12200000,Random Search,1.44,5000000.0,-5045.923994140625,42
