cum_budget,optimizer,run_id,budget,performance,seed
100000,PBT,,2000.0,1195.0923484268571,0
200000,PBT,,2000.0,1191.0214432804742,0
300000,PBT,,2000.0,1192.2503881919451,0
400000,PBT,,2000.0,1218.159730578029,0
500000,PBT,,2000.0,1200.4837285586061,0
600000,PBT,,2000.0,1188.383425607215,0
100000,PBT,,2000.0,1196.90544044891,1
200000,PBT,,2000.0,1196.7857904415098,1
300000,PBT,,2000.0,1192.3410290725158,1
400000,PBT,,2000.0,1200.7610896243418,1
500000,PBT,,2000.0,1191.636068222892,1
600000,PBT,,2000.0,1193.4814331921705,1
100000,PBT,,2000.0,1194.2238451563712,2
200000,PBT,,2000.0,1203.4993330490538,2
300000,PBT,,2000.0,1195.0271199357478,2
400000,PBT,,2000.0,1191.034490668177,2
500000,PBT,,2000.0,1191.2292186171576,2
600000,PBT,,2000.0,1197.5187093603577,2
100000,Random Search,4.0,20000.0,895.3353537885513,42
200000,Random Search,9.0,20000.0,469.1719196590277,42
300000,Random Search,14.0,20000.0,844.0119181661288,42
400000,Random Search,19.0,20000.0,471.8506287101577,42
500000,Random Search,24.0,20000.0,717.1858941743748,42
600000,Random Search,29.0,20000.0,833.9956481814285,42
100000,Random Search,4.0,20000.0,1284.1658834396776,43
200000,Random Search,9.0,20000.0,1215.065766068553,43
300000,Random Search,14.0,20000.0,906.6390369673222,43
400000,Random Search,19.0,20000.0,1166.7234321323592,43
500000,Random Search,24.0,20000.0,495.52338742264766,43
600000,Random Search,29.0,20000.0,833.828877049683,43
100000,Random Search,4.0,20000.0,1089.2613587255053,44
200000,Random Search,9.0,20000.0,1071.5550214480174,44
300000,Random Search,14.0,20000.0,934.7074823103468,44
400000,Random Search,19.0,20000.0,805.3274464578735,44
500000,Random Search,24.0,20000.0,1296.840452946824,44
600000,Random Search,29.0,20000.0,949.47799869303,44
100000,SMAC BO,4.0,20000.0,1234.98681640625,0
200000,SMAC BO,9.0,20000.0,1288.1005859375,0
300000,SMAC BO,14.0,20000.0,1229.8641357421875,0
400000,SMAC BO,19.0,20000.0,1303.2647705078125,0
500000,SMAC BO,24.0,20000.0,1326.560791015625,0
600000,SMAC BO,29.0,20000.0,1326.8468017578125,0
100000,SMAC BO,4.0,20000.0,1227.3739054743926,1
200000,SMAC BO,9.0,20000.0,1230.7365076710828,1
300000,SMAC BO,14.0,20000.0,1185.019855392051,1
400000,SMAC BO,19.0,20000.0,1337.4772359587614,1
500000,SMAC BO,24.0,20000.0,1274.0730292317871,1
600000,SMAC BO,29.0,20000.0,1212.7418107487931,1
100000,SMAC BO,4.0,20000.0,1224.5207796965915,2
200000,SMAC BO,9.0,20000.0,1225.2389151526231,2
300000,SMAC BO,14.0,20000.0,1287.21638374974,2
400000,SMAC BO,19.0,20000.0,1274.3764484408084,2
500000,SMAC BO,24.0,20000.0,1212.215447958559,2
600000,SMAC BO,29.0,20000.0,1244.4374116159115,2
100000,SMAC MF,,937.5,1195.1673583984375,0
200000,SMAC MF,,2008.9285714285713,1182.0691179547991,0
300000,SMAC MF,,3629.8076923076924,1188.4935666597808,0
400000,SMAC MF,,6197.916666666666,1199.519552866618,0
500000,SMAC MF,,10625.0,1208.8109588623047,0
600000,SMAC MF,,17767.85714285714,1199.5536695207868,0
100000,SMAC MF,,937.5,1198.26227078598,1
200000,SMAC MF,,2008.9285714285713,1182.1353547135775,1
300000,SMAC MF,,3629.8076923076924,1189.2985911683968,1
400000,SMAC MF,,6197.916666666666,1194.3688835310143,1
500000,SMAC MF,,10625.0,1182.8102677998463,1
600000,SMAC MF,,17767.85714285714,1181.913639672128,1
100000,SMAC MF,,937.5,1195.788110127624,2
200000,SMAC MF,,2008.9285714285713,1178.0202300943718,2
300000,SMAC MF,,3629.8076923076924,1192.1351144366581,2
400000,SMAC MF,,6197.916666666666,1200.7307510902601,2
500000,SMAC MF,,10625.0,1186.5847710684893,2
600000,SMAC MF,,17767.85714285714,1166.5490570763986,2
