cum_budget,optimizer,run_id,budget,performance,seed
50000000,Random Search,0.0,50000000.0,113.04380289713542,42
50100000,Random Search,0.002,50000000.0,113.09636393229167,42
50200000,Random Search,0.004,50000000.0,113.14892496744793,42
50300000,Random Search,0.006,50000000.0,113.20148600260417,42
50400000,Random Search,0.008,50000000.0,113.25404703776042,42
50500000,Random Search,0.01,50000000.0,113.30660807291667,42
50600000,Random Search,0.012,50000000.0,113.35916910807292,42
50700000,Random Search,0.013999999999999999,50000000.0,113.41173014322918,42
50800000,Random Search,0.016,50000000.0,113.46429117838542,42
50900000,Random Search,0.018,50000000.0,113.51685221354167,42
51000000,Random Search,0.02,50000000.0,113.56941324869793,42
51100000,Random Search,0.022,50000000.0,113.62197428385417,42
51200000,Random Search,0.024,50000000.0,113.67453531901042,42
51300000,Random Search,0.026,50000000.0,113.72709635416668,42
51400000,Random Search,0.027999999999999997,50000000.0,113.77965738932292,42
51500000,Random Search,0.03,50000000.0,113.83221842447917,42
51600000,Random Search,0.032,50000000.0,113.88477945963542,42
51700000,Random Search,0.033999999999999996,50000000.0,113.93734049479167,42
51800000,Random Search,0.036,50000000.0,113.98990152994791,42
51900000,Random Search,0.038,50000000.0,114.04246256510417,42
52000000,Random Search,0.04,50000000.0,114.09502360026042,42
52100000,Random Search,0.041999999999999996,50000000.0,114.14758463541668,42
52200000,Random Search,0.044,50000000.0,114.20014567057292,42
52300000,Random Search,0.046,50000000.0,114.25270670572917,42
52400000,Random Search,0.048,50000000.0,114.30526774088543,42
52500000,Random Search,0.049999999999999996,50000000.0,114.35782877604167,42
52600000,Random Search,0.052,50000000.0,114.41038981119792,42
52700000,Random Search,0.054,50000000.0,114.46295084635418,42
52800000,Random Search,0.055999999999999994,50000000.0,114.51551188151042,42
52900000,Random Search,0.057999999999999996,50000000.0,114.56807291666667,42
53000000,Random Search,0.06,50000000.0,114.62063395182292,42
53100000,Random Search,0.062,50000000.0,114.67319498697917,42
53200000,Random Search,0.064,50000000.0,114.72575602213541,42
53300000,Random Search,0.066,50000000.0,114.77831705729167,42
53400000,Random Search,0.06799999999999999,50000000.0,114.83087809244792,42
53500000,Random Search,0.06999999999999999,50000000.0,114.88343912760418,42
53600000,Random Search,0.072,50000000.0,114.93600016276042,42
53700000,Random Search,0.074,50000000.0,114.98856119791667,42
53800000,Random Search,0.076,50000000.0,115.04112223307293,42
53900000,Random Search,0.078,50000000.0,115.09368326822917,42
54000000,Random Search,0.08,50000000.0,115.14624430338542,42
54100000,Random Search,0.08199999999999999,50000000.0,115.19880533854167,42
54200000,Random Search,0.08399999999999999,50000000.0,115.25136637369792,42
54300000,Random Search,0.086,50000000.0,115.30392740885416,42
54400000,Random Search,0.088,50000000.0,115.35648844401042,42
54500000,Random Search,0.09,50000000.0,115.40904947916667,42
54600000,Random Search,0.092,50000000.0,115.46161051432291,42
54700000,Random Search,0.094,50000000.0,115.51417154947917,42
54800000,Random Search,0.096,50000000.0,115.56673258463542,42
54900000,Random Search,0.09799999999999999,50000000.0,115.61929361979168,42
55000000,Random Search,0.09999999999999999,50000000.0,115.67185465494792,42
55100000,Random Search,0.102,50000000.0,115.72441569010417,42
55200000,Random Search,0.104,50000000.0,115.77697672526043,42
55300000,Random Search,0.106,50000000.0,115.82953776041667,42
55400000,Random Search,0.108,50000000.0,115.88209879557292,42
55500000,Random Search,0.11,50000000.0,115.93465983072917,42
55600000,Random Search,0.11199999999999999,50000000.0,115.98722086588542,42
55700000,Random Search,0.11399999999999999,50000000.0,116.03978190104166,42
55800000,Random Search,0.11599999999999999,50000000.0,116.09234293619792,42
55900000,Random Search,0.118,50000000.0,116.14490397135417,42
56000000,Random Search,0.12,50000000.0,116.19746500651041,42
56100000,Random Search,0.122,50000000.0,116.25002604166667,42
56200000,Random Search,0.124,50000000.0,116.30258707682292,42
56300000,Random Search,0.126,50000000.0,116.35514811197918,42
56400000,Random Search,0.128,50000000.0,116.40770914713542,42
56500000,Random Search,0.13,50000000.0,116.46027018229167,42
