cum_budget,optimizer,run_id,budget,performance,seed
100000,PBT,,,,0
200000,PBT,,5000.0,-249.09569931030273,0
300000,PBT,,5000.0,-255.9430332183838,0
400000,PBT,,5000.0,-273.8671875,0
500000,PBT,,5000.0,-291.7392578125,0
600000,PBT,,5000.0,-298.326171875,0
700000,PBT,,5000.0,-279.46679878234863,0
800000,PBT,,5000.0,-243.6432342529297,0
900000,PBT,,5000.0,-253.58789253234863,0
1000000,PBT,,5000.0,-250.29036331176758,0
1100000,PBT,,5000.0,-227.12955284118652,0
1200000,PBT,,5000.0,-219.82291412353516,0
1300000,PBT,,5000.0,-230.8603515625,0
1400000,PBT,,5000.0,-299.419921875,0
1500000,PBT,,5000.0,-309.8427734375,0
1600000,PBT,,5000.0,-281.5078125,0
100000,PBT,,,,1
200000,PBT,,5000.0,-299.4420471191406,1
300000,PBT,,5000.0,-323.2164611816406,1
400000,PBT,,5000.0,-307.44140625,1
500000,PBT,,5000.0,-276.52149391174316,1
600000,PBT,,5000.0,-224.5716209411621,1
700000,PBT,,5000.0,-209.61198234558105,1
800000,PBT,,5000.0,-219.3125,1
900000,PBT,,5000.0,-272.7239646911621,1
1000000,PBT,,5000.0,-297.68164825439453,1
1100000,PBT,,5000.0,-279.9586601257324,1
1200000,PBT,,5000.0,-272.1328125,1
1300000,PBT,,5000.0,-263.701171875,1
1400000,PBT,,5000.0,-242.94921875,1
1500000,PBT,,5000.0,-254.67773818969727,1
1600000,PBT,,5000.0,-288.0599060058594,1
100000,PBT,,,,2
200000,PBT,,5000.0,-305.9622344970703,2
300000,PBT,,5000.0,-270.56836700439453,2
400000,PBT,,5000.0,-243.70833587646484,2
500000,PBT,,5000.0,-225.0061798095703,2
600000,PBT,,5000.0,-230.4016876220703,2
700000,PBT,,5000.0,-241.6009120941162,2
800000,PBT,,5000.0,-256.6692810058594,2
900000,PBT,,5000.0,-223.63379287719727,2
1000000,PBT,,5000.0,-239.361328125,2
1100000,PBT,,5000.0,-328.2333984375,2
1200000,PBT,,5000.0,-285.95052337646484,2
1300000,PBT,,5000.0,-215.78223037719727,2
1400000,PBT,,5000.0,-165.22721099853516,2
1500000,PBT,,5000.0,-184.11262893676758,2
1600000,PBT,,5000.0,-249.2916717529297,2
100000,Random Search,1.0,50000.0,-92.09635162353516,42
200000,Random Search,3.0,50000.0,-254.6666717529297,42
300000,Random Search,5.0,50000.0,-336.4479064941406,42
400000,Random Search,7.0,50000.0,-207.0338592529297,42
500000,Random Search,9.0,50000.0,-62.89583206176758,42
600000,Random Search,11.0,50000.0,-172.9244842529297,42
700000,Random Search,13.0,50000.0,-160.9010467529297,42
800000,Random Search,15.0,50000.0,-47.94010543823242,42
900000,Random Search,17.0,50000.0,-29.80989646911621,42
1000000,Random Search,19.0,50000.0,-122.2265625,42
1100000,Random Search,21.0,50000.0,-336.4479064941406,42
1200000,Random Search,23.0,50000.0,-172.9244842529297,42
1300000,Random Search,25.0,50000.0,-41.94010543823242,42
1400000,Random Search,27.0,50000.0,-101.40364837646484,42
1500000,Random Search,29.0,50000.0,-26.03645896911621,42
1600000,Random Search,31.0,50000.0,-13.9609375,42
100000,Random Search,1.0,50000.0,-143.9921875,43
200000,Random Search,3.0,50000.0,-145.8645782470703,43
300000,Random Search,5.0,50000.0,-159.6796875,43
400000,Random Search,7.0,50000.0,-195.9036407470703,43
500000,Random Search,9.0,50000.0,-99.14322662353516,43
600000,Random Search,11.0,50000.0,-124.2109375,43
700000,Random Search,13.0,50000.0,-307.1744689941406,43
800000,Random Search,15.0,50000.0,-176.4192657470703,43
900000,Random Search,17.0,50000.0,-96.9765625,43
1000000,Random Search,19.0,50000.0,-117.94271087646484,43
1100000,Random Search,21.0,50000.0,-91.65364837646484,43
1200000,Random Search,23.0,50000.0,-194.0859375,43
1300000,Random Search,25.0,50000.0,-132.859375,43
1400000,Random Search,27.0,50000.0,-233.1796875,43
1500000,Random Search,29.0,50000.0,-72.4296875,43
1600000,Random Search,31.0,50000.0,-247.5286407470703,43
100000,Random Search,1.0,50000.0,-134.2682342529297,44
200000,Random Search,3.0,50000.0,-145.2864532470703,44
300000,Random Search,5.0,50000.0,-115.30208587646484,44
400000,Random Search,7.0,50000.0,-119.15885162353516,44
500000,Random Search,9.0,50000.0,-390.7265625,44
600000,Random Search,11.0,50000.0,-63.65625,44
700000,Random Search,13.0,50000.0,-68.80728912353516,44
800000,Random Search,15.0,50000.0,-146.5911407470703,44
900000,Random Search,17.0,50000.0,-269.8177185058594,44
1000000,Random Search,19.0,50000.0,-330.3203125,44
1100000,Random Search,21.0,50000.0,-152.5078125,44
1200000,Random Search,23.0,50000.0,-169.3020782470703,44
1300000,Random Search,25.0,50000.0,-239.1848907470703,44
1400000,Random Search,27.0,50000.0,-91.90103912353516,44
1500000,Random Search,29.0,50000.0,-226.5104217529297,44
1600000,Random Search,31.0,50000.0,-229.9479217529297,44
100000,SMAC BO,1.0,50000.0,-78.35416412353516,0
200000,SMAC BO,3.0,50000.0,-76.34375,0
300000,SMAC BO,5.0,50000.0,-92.39322662353516,0
400000,SMAC BO,7.0,50000.0,-69.22396087646484,0
500000,SMAC BO,9.0,50000.0,-32.10416793823242,0
600000,SMAC BO,11.0,50000.0,-29.38020896911621,0
700000,SMAC BO,13.0,50000.0,-129.3932342529297,0
800000,SMAC BO,15.0,50000.0,-425.2421875,0
900000,SMAC BO,17.0,50000.0,-185.5442657470703,0
1000000,SMAC BO,19.0,50000.0,-31.63802146911621,0
1100000,SMAC BO,21.0,50000.0,-33.61979293823242,0
1200000,SMAC BO,23.0,50000.0,-9.3046875,0
1300000,SMAC BO,25.0,50000.0,-59.6875,0
1400000,SMAC BO,27.0,50000.0,-365.5182189941406,0
1500000,SMAC BO,29.0,50000.0,-220.3098907470703,0
1600000,SMAC BO,31.0,50000.0,-30.8515625,0
100000,SMAC BO,1.0,50000.0,-9.932291984558104,1
200000,SMAC BO,3.0,50000.0,-276.7994689941406,1
300000,SMAC BO,5.0,50000.0,-212.4010467529297,1
400000,SMAC BO,7.0,50000.0,-10.9453125,1
500000,SMAC BO,9.0,50000.0,-15.684895515441896,1
600000,SMAC BO,11.0,50000.0,-35.74739456176758,1
700000,SMAC BO,13.0,50000.0,-9.341145515441896,1
800000,SMAC BO,15.0,50000.0,-61.6640625,1
900000,SMAC BO,17.0,50000.0,-77.32552337646484,1
1000000,SMAC BO,19.0,50000.0,-30.06510353088379,1
1100000,SMAC BO,21.0,50000.0,-57.796875,1
1200000,SMAC BO,23.0,50000.0,-114.97396087646484,1
1300000,SMAC BO,25.0,50000.0,-30.71354103088379,1
1400000,SMAC BO,27.0,50000.0,-102.6171875,1
1500000,SMAC BO,29.0,50000.0,-247.3619842529297,1
1600000,SMAC BO,31.0,50000.0,-34.75260543823242,1
100000,SMAC BO,1.0,50000.0,-147.3020782470703,2
200000,SMAC BO,3.0,50000.0,-260.9739685058594,2
300000,SMAC BO,5.0,50000.0,-420.6484375,2
400000,SMAC BO,7.0,50000.0,-500.0,2
500000,SMAC BO,9.0,50000.0,-19.953125,2
600000,SMAC BO,11.0,50000.0,-108.57552337646484,2
700000,SMAC BO,13.0,50000.0,-24.42708396911621,2
800000,SMAC BO,15.0,50000.0,-35.421875,2
900000,SMAC BO,17.0,50000.0,-9.276041984558104,2
1000000,SMAC BO,19.0,50000.0,-68.09896087646484,2
1100000,SMAC BO,21.0,50000.0,-39.89323043823242,2
1200000,SMAC BO,23.0,50000.0,-9.328125,2
1300000,SMAC BO,25.0,50000.0,-44.21354293823242,2
1400000,SMAC BO,27.0,50000.0,-40.86979293823242,2
1500000,SMAC BO,29.0,50000.0,-9.380208015441896,2
1600000,SMAC BO,31.0,50000.0,-41.06510543823242,2
100000,SMAC MF,,1138.392857142857,-132.5750730242048,0
200000,SMAC MF,,1912.7155172413793,-215.12271012931035,0
300000,SMAC MF,,2774.7844827586205,-250.71322737068965,0
400000,SMAC MF,,3831.845238095238,-265.25316220238096,0
500000,SMAC MF,,5022.321428571428,-265.3900669642857,0
600000,SMAC MF,,6212.797619047618,-265.5269717261905,0
700000,SMAC MF,,8112.9807692307695,-298.9414813701923,0
800000,SMAC MF,,10036.057692307691,-333.4294621394231,0
900000,SMAC MF,,11959.134615384617,-367.91744290865387,0
1000000,SMAC MF,,15494.791666666666,-352.04541015625,0
1100000,SMAC MF,,19661.458333333332,-316.46728515625,0
1200000,SMAC MF,,23828.125,-280.88916015625,0
1300000,SMAC MF,,30133.928571428572,-264.54561941964283,0
1400000,SMAC MF,,37276.78571428571,-255.72865513392858,0
1500000,SMAC MF,,44419.642857142855,-246.91169084821428,0
100000,SMAC MF,,1138.392857142857,-135.18021065848214,1
200000,SMAC MF,,1912.7155172413793,-180.24847964582773,1
300000,SMAC MF,,2774.7844827586205,-277.64216061296133,1
400000,SMAC MF,,3831.845238095238,-316.8743591308594,1
500000,SMAC MF,,5022.321428571428,-316.3118591308594,1
600000,SMAC MF,,6212.797619047618,-315.7493591308594,1
700000,SMAC MF,,8112.9807692307695,-326.73888631967395,1
800000,SMAC MF,,10036.057692307691,-338.10105954683746,1
900000,SMAC MF,,11959.134615384617,-349.4632327740009,1
1000000,SMAC MF,,15494.791666666666,-338.0623566309611,1
1100000,SMAC MF,,19661.458333333332,-317.7542002995809,1
1200000,SMAC MF,,23828.125,-297.4460439682007,1
1300000,SMAC MF,,30133.928571428572,-307.5196010044643,1
1400000,SMAC MF,,37276.78571428571,-329.4816545758929,1
1500000,SMAC MF,,44419.642857142855,-351.44370814732144,1
100000,SMAC MF,,1138.392857142857,-171.43987862723213,2
200000,SMAC MF,,1912.7155172413793,-205.55670402789937,2
300000,SMAC MF,,2774.7844827586205,-210.97193671917094,2
400000,SMAC MF,,3831.845238095238,-210.85283243088494,2
500000,SMAC MF,,5022.321428571428,-206.94707652500696,2
600000,SMAC MF,,6212.797619047618,-203.041320619129,2
700000,SMAC MF,,8112.9807692307695,-204.34134409977838,2
800000,SMAC MF,,10036.057692307691,-205.80929594773514,2
900000,SMAC MF,,11959.134615384617,-207.27724779569186,2
1000000,SMAC MF,,15494.791666666666,-199.99037265777588,2
1100000,SMAC MF,,19661.458333333332,-189.27769565582275,2
1200000,SMAC MF,,23828.125,-178.56501865386963,2
1300000,SMAC MF,,30133.928571428572,-190.53138651166643,2
1400000,SMAC MF,,37276.78571428571,-211.37216322762626,2
1500000,SMAC MF,,44419.642857142855,-232.2129399435861,2
