cum_budget,optimizer,run_id,budget,performance,seed
100000,PBT,,,,0
200000,PBT,,,,0
300000,PBT,,,,0
400000,PBT,,10000.0,-0.7724381296684647,0
500000,PBT,,10000.0,-0.7164331000873788,0
600000,PBT,,10000.0,-0.660428070506293,0
700000,PBT,,10000.0,-0.6646447091247368,0
800000,PBT,,10000.0,-0.7090091265428671,0
900000,PBT,,10000.0,-0.7533735439609972,0
1000000,PBT,,10000.0,-0.7540022842770576,0
1100000,PBT,,10000.0,-0.6890275089400133,0
1200000,PBT,,10000.0,-0.6240527336029689,0
1300000,PBT,,10000.0,-0.5756365527083334,0
1400000,PBT,,10000.0,-0.5934547495833333,0
1500000,PBT,,10000.0,-0.6112729464583334,0
1600000,PBT,,10000.0,-0.6290911433333334,0
1700000,PBT,,10000.0,-0.6590764954166667,0
1800000,PBT,,10000.0,-0.6890618475000001,0
1900000,PBT,,10000.0,-0.7190471995833334,0
2000000,PBT,,10000.0,-0.713695315,0
2100000,PBT,,10000.0,-0.69950912125,0
2200000,PBT,,10000.0,-0.6853229274999999,0
2300000,PBT,,10000.0,-0.6791723706249999,0
2400000,PBT,,10000.0,-0.678378905,0
2500000,PBT,,10000.0,-0.677585439375,0
2600000,PBT,,10000.0,-0.6721181530833334,0
2700000,PBT,,10000.0,-0.6596401357916667,0
2800000,PBT,,10000.0,-0.6471621185,0
2900000,PBT,,10000.0,-0.6371857227390003,0
3000000,PBT,,10000.0,-0.6372158131006685,0
3100000,PBT,,10000.0,-0.6372459034623369,0
3200000,PBT,,10000.0,-0.6372759938240051,0
100000,PBT,,,,1
200000,PBT,,,,1
300000,PBT,,,,1
400000,PBT,,10000.0,-0.8567090080459977,1
500000,PBT,,10000.0,-0.7235034360617543,1
600000,PBT,,10000.0,-0.5902978640775108,1
700000,PBT,,10000.0,-0.6166665099180985,1
800000,PBT,,10000.0,-0.7494179676419067,1
900000,PBT,,10000.0,-0.8821694253657151,1
1000000,PBT,,10000.0,-0.9616708791666666,1
1100000,PBT,,10000.0,-0.9612973270833334,1
1200000,PBT,,10000.0,-0.960923775,1
1300000,PBT,,10000.0,-0.9427499375000001,1
1400000,PBT,,10000.0,-0.8533749583333333,1
1500000,PBT,,10000.0,-0.7639999791666666,1
1600000,PBT,,10000.0,-0.6746249999999999,1
1700000,PBT,,10000.0,-0.7339226906249999,1
1800000,PBT,,10000.0,-0.7932203812499999,1
1900000,PBT,,10000.0,-0.8525180718750001,1
2000000,PBT,,10000.0,-0.8684641908333334,1
2100000,PBT,,10000.0,-0.8735724168750001,1
2200000,PBT,,10000.0,-0.8786806429166667,1
2300000,PBT,,10000.0,-0.8953186683333334,1
2400000,PBT,,10000.0,-0.9196432266666668,1
2500000,PBT,,10000.0,-0.943967785,1
2600000,PBT,,10000.0,-0.9583955175,1
2700000,PBT,,10000.0,-0.9579780112499999,1
2800000,PBT,,10000.0,-0.957560505,1
2900000,PBT,,10000.0,-0.9578007171726226,1
3000000,PBT,,10000.0,-0.9606718030357361,1
3100000,PBT,,10000.0,-0.9635428888988494,1
3200000,PBT,,10000.0,-0.9664139747619628,1
100000,Random Search,0.0,100000.0,-0.9254505038261414,42
200000,Random Search,1.0,100000.0,-0.6521432399749756,42
300000,Random Search,2.0,100000.0,-0.6562291979789734,42
400000,Random Search,3.0,100000.0,-0.6494010090827942,42
500000,Random Search,4.0,100000.0,-0.4173593521118164,42
600000,Random Search,5.0,100000.0,-0.9219582676887512,42
700000,Random Search,6.0,100000.0,-0.9217942357063292,42
800000,Random Search,7.0,100000.0,-0.8026536107063293,42
900000,Random Search,8.0,100000.0,-0.797041654586792,42
1000000,Random Search,9.0,100000.0,-0.7400051951408386,42
1100000,Random Search,10.0,100000.0,-0.5974999666213989,42
1200000,Random Search,11.0,100000.0,-0.7519713044166565,42
1300000,Random Search,12.0,100000.0,-0.8865260481834412,42
1400000,Random Search,13.0,100000.0,-0.9147968292236328,42
1500000,Random Search,14.0,100000.0,-0.5748801827430725,42
1600000,Random Search,15.0,100000.0,-0.7112187743186951,42
1700000,Random Search,16.0,100000.0,-0.8320937156677246,42
1800000,Random Search,17.0,100000.0,-0.920716106891632,42
1900000,Random Search,18.0,100000.0,-0.9225912094116212,42
2000000,Random Search,19.0,100000.0,-0.6045624613761902,42
2100000,Random Search,20.0,100000.0,-0.8791353702545166,42
2200000,Random Search,21.0,100000.0,-0.8264166712760925,42
2300000,Random Search,22.0,100000.0,-0.9270208477973938,42
2400000,Random Search,23.0,100000.0,-0.7202499508857727,42
2500000,Random Search,24.0,100000.0,-0.8172187805175781,42
2600000,Random Search,25.0,100000.0,-0.656083345413208,42
2700000,Random Search,26.0,100000.0,-0.660729169845581,42
2800000,Random Search,27.0,100000.0,-0.5919869542121887,42
2900000,Random Search,28.0,100000.0,-0.9277942776679992,42
3000000,Random Search,29.0,100000.0,-0.4496666491031647,42
3100000,Random Search,30.0,100000.0,-0.439953088760376,42
3200000,Random Search,31.0,100000.0,-0.5090963244438171,42
100000,Random Search,0.0,100000.0,-0.9664140343666076,43
200000,Random Search,1.0,100000.0,-0.964421808719635,43
300000,Random Search,2.0,100000.0,-0.6429713368415833,43
400000,Random Search,3.0,100000.0,-0.6415416598320007,43
500000,Random Search,4.0,100000.0,-0.8107473850250244,43
600000,Random Search,5.0,100000.0,-0.6039531230926514,43
700000,Random Search,6.0,100000.0,-0.6446822285652161,43
800000,Random Search,7.0,100000.0,-0.6442838311195374,43
900000,Random Search,8.0,100000.0,-0.7791171669960022,43
1000000,Random Search,9.0,100000.0,-0.8015494346618652,43
1100000,Random Search,10.0,100000.0,-0.6791015267372131,43
1200000,Random Search,11.0,100000.0,-0.9237396121025084,43
1300000,Random Search,12.0,100000.0,-0.9278931617736816,43
1400000,Random Search,13.0,100000.0,-0.8153879642486572,43
1500000,Random Search,14.0,100000.0,-0.6441666483879089,43
1600000,Random Search,15.0,100000.0,-0.8747552037239075,43
1700000,Random Search,16.0,100000.0,-0.7669193148612976,43
1800000,Random Search,17.0,100000.0,-0.7312785983085632,43
1900000,Random Search,18.0,100000.0,-0.6772004961967468,43
2000000,Random Search,19.0,100000.0,-0.956934928894043,43
2100000,Random Search,20.0,100000.0,-0.9626640677452089,43
2200000,Random Search,21.0,100000.0,-0.9624765515327454,43
2300000,Random Search,22.0,100000.0,-0.7652786374092102,43
2400000,Random Search,23.0,100000.0,-0.9639530777931212,43
2500000,Random Search,24.0,100000.0,-0.9619140625,43
2600000,Random Search,25.0,100000.0,-0.9640703201293944,43
2700000,Random Search,26.0,100000.0,-0.8140051960945129,43
2800000,Random Search,27.0,100000.0,-0.744932234287262,43
2900000,Random Search,28.0,100000.0,-0.8274948000907898,43
3000000,Random Search,29.0,100000.0,-0.6316145658493042,43
3100000,Random Search,30.0,100000.0,-0.6329739689826965,43
3200000,Random Search,31.0,100000.0,-0.621343731880188,43
100000,Random Search,0.0,100000.0,-0.9679140448570251,44
200000,Random Search,1.0,100000.0,-0.816184937953949,44
300000,Random Search,2.0,100000.0,-0.7274817824363708,44
400000,Random Search,3.0,100000.0,-0.5290833115577698,44
500000,Random Search,4.0,100000.0,-0.8579036593437195,44
600000,Random Search,5.0,100000.0,-0.9005651473999023,44
700000,Random Search,6.0,100000.0,-0.8774296641349792,44
800000,Random Search,7.0,100000.0,-0.358307272195816,44
900000,Random Search,8.0,100000.0,-0.9642343521118164,44
