cum_budget,optimizer,run_id,budget,performance,seed
100000,PBT,,2000.0,-58.02461355687736,0
200000,PBT,,2000.0,-85.61430240876724,0
300000,PBT,,2000.0,-54.21255730618456,0
400000,PBT,,2000.0,-59.19305020959028,0
500000,PBT,,2000.0,-63.20755666248325,0
600000,PBT,,2000.0,-44.21470617366652,0
100000,PBT,,2000.0,-54.93645757849658,1
200000,PBT,,2000.0,-78.04250407461537,1
300000,PBT,,2000.0,-54.502749616710915,1
400000,PBT,,2000.0,-72.59105466572169,1
500000,PBT,,2000.0,-91.96061057672364,1
600000,PBT,,2000.0,-83.17258308146434,1
100000,PBT,,2000.0,-68.12827956759548,2
200000,PBT,,2000.0,-93.11699684820182,2
300000,PBT,,2000.0,-55.59179388563842,2
400000,PBT,,2000.0,-60.44515476820716,2
500000,PBT,,2000.0,-85.68792150054301,2
600000,PBT,,2000.0,-80.30294752201165,2
100000,Random Search,4.0,20000.0,-25.18834686279297,42
200000,Random Search,9.0,20000.0,-90.93778228759766,42
300000,Random Search,14.0,20000.0,-89.19304656982422,42
400000,Random Search,19.0,20000.0,-91.3681640625,42
500000,Random Search,24.0,20000.0,-91.16595458984376,42
600000,Random Search,29.0,20000.0,-27.81031990051269,42
100000,Random Search,4.0,20000.0,-53.95183069231917,43
200000,Random Search,9.0,20000.0,-28.080599708813512,43
300000,Random Search,14.0,20000.0,1.9049061430405487,43
400000,Random Search,19.0,20000.0,-28.077755591162845,43
500000,Random Search,24.0,20000.0,-57.62967221997308,43
600000,Random Search,29.0,20000.0,1.900998009869138,43
100000,Random Search,4.0,20000.0,-60.694319090864894,44
200000,Random Search,9.0,20000.0,-63.33182670577505,44
300000,Random Search,14.0,20000.0,32.54613420928131,44
400000,Random Search,19.0,20000.0,-31.295603278383982,44
500000,Random Search,24.0,20000.0,-28.0282407088824,44
600000,Random Search,29.0,20000.0,33.70771292677961,44
100000,SMAC BO,4.0,20000.0,0.0079647088423371,0
200000,SMAC BO,9.0,20000.0,-89.6823501586914,0
300000,SMAC BO,14.0,20000.0,-29.37645530700684,0
400000,SMAC BO,19.0,20000.0,-2.0830001831054688,0
500000,SMAC BO,24.0,20000.0,98.20977783203124,0
600000,SMAC BO,29.0,20000.0,51.7627067565918,0
100000,SMAC BO,4.0,20000.0,0.3110334181722307,1
200000,SMAC BO,9.0,20000.0,0.7379806177665361,1
300000,SMAC BO,14.0,20000.0,0.0072408739314734,1
400000,SMAC BO,19.0,20000.0,38.6387787890672,1
500000,SMAC BO,24.0,20000.0,37.99954013198386,1
600000,SMAC BO,29.0,20000.0,38.69644607700309,1
100000,SMAC BO,4.0,20000.0,-30.79573234361378,2
200000,SMAC BO,9.0,20000.0,0.360670720810653,2
300000,SMAC BO,14.0,20000.0,0.0087660308172373,2
400000,SMAC BO,19.0,20000.0,-2.781085410354265,2
500000,SMAC BO,24.0,20000.0,-87.4294598200965,2
600000,SMAC BO,29.0,20000.0,94.73340657069598,2
100000,SMAC MF,,937.5,-80.86395263671875,0
200000,SMAC MF,,2008.9285714285713,-95.48067365373883,0
300000,SMAC MF,,3629.8076923076924,-94.83292454939621,0
400000,SMAC MF,,6197.916666666666,-94.39576880137125,0
500000,SMAC MF,,10625.0,-92.70247626304626,0
600000,SMAC MF,,17767.85714285714,-68.71173344339643,0
100000,SMAC MF,,937.5,-94.6159353798966,1
200000,SMAC MF,,2008.9285714285713,-91.61363714091001,1
300000,SMAC MF,,3629.8076923076924,-90.30852773112619,1
400000,SMAC MF,,6197.916666666666,-92.4300848030478,1
500000,SMAC MF,,10625.0,-87.30298761802686,1
600000,SMAC MF,,17767.85714285714,-44.3016526673188,1
100000,SMAC MF,,937.5,-68.09723473182174,2
200000,SMAC MF,,2008.9285714285713,-80.33069028384723,2
300000,SMAC MF,,3629.8076923076924,-87.39190835101003,2
400000,SMAC MF,,6197.916666666666,-93.11662166705003,2
500000,SMAC MF,,10625.0,-91.48201911237376,2
600000,SMAC MF,,17767.85714285714,-71.77613676070888,2
