cum_budget,optimizer,run_id,budget,performance,seed
100000,PBT,,,,0
200000,PBT,,,,0
300000,PBT,,,,0
400000,PBT,,10000.0,1228.4365735533145,0
500000,PBT,,10000.0,1221.8675170516772,0
600000,PBT,,10000.0,1215.2984605500399,0
700000,PBT,,10000.0,1221.2717842578836,0
800000,PBT,,10000.0,1235.6066947720478,0
900000,PBT,,10000.0,1249.941605286212,0
1000000,PBT,,10000.0,1260.469862137559,0
1100000,PBT,,10000.0,1265.2881384946795,0
1200000,PBT,,10000.0,1270.1064148518,0
1300000,PBT,,10000.0,1272.0098580418514,0
1400000,PBT,,10000.0,1262.2539685636264,0
1500000,PBT,,10000.0,1252.4980790854013,0
1600000,PBT,,10000.0,1242.7421896071762,0
1700000,PBT,,10000.0,1230.5928442559302,0
1800000,PBT,,10000.0,1218.443498904684,0
1900000,PBT,,10000.0,1206.294153553438,0
2000000,PBT,,10000.0,1217.874063547416,0
2100000,PBT,,10000.0,1235.3862873776998,0
2200000,PBT,,10000.0,1252.8985112079838,0
2300000,PBT,,10000.0,1249.8084095186641,0
2400000,PBT,,10000.0,1232.983424149609,0
2500000,PBT,,10000.0,1216.1584387805538,0
2600000,PBT,,10000.0,1221.3404237261213,0
2700000,PBT,,10000.0,1259.5328641436236,0
2800000,PBT,,10000.0,1297.7253045611255,0
2900000,PBT,,10000.0,1327.9853226504356,0
3000000,PBT,,10000.0,1326.5156514269772,0
3100000,PBT,,10000.0,1325.0459802035189,0
3200000,PBT,,10000.0,1323.5763089800605,0
100000,PBT,,,,1
200000,PBT,,,,1
300000,PBT,,,,1
400000,PBT,,10000.0,1254.0523637836386,1
500000,PBT,,10000.0,1245.678603791621,1
600000,PBT,,10000.0,1237.3048437996033,1
700000,PBT,,10000.0,1232.2948226418623,1
800000,PBT,,10000.0,1229.5272940403056,1
900000,PBT,,10000.0,1226.759765438749,1
1000000,PBT,,10000.0,1223.3475220632238,1
1100000,PBT,,10000.0,1218.9682065267461,1
1200000,PBT,,10000.0,1214.5888909902685,1
1300000,PBT,,10000.0,1214.232818263119,1
1400000,PBT,,10000.0,1229.9697167732825,1
1500000,PBT,,10000.0,1245.7066152834457,1
1600000,PBT,,10000.0,1261.4435137936089,1
1700000,PBT,,10000.0,1242.5403653458952,1
1800000,PBT,,10000.0,1223.6372168981816,1
1900000,PBT,,10000.0,1204.734068450468,1
2000000,PBT,,10000.0,1200.0278636536368,1
2100000,PBT,,10000.0,1198.8708947695268,1
2200000,PBT,,10000.0,1197.7139258854165,1
2300000,PBT,,10000.0,1197.1363785983883,1
2400000,PBT,,10000.0,1196.9451123760819,1
2500000,PBT,,10000.0,1196.7538461537752,1
2600000,PBT,,10000.0,1206.6337174825255,1
2700000,PBT,,10000.0,1231.6202951378614,1
2800000,PBT,,10000.0,1256.6068727931975,1
2900000,PBT,,10000.0,1272.6655202263985,1
3000000,PBT,,10000.0,1253.012446771061,1
3100000,PBT,,10000.0,1233.3593733157234,1
3200000,PBT,,10000.0,1213.7062998603858,1
100000,PBT,,,,2
200000,PBT,,,,2
300000,PBT,,,,2
400000,PBT,,10000.0,1222.7514155930958,2
500000,PBT,,10000.0,1211.0805295030282,2
600000,PBT,,10000.0,1199.4096434129603,2
700000,PBT,,10000.0,1195.7542846400297,2
800000,PBT,,10000.0,1197.4426107451904,2
900000,PBT,,10000.0,1199.1309368503514,2
1000000,PBT,,10000.0,1203.3394096720024,2
1100000,PBT,,10000.0,1211.3281025683889,2
1200000,PBT,,10000.0,1219.3167954647752,2
1300000,PBT,,10000.0,1224.1879124021018,2
1400000,PBT,,10000.0,1216.5887255031896,2
1500000,PBT,,10000.0,1208.9895386042774,2
1600000,PBT,,10000.0,1201.3903517053652,2
1700000,PBT,,10000.0,1203.815159505095,2
1800000,PBT,,10000.0,1206.2399673048249,2
1900000,PBT,,10000.0,1208.6647751045546,2
2000000,PBT,,10000.0,1213.4781846776496,2
2100000,PBT,,10000.0,1218.8887446940857,2
2200000,PBT,,10000.0,1224.299304710522,2
2300000,PBT,,10000.0,1225.9889457639695,2
2400000,PBT,,10000.0,1225.1979741754246,2
2500000,PBT,,10000.0,1224.4070025868796,2
2600000,PBT,,10000.0,1223.0505147152553,2
2700000,PBT,,10000.0,1220.8457524190114,2
2800000,PBT,,10000.0,1218.6409901227678,2
2900000,PBT,,10000.0,1216.6281293824431,2
3000000,PBT,,10000.0,1215.382874865795,2
3100000,PBT,,10000.0,1214.1376203491468,2
3200000,PBT,,10000.0,1212.8923658324986,2
100000,Random Search,0.0,100000.0,1534.0654296875,42
200000,Random Search,1.0,100000.0,1568.3365478515625,42
300000,Random Search,2.0,100000.0,1301.2525634765625,42
400000,Random Search,3.0,100000.0,1424.7830810546875,42
500000,Random Search,4.0,100000.0,1270.7230224609375,42
600000,Random Search,5.0,100000.0,1237.3079833984375,42
700000,Random Search,6.0,100000.0,1272.5460205078125,42
800000,Random Search,7.0,100000.0,1386.5560302734375,42
900000,Random Search,8.0,100000.0,1302.2994384765625,42
1000000,Random Search,9.0,100000.0,1196.801513671875,42
1100000,Random Search,10.0,100000.0,1362.9122314453125,42
1200000,Random Search,11.0,100000.0,1353.2823486328125,42
1300000,Random Search,12.0,100000.0,1396.94873046875,42
1400000,Random Search,13.0,100000.0,1296.6319580078125,42
1500000,Random Search,14.0,100000.0,1339.8885498046875,42
1600000,Random Search,15.0,100000.0,1374.6002197265625,42
1700000,Random Search,16.0,100000.0,1330.56201171875,42
1800000,Random Search,17.0,100000.0,1320.5108642578125,42
1900000,Random Search,18.0,100000.0,1327.2603759765625,42
2000000,Random Search,19.0,100000.0,1403.9105224609375,42
2100000,Random Search,20.0,100000.0,1277.9998779296875,42
2200000,Random Search,21.0,100000.0,1358.0172119140625,42
2300000,Random Search,22.0,100000.0,1307.6793212890625,42
2400000,Random Search,23.0,100000.0,1381.345703125,42
2500000,Random Search,24.0,100000.0,1409.150390625,42
2600000,Random Search,25.0,100000.0,1399.7821044921875,42
2700000,Random Search,26.0,100000.0,1366.73388671875,42
2800000,Random Search,27.0,100000.0,1477.3990478515625,42
2900000,Random Search,28.0,100000.0,1356.296142578125,42
3000000,Random Search,29.0,100000.0,1423.8956298828125,42
3100000,Random Search,30.0,100000.0,1410.8551025390625,42
3200000,Random Search,31.0,100000.0,1231.7059326171875,42
100000,Random Search,0.0,100000.0,1238.8544213901598,43
200000,Random Search,1.0,100000.0,1202.1494213158282,43
300000,Random Search,2.0,100000.0,1275.9963493517052,43
400000,Random Search,3.0,100000.0,1263.3523361716989,43
500000,Random Search,4.0,100000.0,1188.9682756766251,43
600000,Random Search,5.0,100000.0,1286.1431422019168,43
700000,Random Search,6.0,100000.0,1313.005502296129,43
800000,Random Search,7.0,100000.0,1328.7230065130316,43
900000,Random Search,8.0,100000.0,1142.9433690630665,43
1000000,Random Search,9.0,100000.0,1037.5753040224774,43
1100000,Random Search,10.0,100000.0,1199.3769543773187,43
1200000,Random Search,11.0,100000.0,1164.7973175291484,43
1300000,Random Search,12.0,100000.0,1220.354347520323,43
1400000,Random Search,13.0,100000.0,1318.7169821925984,43
1500000,Random Search,14.0,100000.0,1340.4663564211137,43
1600000,Random Search,15.0,100000.0,1392.2437385871465,43
1700000,Random Search,16.0,100000.0,1225.158577829464,43
1800000,Random Search,17.0,100000.0,1063.973804994798,43
1900000,Random Search,18.0,100000.0,1437.2129034417171,43
