cum_budget,optimizer,run_id,budget,performance,seed
1000000,PBT,,,,0
1100000,PBT,,,,0
1200000,PBT,,,,0
1300000,PBT,,,,0
1400000,PBT,,,,0
1500000,PBT,,,,0
1600000,PBT,,,,0
1700000,PBT,,,,0
1800000,PBT,,,,0
1900000,PBT,,,,0
2000000,PBT,,,,0
2100000,PBT,,,,0
2200000,PBT,,,,0
2300000,PBT,,,,0
2400000,PBT,,,,0
2500000,PBT,,,,0
2600000,PBT,,,,0
2700000,PBT,,,,0
2800000,PBT,,,,0
2900000,PBT,,,,0
3000000,PBT,,,,0
3100000,PBT,,,,0
3200000,PBT,,100000.0,-0.0025472004666666,0
3300000,PBT,,100000.0,-0.0024676004520832687,0
3400000,PBT,,100000.0,-0.0023880004374999373,0
3500000,PBT,,100000.0,-0.002308400422916606,0
3600000,PBT,,100000.0,-0.0022288004083332747,0
3700000,PBT,,100000.0,-0.0021492003937499437,0
3800000,PBT,,100000.0,-0.002069600379166612,0
3900000,PBT,,100000.0,-0.001990000364583281,0
4000000,PBT,,100000.0,-0.0019104003499999498,0
4100000,PBT,,100000.0,-0.0018308003354166186,0
4200000,PBT,,100000.0,-0.0017512003208332873,0
4300000,PBT,,100000.0,-0.001671600306249956,0
4400000,PBT,,100000.0,-0.001592000291666625,0
4500000,PBT,,100000.0,-0.0015124002770832937,0
4600000,PBT,,100000.0,-0.0014328002624999624,0
4700000,PBT,,100000.0,-0.0013532002479166312,0
4800000,PBT,,100000.0,-0.0012736002333333,0
4900000,PBT,,100000.0,-0.0011940002187499686,0
5000000,PBT,,100000.0,-0.0011144002041666374,0
5100000,PBT,,100000.0,-0.001034800189583306,0
5200000,PBT,,100000.0,-0.0009552001749999748,0
5300000,PBT,,100000.0,-0.0008756001604166438,0
5400000,PBT,,100000.0,-0.0007960001458333125,0
5500000,PBT,,100000.0,-0.0007164001312499812,0
5600000,PBT,,100000.0,-0.00063680011666665,0
5700000,PBT,,100000.0,-0.0005572001020833187,0
5800000,PBT,,100000.0,-0.0004776000874999876,0
5900000,PBT,,100000.0,-0.00039800007291665614,0
6000000,PBT,,100000.0,-0.0003184000583333251,0
6100000,PBT,,100000.0,-0.0002388000437499936,0
6200000,PBT,,100000.0,-0.00015920002916666254,0
6300000,PBT,,100000.0,-7.960001458333105e-05,0
6400000,PBT,,100000.0,-0.0,0
6500000,PBT,,100000.0,0.0,0
6600000,PBT,,100000.0,0.0,0
6700000,PBT,,100000.0,0.0,0
6800000,PBT,,100000.0,0.0,0
6900000,PBT,,100000.0,0.0,0
7000000,PBT,,100000.0,0.0,0
7100000,PBT,,100000.0,0.0,0
7200000,PBT,,100000.0,0.0,0
7300000,PBT,,100000.0,0.0,0
7400000,PBT,,100000.0,0.0,0
7500000,PBT,,100000.0,0.0,0
7600000,PBT,,100000.0,0.0,0
7700000,PBT,,100000.0,0.0,0
7800000,PBT,,100000.0,0.0,0
7900000,PBT,,100000.0,0.0,0
8000000,PBT,,100000.0,0.0,0
8100000,PBT,,100000.0,0.0,0
8200000,PBT,,100000.0,0.0,0
8300000,PBT,,100000.0,0.0,0
8400000,PBT,,100000.0,0.0,0
8500000,PBT,,100000.0,0.0,0
8600000,PBT,,100000.0,0.0,0
8700000,PBT,,100000.0,0.0,0
8800000,PBT,,100000.0,0.0,0
8900000,PBT,,100000.0,0.0,0
9000000,PBT,,100000.0,0.0,0
9100000,PBT,,100000.0,0.0,0
9200000,PBT,,100000.0,0.0,0
9300000,PBT,,100000.0,0.0,0
9400000,PBT,,100000.0,0.0,0
9500000,PBT,,100000.0,0.0,0
9600000,PBT,,100000.0,-0.0,0
9700000,PBT,,100000.0,0.0,0
9800000,PBT,,100000.0,0.0,0
9900000,PBT,,100000.0,0.0,0
10000000,PBT,,100000.0,0.0,0
10100000,PBT,,100000.0,0.0,0
10200000,PBT,,100000.0,0.0,0
10300000,PBT,,100000.0,0.0,0
10400000,PBT,,100000.0,0.0,0
10500000,PBT,,100000.0,0.0,0
10600000,PBT,,100000.0,0.0,0
10700000,PBT,,100000.0,0.0,0
10800000,PBT,,100000.0,0.0,0
10900000,PBT,,100000.0,0.0,0
11000000,PBT,,100000.0,0.0,0
11100000,PBT,,100000.0,0.0,0
11200000,PBT,,100000.0,0.0,0
11300000,PBT,,100000.0,0.0,0
11400000,PBT,,100000.0,0.0,0
11500000,PBT,,100000.0,0.0,0
11600000,PBT,,100000.0,0.0,0
11700000,PBT,,100000.0,0.0,0
11800000,PBT,,100000.0,0.0,0
11900000,PBT,,100000.0,0.0,0
12000000,PBT,,100000.0,0.0,0
12100000,PBT,,100000.0,0.0,0
12200000,PBT,,100000.0,0.0,0
12300000,PBT,,100000.0,0.0,0
12400000,PBT,,100000.0,0.0,0
12500000,PBT,,100000.0,0.0,0
12600000,PBT,,100000.0,0.0,0
12700000,PBT,,100000.0,0.0,0
12800000,PBT,,100000.0,-0.0,0
12900000,PBT,,100000.0,0.0,0
13000000,PBT,,100000.0,0.0,0
13100000,PBT,,100000.0,0.0,0
13200000,PBT,,100000.0,0.0,0
13300000,PBT,,100000.0,0.0,0
13400000,PBT,,100000.0,0.0,0
13500000,PBT,,100000.0,0.0,0
13600000,PBT,,100000.0,0.0,0
13700000,PBT,,100000.0,0.0,0
13800000,PBT,,100000.0,0.0,0
13900000,PBT,,100000.0,0.0,0
14000000,PBT,,100000.0,0.0,0
14100000,PBT,,100000.0,0.0,0
14200000,PBT,,100000.0,0.0,0
14300000,PBT,,100000.0,0.0,0
14400000,PBT,,100000.0,0.0,0
14500000,PBT,,100000.0,0.0,0
14600000,PBT,,100000.0,0.0,0
14700000,PBT,,100000.0,0.0,0
14800000,PBT,,100000.0,0.0,0
14900000,PBT,,100000.0,0.0,0
15000000,PBT,,100000.0,0.0,0
15100000,PBT,,100000.0,0.0,0
15200000,PBT,,100000.0,0.0,0
15300000,PBT,,100000.0,0.0,0
15400000,PBT,,100000.0,0.0,0
15500000,PBT,,100000.0,0.0,0
15600000,PBT,,100000.0,0.0,0
15700000,PBT,,100000.0,0.0,0
15800000,PBT,,100000.0,0.0,0
15900000,PBT,,100000.0,0.0,0
16000000,PBT,,100000.0,-0.0,0
16100000,PBT,,100000.0,-7.934570520833125e-05,0
16200000,PBT,,100000.0,-0.0001586914104166625,0
16300000,PBT,,100000.0,-0.00023803711562499376,0
16400000,PBT,,100000.0,-0.000317382820833325,0
16500000,PBT,,100000.0,-0.00039672852604165625,0
16600000,PBT,,100000.0,-0.0004760742312499875,0
16700000,PBT,,100000.0,-0.0005554199364583188,0
16800000,PBT,,100000.0,-0.00063476564166665,0
16900000,PBT,,100000.0,-0.0007141113468749812,0
17000000,PBT,,100000.0,-0.0007934570520833125,0
17100000,PBT,,100000.0,-0.0008728027572916438,0
17200000,PBT,,100000.0,-0.000952148462499975,0
17300000,PBT,,100000.0,-0.0010314941677083062,0
17400000,PBT,,100000.0,-0.0011108398729166376,0
17500000,PBT,,100000.0,-0.0011901855781249688,0
17600000,PBT,,100000.0,-0.0012695312833333,0
17700000,PBT,,100000.0,-0.0013488769885416313,0
17800000,PBT,,100000.0,-0.0014282226937499625,0
17900000,PBT,,100000.0,-0.0015075683989582938,0
18000000,PBT,,100000.0,-0.001586914104166625,0
18100000,PBT,,100000.0,-0.0016662598093749562,0
18200000,PBT,,100000.0,-0.0017456055145832876,0
18300000,PBT,,100000.0,-0.0018249512197916187,0
18400000,PBT,,100000.0,-0.00190429692499995,0
18500000,PBT,,100000.0,-0.0019836426302082813,0
18600000,PBT,,100000.0,-0.0020629883354166124,0
18700000,PBT,,100000.0,-0.0021423340406249436,0
18800000,PBT,,100000.0,-0.002221679745833275,0
18900000,PBT,,100000.0,-0.0023010254510416064,0
19000000,PBT,,100000.0,-0.0023803711562499375,0
19100000,PBT,,100000.0,-0.0024597168614582687,0
19200000,PBT,,100000.0,-0.0025390625666666,0
19300000,PBT,,100000.0,-0.0024597168614582687,0
19400000,PBT,,100000.0,-0.0023803711562499375,0
19500000,PBT,,100000.0,-0.002301025451041606,0
19600000,PBT,,100000.0,-0.0022216797458332748,0
19700000,PBT,,100000.0,-0.0021423340406249436,0
19800000,PBT,,100000.0,-0.0020629883354166124,0
19900000,PBT,,100000.0,-0.0019836426302082813,0
20000000,PBT,,100000.0,-0.0019042969249999499,0
20100000,PBT,,100000.0,-0.0018249512197916185,0
20200000,PBT,,100000.0,-0.0017456055145832873,0
20300000,PBT,,100000.0,-0.0016662598093749562,0
20400000,PBT,,100000.0,-0.0015869141041666248,0
20500000,PBT,,100000.0,-0.0015075683989582936,0
20600000,PBT,,100000.0,-0.0014282226937499623,0
20700000,PBT,,100000.0,-0.001348876988541631,0
20800000,PBT,,100000.0,-0.0012695312833333,0
20900000,PBT,,100000.0,-0.0011901855781249685,0
21000000,PBT,,100000.0,-0.0011108398729166374,0
21100000,PBT,,100000.0,-0.001031494167708306,0
21200000,PBT,,100000.0,-0.0009521484624999748,0
21300000,PBT,,100000.0,-0.0008728027572916437,0
21400000,PBT,,100000.0,-0.0007934570520833123,0
21500000,PBT,,100000.0,-0.0007141113468749811,0
21600000,PBT,,100000.0,-0.0006347656416666497,0
21700000,PBT,,100000.0,-0.0005554199364583186,0
21800000,PBT,,100000.0,-0.0004760742312499874,0
21900000,PBT,,100000.0,-0.00039672852604165625,0
22000000,PBT,,100000.0,-0.00031738282083332466,0
22100000,PBT,,100000.0,-0.0002380371156249935,0
22200000,PBT,,100000.0,-0.00015869141041666233,0
22300000,PBT,,100000.0,-7.934570520833116e-05,0
22400000,PBT,,100000.0,-0.0,0
22500000,PBT,,100000.0,-7.934570520833125e-05,0
22600000,PBT,,100000.0,-0.0001586914104166625,0
22700000,PBT,,100000.0,-0.00023803711562499376,0
22800000,PBT,,100000.0,-0.000317382820833325,0
22900000,PBT,,100000.0,-0.00039672852604165625,0
23000000,PBT,,100000.0,-0.0004760742312499875,0
23100000,PBT,,100000.0,-0.0005554199364583188,0
23200000,PBT,,100000.0,-0.00063476564166665,0
23300000,PBT,,100000.0,-0.0007141113468749812,0
23400000,PBT,,100000.0,-0.0007934570520833125,0
23500000,PBT,,100000.0,-0.0008728027572916438,0
23600000,PBT,,100000.0,-0.000952148462499975,0
23700000,PBT,,100000.0,-0.0010314941677083062,0
23800000,PBT,,100000.0,-0.0011108398729166376,0
23900000,PBT,,100000.0,-0.0011901855781249688,0
24000000,PBT,,100000.0,-0.0012695312833333,0
24100000,PBT,,100000.0,-0.0013488769885416313,0
24200000,PBT,,100000.0,-0.0014282226937499625,0
24300000,PBT,,100000.0,-0.0015075683989582938,0
24400000,PBT,,100000.0,-0.001586914104166625,0
24500000,PBT,,100000.0,-0.0016662598093749562,0
24600000,PBT,,100000.0,-0.0017456055145832876,0
24700000,PBT,,100000.0,-0.0018249512197916187,0
24800000,PBT,,100000.0,-0.00190429692499995,0
24900000,PBT,,100000.0,-0.0019836426302082813,0
25000000,PBT,,100000.0,-0.0020629883354166124,0
25100000,PBT,,100000.0,-0.0021423340406249436,0
25200000,PBT,,100000.0,-0.002221679745833275,0
25300000,PBT,,100000.0,-0.0023010254510416064,0
25400000,PBT,,100000.0,-0.0023803711562499375,0
25500000,PBT,,100000.0,-0.0024597168614582687,0
25600000,PBT,,100000.0,-0.0025390625666666,0
25700000,PBT,,100000.0,-0.0025390625666666,0
25800000,PBT,,100000.0,-0.0025390625666666,0
25900000,PBT,,100000.0,-0.0025390625666666,0
26000000,PBT,,100000.0,-0.0025390625666666,0
26100000,PBT,,100000.0,-0.0025390625666666,0
26200000,PBT,,100000.0,-0.0025390625666666,0
26300000,PBT,,100000.0,-0.0025390625666666,0
26400000,PBT,,100000.0,-0.0025390625666666,0
26500000,PBT,,100000.0,-0.0025390625666666,0
26600000,PBT,,100000.0,-0.0025390625666666,0
26700000,PBT,,100000.0,-0.0025390625666666,0
26800000,PBT,,100000.0,-0.0025390625666666,0
26900000,PBT,,100000.0,-0.0025390625666666,0
27000000,PBT,,100000.0,-0.0025390625666666,0
27100000,PBT,,100000.0,-0.0025390625666666,0
27200000,PBT,,100000.0,-0.0025390625666666,0
27300000,PBT,,100000.0,-0.0025390625666666,0
27400000,PBT,,100000.0,-0.0025390625666666,0
27500000,PBT,,100000.0,-0.0025390625666666,0
27600000,PBT,,100000.0,-0.0025390625666666,0
27700000,PBT,,100000.0,-0.0025390625666666,0
27800000,PBT,,100000.0,-0.0025390625666666,0
27900000,PBT,,100000.0,-0.0025390625666666,0
28000000,PBT,,100000.0,-0.0025390625666666,0
28100000,PBT,,100000.0,-0.0025390625666666,0
28200000,PBT,,100000.0,-0.0025390625666666,0
28300000,PBT,,100000.0,-0.0025390625666666,0
28400000,PBT,,100000.0,-0.0025390625666666,0
28500000,PBT,,100000.0,-0.0025390625666666,0
28600000,PBT,,100000.0,-0.0025390625666666,0
28700000,PBT,,100000.0,-0.0025390625666666,0
28800000,PBT,,100000.0,-0.0025390625666666,0
28900000,PBT,,100000.0,-0.0024597168614582687,0
29000000,PBT,,100000.0,-0.0023803711562499375,0
29100000,PBT,,100000.0,-0.002301025451041606,0
29200000,PBT,,100000.0,-0.0022216797458332748,0
29300000,PBT,,100000.0,-0.0021423340406249436,0
29400000,PBT,,100000.0,-0.0020629883354166124,0
29500000,PBT,,100000.0,-0.0019836426302082813,0
29600000,PBT,,100000.0,-0.0019042969249999499,0
29700000,PBT,,100000.0,-0.0018249512197916185,0
29800000,PBT,,100000.0,-0.0017456055145832873,0
29900000,PBT,,100000.0,-0.0016662598093749562,0
30000000,PBT,,100000.0,-0.0015869141041666248,0
30100000,PBT,,100000.0,-0.0015075683989582936,0
30200000,PBT,,100000.0,-0.0014282226937499623,0
30300000,PBT,,100000.0,-0.001348876988541631,0
30400000,PBT,,100000.0,-0.0012695312833333,0
30500000,PBT,,100000.0,-0.0011901855781249685,0
30600000,PBT,,100000.0,-0.0011108398729166374,0
30700000,PBT,,100000.0,-0.001031494167708306,0
30800000,PBT,,100000.0,-0.0009521484624999748,0
30900000,PBT,,100000.0,-0.0008728027572916437,0
31000000,PBT,,100000.0,-0.0007934570520833123,0
31100000,PBT,,100000.0,-0.0007141113468749811,0
31200000,PBT,,100000.0,-0.0006347656416666497,0
31300000,PBT,,100000.0,-0.0005554199364583186,0
31400000,PBT,,100000.0,-0.0004760742312499874,0
31500000,PBT,,100000.0,-0.00039672852604165625,0
31600000,PBT,,100000.0,-0.00031738282083332466,0
31700000,PBT,,100000.0,-0.0002380371156249935,0
31800000,PBT,,100000.0,-0.00015869141041666233,0
31900000,PBT,,100000.0,-7.934570520833116e-05,0
32000000,PBT,,100000.0,-0.0,0
1000000,PBT,,,,1
1100000,PBT,,,,1
1200000,PBT,,,,1
1300000,PBT,,,,1
1400000,PBT,,,,1
1500000,PBT,,,,1
1600000,PBT,,,,1
1700000,PBT,,,,1
1800000,PBT,,,,1
1900000,PBT,,,,1
2000000,PBT,,,,1
2100000,PBT,,,,1
2200000,PBT,,,,1
2300000,PBT,,,,1
2400000,PBT,,,,1
2500000,PBT,,,,1
2600000,PBT,,,,1
2700000,PBT,,,,1
2800000,PBT,,,,1
2900000,PBT,,,,1
3000000,PBT,,,,1
3100000,PBT,,,,1
3200000,PBT,,100000.0,-0.0,1
3300000,PBT,,100000.0,-8.03629591246125e-05,1
3400000,PBT,,100000.0,-0.000160725918249225,1
3500000,PBT,,100000.0,-0.0002410888773738375,1
3600000,PBT,,100000.0,-0.00032145183649845,1
3700000,PBT,,100000.0,-0.00040181479562306245,1
3800000,PBT,,100000.0,-0.000482177754747675,1
3900000,PBT,,100000.0,-0.0005625407138722875,1
4000000,PBT,,100000.0,-0.0006429036729969,1
4100000,PBT,,100000.0,-0.0007232666321215124,1
4200000,PBT,,100000.0,-0.0008036295912461249,1
4300000,PBT,,100000.0,-0.0008839925503707375,1
4400000,PBT,,100000.0,-0.00096435550949535,1
4500000,PBT,,100000.0,-0.0010447184686199625,1
4600000,PBT,,100000.0,-0.001125081427744575,1
4700000,PBT,,100000.0,-0.0012054443868691875,1
4800000,PBT,,100000.0,-0.0012858073459938,1
4900000,PBT,,100000.0,-0.0013661703051184124,1
5000000,PBT,,100000.0,-0.0014465332642430249,1
5100000,PBT,,100000.0,-0.0015268962233676373,1
5200000,PBT,,100000.0,-0.0016072591824922498,1
5300000,PBT,,100000.0,-0.0016876221416168625,1
5400000,PBT,,100000.0,-0.001767985100741475,1
5500000,PBT,,100000.0,-0.0018483480598660874,1
5600000,PBT,,100000.0,-0.0019287110189907,1
5700000,PBT,,100000.0,-0.0020090739781153124,1
5800000,PBT,,100000.0,-0.002089436937239925,1
5900000,PBT,,100000.0,-0.0021697998963645373,1
6000000,PBT,,100000.0,-0.00225016285548915,1
6100000,PBT,,100000.0,-0.0023305258146137623,1
6200000,PBT,,100000.0,-0.002410888773738375,1
6300000,PBT,,100000.0,-0.002491251732862987,1
6400000,PBT,,100000.0,-0.0025716146919876,1
6500000,PBT,,100000.0,-0.0025716146895622813,1
6600000,PBT,,100000.0,-0.002571614687136962,1
6700000,PBT,,100000.0,-0.0025716146847116436,1
6800000,PBT,,100000.0,-0.002571614682286325,1
6900000,PBT,,100000.0,-0.0025716146798610063,1
7000000,PBT,,100000.0,-0.0025716146774356873,1
7100000,PBT,,100000.0,-0.0025716146750103686,1
7200000,PBT,,100000.0,-0.00257161467258505,1
7300000,PBT,,100000.0,-0.002571614670159731,1
7400000,PBT,,100000.0,-0.0025716146677344123,1
7500000,PBT,,100000.0,-0.0025716146653090937,1
7600000,PBT,,100000.0,-0.002571614662883775,1
7700000,PBT,,100000.0,-0.002571614660458456,1
7800000,PBT,,100000.0,-0.0025716146580331374,1
7900000,PBT,,100000.0,-0.0025716146556078187,1
8000000,PBT,,100000.0,-0.0025716146531825,1
8100000,PBT,,100000.0,-0.002571614650757181,1
8200000,PBT,,100000.0,-0.0025716146483318624,1
8300000,PBT,,100000.0,-0.002571614645906544,1
8400000,PBT,,100000.0,-0.0025716146434812247,1
8500000,PBT,,100000.0,-0.002571614641055906,1
8600000,PBT,,100000.0,-0.0025716146386305875,1
8700000,PBT,,100000.0,-0.002571614636205269,1
8800000,PBT,,100000.0,-0.00257161463377995,1
8900000,PBT,,100000.0,-0.002571614631354631,1
9000000,PBT,,100000.0,-0.0025716146289293126,1
9100000,PBT,,100000.0,-0.0025716146265039935,1
9200000,PBT,,100000.0,-0.002571614624078675,1
9300000,PBT,,100000.0,-0.0025716146216533562,1
9400000,PBT,,100000.0,-0.0025716146192280376,1
9500000,PBT,,100000.0,-0.0025716146168027186,1
9600000,PBT,,100000.0,-0.0025716146143774,1
9700000,PBT,,100000.0,-0.0024912516576781063,1
9800000,PBT,,100000.0,-0.0024108887009788122,1
9900000,PBT,,100000.0,-0.0023305257442795186,1
10000000,PBT,,100000.0,-0.002250162787580225,1
10100000,PBT,,100000.0,-0.002169799830880931,1
10200000,PBT,,100000.0,-0.0020894368741816373,1
10300000,PBT,,100000.0,-0.0020090739174823437,1
10400000,PBT,,100000.0,-0.00192871096078305,1
10500000,PBT,,100000.0,-0.001848348004083756,1
10600000,PBT,,100000.0,-0.0017679850473844624,1
10700000,PBT,,100000.0,-0.0016876220906851687,1
10800000,PBT,,100000.0,-0.001607259133985875,1
10900000,PBT,,100000.0,-0.001526896177286581,1
11000000,PBT,,100000.0,-0.0014465332205872874,1
11100000,PBT,,100000.0,-0.0013661702638879936,1
11200000,PBT,,100000.0,-0.0012858073071887,1
11300000,PBT,,100000.0,-0.0012054443504894061,1
11400000,PBT,,100000.0,-0.0011250813937901123,1
11500000,PBT,,100000.0,-0.0010447184370908187,1
11600000,PBT,,100000.0,-0.0009643554803915248,1
11700000,PBT,,100000.0,-0.0008839925236922312,1
11800000,PBT,,100000.0,-0.0008036295669929373,1
11900000,PBT,,100000.0,-0.0007232666102936435,1
12000000,PBT,,100000.0,-0.0006429036535943499,1
12100000,PBT,,100000.0,-0.0005625406968950562,1
12200000,PBT,,100000.0,-0.0004821777401957622,1
12300000,PBT,,100000.0,-0.00040181478349646856,1
12400000,PBT,,100000.0,-0.00032145182679717494,1
12500000,PBT,,100000.0,-0.00024108887009788088,1
12600000,PBT,,100000.0,-0.00016072591339858725,1
12700000,PBT,,100000.0,-8.036295669929363e-05,1
12800000,PBT,,100000.0,-0.0,1
12900000,PBT,,100000.0,0.0,1
13000000,PBT,,100000.0,0.0,1
13100000,PBT,,100000.0,0.0,1
13200000,PBT,,100000.0,0.0,1
13300000,PBT,,100000.0,0.0,1
13400000,PBT,,100000.0,0.0,1
13500000,PBT,,100000.0,0.0,1
13600000,PBT,,100000.0,0.0,1
13700000,PBT,,100000.0,0.0,1
13800000,PBT,,100000.0,0.0,1
13900000,PBT,,100000.0,0.0,1
14000000,PBT,,100000.0,0.0,1
14100000,PBT,,100000.0,0.0,1
14200000,PBT,,100000.0,0.0,1
14300000,PBT,,100000.0,0.0,1
