config_id,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef,optimisation_seed,seed
0,50000000,-339.1314,0.1872700594237,0.0779972601681,0.8041148404097,8.2608084e-06,0.6118528947224,2048,True,0.2252496259848,0.0159662522202,42,0
0,50000000,2.2250738585072014e-308,0.1872700594237,0.0779972601681,0.8041148404097,8.2608084e-06,0.6118528947224,2048,True,0.2252496259848,0.0159662522202,42,1
0,50000000,2.2250738585072014e-308,0.1872700594237,0.0779972601681,0.8041148404097,8.2608084e-06,0.6118528947224,2048,True,0.2252496259848,0.0159662522202,42,2
1,50000000,-39.867073,0.4165974558681,0.2125779372456,0.8899058512606,0.0007115736738,0.5396921323891,512,True,0.146744087359,0.605959974781,42,0
1,50000000,-78.84155,0.4165974558681,0.2125779372456,0.8899058512606,0.0007115736738,0.5396921323891,512,True,0.146744087359,0.605959974781,42,1
1,50000000,-61.845734,0.4165974558681,0.2125779372456,0.8899058512606,0.0007115736738,0.5396921323891,512,True,0.146744087359,0.605959974781,42,2
2,50000000,816.7451,0.2247253370691,0.2956488938539,0.9696978734708,0.0035753161317,0.4753702231821,2048,True,0.3121770240669,0.4165099478704,42,0
2,50000000,2.2250738585072014e-308,0.2247253370691,0.2956488938539,0.9696978734708,0.0035753161317,0.4753702231821,2048,True,0.3121770240669,0.4165099478704,42,1
2,50000000,749.2755,0.2247253370691,0.2956488938539,0.9696978734708,0.0035753161317,0.4753702231821,2048,True,0.3121770240669,0.4165099478704,42,2
3,50000000,6187.7363,0.4534142207729,0.152390629079,0.8538555255263,0.0001045155368,0.7122705899244,1024,True,0.2238915822865,0.2421599382774,42,0
3,50000000,1839.4811,0.4534142207729,0.152390629079,0.8538555255263,0.0001045155368,0.7122705899244,1024,True,0.2238915822865,0.2421599382774,42,1
3,50000000,6613.691,0.4534142207729,0.152390629079,0.8538555255263,0.0001045155368,0.7122705899244,1024,True,0.2238915822865,0.2421599382774,42,2
4,50000000,7373.387,0.4082159366097,0.4291794024069,0.8696983308596,0.0154365601503,0.6957843993451,512,True,0.1394356762961,0.887770098761,42,0
4,50000000,6361.761,0.4082159366097,0.4291794024069,0.8696983308596,0.0154365601503,0.6957843993451,512,True,0.1394356762961,0.887770098761,42,1
4,50000000,5745.6426,0.4082159366097,0.4291794024069,0.8696983308596,0.0154365601503,0.6957843993451,512,True,0.1394356762961,0.887770098761,42,2
5,50000000,6378.6406,0.2903433107182,0.1526819301722,0.8036132651867,0.0040243859236,0.2504618186056,2048,False,0.1150926341208,0.9945505107973,42,0
5,50000000,7557.95,0.2903433107182,0.1526819301722,0.8036132651867,0.0040243859236,0.2504618186056,2048,False,0.1150926341208,0.9945505107973,42,1
5,50000000,7038.798,0.2903433107182,0.1526819301722,0.8036132651867,0.0040243859236,0.2504618186056,2048,False,0.1150926341208,0.9945505107973,42,2
6,50000000,-4.112035,0.476535923512,0.0376731280031,0.8745001047321,1.10813734e-05,0.3225507642386,1024,True,0.002592431387,0.0507685310394,42,0
6,50000000,2.2250738585072014e-308,0.476535923512,0.0376731280031,0.8745001047321,1.10813734e-05,0.3225507642386,1024,True,0.002592431387,0.0507685310394,42,1
6,50000000,-5.490077,0.476535923512,0.0376731280031,0.8745001047321,1.10813734e-05,0.3225507642386,1024,True,0.002592431387,0.0507685310394,42,2
7,50000000,4501.884,0.3360130676476,0.4302023091558,0.865297583235,0.0162224100611,0.132745422243,2048,False,0.3479871030468,0.5492266647061,42,0
7,50000000,4750.633,0.3360130676476,0.4302023091558,0.865297583235,0.0162224100611,0.132745422243,2048,False,0.3479871030468,0.5492266647061,42,1
7,50000000,2.2250738585072014e-308,0.3360130676476,0.4302023091558,0.865297583235,0.0162224100611,0.132745422243,2048,False,0.3479871030468,0.5492266647061,42,2
8,50000000,-190487.47,0.3689484583479,0.1779863393256,0.8081416875836,0.000287130532,0.6158500980522,1024,False,0.4701151207125,0.5456167893159,42,0
