config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.initial_epsilon,hp_config.learning_rate,hp_config.learning_starts,hp_config.target_epsilon,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.target_update_interval,optimisation_seed,seed
0,10000000,-16.375,64,True,955722,0.571433408961,1.0090062e-06,28504,0.0102864669795,False,0.0559859085928,0.9659757127438,5.7624872e-06,,42,0
0,10000000,-15.0625,64,True,955722,0.571433408961,1.0090062e-06,28504,0.0102864669795,False,0.0559859085928,0.9659757127438,5.7624872e-06,,42,1
0,10000000,-15.015625,64,True,955722,0.571433408961,1.0090062e-06,28504,0.0102864669795,False,0.0559859085928,0.9659757127438,5.7624872e-06,,42,2
1,10000000,-22.359375,32,True,197793,0.9609371175116,8.7778155e-05,9595,0.0338881208735,True,0.7317170963606,0.8644723916168,1.9986341e-06,613.0,42,0
1,10000000,-21.140625,32,True,197793,0.9609371175116,8.7778155e-05,9595,0.0338881208735,True,0.7317170963606,0.8644723916168,1.9986341e-06,613.0,42,1
1,10000000,-21.5625,32,True,197793,0.9609371175116,8.7778155e-05,9595,0.0338881208735,True,0.7317170963606,0.8644723916168,1.9986341e-06,613.0,42,2
2,10000000,-20.359375,16,True,219993,0.5157145928434,1.76384795e-05,10938,0.1252464555786,False,0.8093657536124,0.43283671074,4.673519e-06,,42,0
2,10000000,-23.46875,16,True,219993,0.5157145928434,1.76384795e-05,10938,0.1252464555786,False,0.8093657536124,0.43283671074,4.673519e-06,,42,1
2,10000000,-23.921875,16,True,219993,0.5157145928434,1.76384795e-05,10938,0.1252464555786,False,0.8093657536124,0.43283671074,4.673519e-06,,42,2
3,10000000,-17.828125,16,True,742000,0.9883074779163,0.0025323705703,20918,0.1459150533738,False,0.5131167889733,0.7140380371136,3.893033e-06,,42,0
3,10000000,-19.03125,16,True,742000,0.9883074779163,0.0025323705703,20918,0.1459150533738,False,0.5131167889733,0.7140380371136,3.893033e-06,,42,1
3,10000000,-18.6875,16,True,742000,0.9883074779163,0.0025323705703,20918,0.1459150533738,False,0.5131167889733,0.7140380371136,3.893033e-06,,42,2
4,10000000,-23.90625,64,True,118820,0.6394356762961,0.0274694835132,25853,0.1330368520525,False,0.0278946099794,0.7237305250096,1.0042626e-06,,42,0
4,10000000,-22.46875,64,True,118820,0.6394356762961,0.0274694835132,25853,0.1330368520525,False,0.0278946099794,0.7237305250096,1.0042626e-06,,42,1
4,10000000,-23.921875,64,True,118820,0.6394356762961,0.0274694835132,25853,0.1330368520525,False,0.0278946099794,0.7237305250096,1.0042626e-06,,42,2
5,10000000,-19.75,64,False,467984,0.6397801708984,0.0005805302226,3999,0.0347290565905,False,,,,,42,0
5,10000000,-19.453125,64,False,467984,0.6397801708984,0.0005805302226,3999,0.0347290565905,False,,,,,42,1
5,10000000,-21.78125,64,False,467984,0.6397801708984,0.0005805302226,3999,0.0347290565905,False,,,,,42,2
6,10000000,-23.515625,32,False,119858,0.6432706260641,6.32343716e-05,17412,0.039681626765,False,,,,,42,0
6,10000000,-23.609375,32,False,119858,0.6432706260641,6.32343716e-05,17412,0.039681626765,False,,,,,42,1
6,10000000,-23.953125,32,False,119858,0.6432706260641,6.32343716e-05,17412,0.039681626765,False,,,,,42,2
7,10000000,-23.734375,64,True,145380,0.5230013210109,3.0844008e-06,27670,0.052917831045,True,0.6459950854243,0.3942882269445,3.5027614e-06,1631.0,42,0
7,10000000,-22.796875,64,True,145380,0.5230013210109,3.0844008e-06,27670,0.052917831045,True,0.6459950854243,0.3942882269445,3.5027614e-06,1631.0,42,1
