config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.reward_scale,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.tau,optimisation_seed,seed
0,5000000,7695.1865,2048,True,1137098,0.0034702669887,5311,1.6738085788752,True,0.9833985769487,0.0231323115483,1.42715e-08,0.1816310069727,42,0
0,5000000,8413.375,2048,True,1137098,0.0034702669887,5311,1.6738085788752,True,0.9833985769487,0.0231323115483,1.42715e-08,0.1816310069727,42,1
0,5000000,8501.317,2048,True,1137098,0.0034702669887,5311,1.6738085788752,True,0.9833985769487,0.0231323115483,1.42715e-08,0.1816310069727,42,2
1,5000000,-531.1085,1024,False,1272765,2.7698899e-06,8529,0.3564497907039,True,,,,0.8883406151506,42,0
1,5000000,1465.7048,1024,False,1272765,2.7698899e-06,8529,0.3564497907039,True,,,,0.8883406151506,42,1
1,5000000,-596.55255,1024,False,1272765,2.7698899e-06,8529,0.3564497907039,True,,,,0.8883406151506,42,2
2,5000000,4760.7744,1024,True,123433,0.0015207297997,1678,1.7729973899342,False,0.8093657536124,0.43283671074,1.221954e-07,,42,0
2,5000000,2297.95,1024,True,123433,0.0015207297997,1678,1.7729973899342,False,0.8093657536124,0.43283671074,1.221954e-07,,42,1
2,5000000,5665.367,1024,True,123433,0.0015207297997,1678,1.7729973899342,False,0.8093657536124,0.43283671074,1.221954e-07,,42,2
3,5000000,3528.833,1024,True,814192,1.4630315e-06,5791,2.8604390429825,False,0.5131167889733,0.7140380371136,9.72434e-08,,42,0
3,5000000,2003.675,1024,True,814192,1.4630315e-06,5791,2.8604390429825,False,0.5131167889733,0.7140380371136,9.72434e-08,,42,1
3,5000000,3622.9983,1024,True,814192,1.4630315e-06,5791,2.8604390429825,False,0.5131167889733,0.7140380371136,9.72434e-08,,42,2
4,5000000,-332.58685,512,False,991222,0.0042636190536,12874,7.5904388335095,True,,,,0.6348272397373,42,0
