config_id,budget,performance,hp_config.buffer_batch_size,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.initial_epsilon,hp_config.learning_rate,hp_config.learning_starts,hp_config.target_epsilon,hp_config.use_target_network,hp_config.buffer_alpha,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.target_update_interval,optimisation_seed,seed
0,1000000,0.0,128,True,955722,0.571433408961,1.0090062e-06,474,0.0917579268592,True,0.4559942594498,0.025806589698,0.000215168973,6.0,42,0
0,1000000,0.0,128,True,955722,0.571433408961,1.0090062e-06,474,0.0917579268592,True,0.4559942594498,0.025806589698,0.000215168973,6.0,42,1
0,1000000,0.0,128,True,955722,0.571433408961,1.0090062e-06,474,0.0917579268592,True,0.4559942594498,0.025806589698,0.000215168973,6.0,42,2
1,1000000,0.0,128,False,536846,0.5226136444553,6.0780831e-05,64,0.0038018847203,False,,,,,42,0
1,1000000,0.0,128,False,536846,0.5226136444553,6.0780831e-05,64,0.0038018847203,False,,,,,42,1
1,1000000,0.0,128,False,536846,0.5226136444553,6.0780831e-05,64,0.0038018847203,False,,,,,42,2
2,1000000,0.0,64,True,412381,0.7699205456508,0.0252545244524,1643,0.1616805908776,False,0.3117334455764,0.2767182104605,4.1242472e-06,,42,0
2,1000000,0.0,64,True,412381,0.7699205456508,0.0252545244524,1643,0.1616805908776,False,0.3117334455764,0.2767182104605,4.1242472e-06,,42,1
2,1000000,0.0,64,True,412381,0.7699205456508,0.0252545244524,1643,0.1616805908776,False,0.3117334455764,0.2767182104605,4.1242472e-06,,42,2
3,1000000,0.0,64,True,838315,0.7963483619397,0.0002246483185,1147,0.0043009779566,True,0.8393330048483,0.6988265553516,1.104884e-06,9.0,42,0
3,1000000,0.0,64,True,838315,0.7963483619397,0.0002246483185,1147,0.0043009779566,True,0.8393330048483,0.6988265553516,1.104884e-06,9.0,42,1
3,1000000,0.0,64,True,838315,0.7963483619397,0.0002246483185,1147,0.0043009779566,True,0.8393330048483,0.6988265553516,1.104884e-06,9.0,42,2
4,1000000,0.0,128,False,517373,0.831750884554,0.001818889423,1527,0.1318649655678,False,,,,,42,0
4,1000000,0.0,128,False,517373,0.831750884554,0.001818889423,1527,0.1318649655678,False,,,,,42,1
4,1000000,0.0,128,False,517373,0.831750884554,0.001818889423,1527,0.1318649655678,False,,,,,42,2
5,1000000,0.0,32,False,378836,0.584746373343,3.0611349e-06,1409,0.1620628699402,True,,,,15.0,42,0
5,1000000,0.0,32,False,378836,0.584746373343,3.0611349e-06,1409,0.1620628699402,True,,,,15.0,42,1
5,1000000,0.0,32,False,378836,0.584746373343,3.0611349e-06,1409,0.1620628699402,True,,,,15.0,42,2
6,1000000,0.0,32,False,958262,0.9847684335571,0.0052506517546,1931,0.0321309714915,True,,,,85.0,42,0
6,1000000,0.0,32,False,958262,0.9847684335571,0.0052506517546,1931,0.0321309714915,True,,,,85.0,42,1
6,1000000,0.0,32,False,958262,0.9847684335571,0.0052506517546,1931,0.0321309714915,True,,,,85.0,42,2
7,1000000,0.0,32,True,721801,0.9282449205942,1.3569272e-06,1568,0.1306454695997,True,0.0804767619756,0.2890362270257,8.71533681e-05,64.0,42,0
7,1000000,0.0,32,True,721801,0.9282449205942,1.3569272e-06,1568,0.1306454695997,True,0.0804767619756,0.2890362270257,8.71533681e-05,64.0,42,1
7,1000000,0.0,32,True,721801,0.9282449205942,1.3569272e-06,1568,0.1306454695997,True,0.0804767619756,0.2890362270257,8.71533681e-05,64.0,42,2
8,1000000,0.0,64,False,596492,0.6888644430881,3.1617275e-06,1819,0.0902406588737,True,,,,27.0,42,0
8,1000000,0.0,64,False,596492,0.6888644430881,3.1617275e-06,1819,0.0902406588737,True,,,,27.0,42,1
8,1000000,0.0,64,False,596492,0.6888644430881,3.1617275e-06,1819,0.0902406588737,True,,,,27.0,42,2
9,1000000,0.0,64,False,395564,0.5417503583493,3.5973891e-06,455,0.1494629309738,False,,,,,42,0
9,1000000,0.0,64,False,395564,0.5417503583493,3.5973891e-06,455,0.1494629309738,False,,,,,42,1
9,1000000,0.0,64,False,395564,0.5417503583493,3.5973891e-06,455,0.1494629309738,False,,,,,42,2
10,1000000,0.0,64,False,421595,0.8490808570099,6.5025649e-06,1838,0.0338020179663,True,,,,17.0,42,0
10,1000000,0.0,64,False,421595,0.8490808570099,6.5025649e-06,1838,0.0338020179663,True,,,,17.0,42,1
10,1000000,0.0,64,False,421595,0.8490808570099,6.5025649e-06,1838,0.0338020179663,True,,,,17.0,42,2
11,1000000,0.0,128,True,506974,0.7601538504519,0.0006378078464,1252,0.1183936196841,False,0.3049798570265,0.8436705008685,2.452752e-06,,42,0
11,1000000,0.0,128,True,506974,0.7601538504519,0.0006378078464,1252,0.1183936196841,False,0.3049798570265,0.8436705008685,2.452752e-06,,42,1
11,1000000,0.0,128,True,506974,0.7601538504519,0.0006378078464,1252,0.1183936196841,False,0.3049798570265,0.8436705008685,2.452752e-06,,42,2
12,1000000,0.0,64,True,929842,0.6738096072413,0.0295860041941,1144,0.0560986519813,True,0.7623558548482,0.1417857593016,0.0002943472104,28.0,42,0
12,1000000,0.0,64,True,929842,0.6738096072413,0.0295860041941,1144,0.0560986519813,True,0.7623558548482,0.1417857593016,0.0002943472104,28.0,42,1
12,1000000,0.0,64,True,929842,0.6738096072413,0.0295860041941,1144,0.0560986519813,True,0.7623558548482,0.1417857593016,0.0002943472104,28.0,42,2
13,1000000,0.0,128,True,532873,0.5434601440437,4.344117e-06,1975,0.0212547120515,False,0.8438908949452,0.8976441603443,9.1832227e-06,,42,0
13,1000000,0.0,128,True,532873,0.5434601440437,4.344117e-06,1975,0.0212547120515,False,0.8438908949452,0.8976441603443,9.1832227e-06,,42,1
13,1000000,0.0,128,True,532873,0.5434601440437,4.344117e-06,1975,0.0212547120515,False,0.8438908949452,0.8976441603443,9.1832227e-06,,42,2
14,1000000,0.0,64,False,105561,0.7530519781797,0.0001867840815,1619,0.0951600740093,False,,,,,42,0
14,1000000,0.0,64,False,105561,0.7530519781797,0.0001867840815,1619,0.0951600740093,False,,,,,42,1
14,1000000,0.0,64,False,105561,0.7530519781797,0.0001867840815,1619,0.0951600740093,False,,,,,42,2
15,1000000,0.0,128,True,151192,0.7659287398441,4.61401423e-05,1312,0.1579308450337,False,0.4990416722596,0.4624302170889,4.3233531e-06,,42,0
15,1000000,0.0,128,True,151192,0.7659287398441,4.61401423e-05,1312,0.1579308450337,False,0.4990416722596,0.4624302170889,4.3233531e-06,,42,1
15,1000000,0.0,128,True,151192,0.7659287398441,4.61401423e-05,1312,0.1579308450337,False,0.4990416722596,0.4624302170889,4.3233531e-06,,42,2
16,1000000,0.0,128,False,877930,0.7529443394422,0.0006693694973,603,0.0254393455873,True,,,,51.0,42,0
16,1000000,0.0,128,False,877930,0.7529443394422,0.0006693694973,603,0.0254393455873,True,,,,51.0,42,1
16,1000000,0.0,128,False,877930,0.7529443394422,0.0006693694973,603,0.0254393455873,True,,,,51.0,42,2
17,1000000,0.0,64,True,148337,0.9805351587347,0.000324320986,722,0.1553299957223,False,0.3410191831974,0.5313126819927,4.2848733e-06,,42,0
17,1000000,0.0,64,True,148337,0.9805351587347,0.000324320986,722,0.1553299957223,False,0.3410191831974,0.5313126819927,4.2848733e-06,,42,1
17,1000000,0.0,64,True,148337,0.9805351587347,0.000324320986,722,0.1553299957223,False,0.3410191831974,0.5313126819927,4.2848733e-06,,42,2
18,1000000,0.0,128,True,914613,0.9481679092606,8.0756442e-06,1939,0.0078113940533,True,0.7659697362182,0.8018567033878,3.41910847e-05,58.0,42,0
18,1000000,0.0,128,True,914613,0.9481679092606,8.0756442e-06,1939,0.0078113940533,True,0.7659697362182,0.8018567033878,3.41910847e-05,58.0,42,1
18,1000000,0.0,128,True,914613,0.9481679092606,8.0756442e-06,1939,0.0078113940533,True,0.7659697362182,0.8018567033878,3.41910847e-05,58.0,42,2
19,1000000,0.0,128,False,940708,0.6032106358803,0.0009706563742,701,0.0376898132151,True,,,,73.0,42,0
19,1000000,0.0,128,False,940708,0.6032106358803,0.0009706563742,701,0.0376898132151,True,,,,73.0,42,1
19,1000000,0.0,128,False,940708,0.6032106358803,0.0009706563742,701,0.0376898132151,True,,,,73.0,42,2
20,1000000,0.0,32,True,611435,0.7951153334345,0.0563880101317,1799,0.050683933763,True,0.9993599645702,0.7337134347437,9.55560508e-05,14.0,42,0
20,1000000,0.0,32,True,611435,0.7951153334345,0.0563880101317,1799,0.050683933763,True,0.9993599645702,0.7337134347437,9.55560508e-05,14.0,42,1
20,1000000,0.0,32,True,611435,0.7951153334345,0.0563880101317,1799,0.050683933763,True,0.9993599645702,0.7337134347437,9.55560508e-05,14.0,42,2
21,1000000,0.0,32,False,697382,0.8953615824195,1.46149513e-05,1297,0.1536704694973,True,,,,59.0,42,0
21,1000000,0.0,32,False,697382,0.8953615824195,1.46149513e-05,1297,0.1536704694973,True,,,,59.0,42,1
21,1000000,0.0,32,False,697382,0.8953615824195,1.46149513e-05,1297,0.1536704694973,True,,,,59.0,42,2
22,1000000,0.0,128,True,194307,0.8248233244962,1.26599224e-05,726,0.0356051545947,False,0.7503928880513,0.3972580684196,1.385765e-07,,42,0
22,1000000,0.0,128,True,194307,0.8248233244962,1.26599224e-05,726,0.0356051545947,False,0.7503928880513,0.3972580684196,1.385765e-07,,42,1
22,1000000,0.0,128,True,194307,0.8248233244962,1.26599224e-05,726,0.0356051545947,False,0.7503928880513,0.3972580684196,1.385765e-07,,42,2
23,1000000,0.0,64,False,127015,0.9532568597223,0.0046725030632,1704,0.1241036642648,True,,,,70.0,42,0
